,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1001,791.12,574.78,657.22,783.94,559.64,362.45,479.83,632.71,700.05,565.44,684.01,606.9,565.26,488.83,455.63,478.71,288.76,238.52,422.12,Upgrade
1,Other Revenue,-26.86,26.86,-,43.87,-14.64,14.64,-,49.87,-30.15,30.15,-,43.91,-19.24,19.24,-,30.32,-10.1,10.1,-,34.31,Upgrade
2,Revenue,974.63,817.98,574.78,701.09,769.3,574.28,362.45,529.7,602.56,730.19,565.44,727.93,587.65,584.5,488.83,485.95,468.61,298.86,238.52,456.43,Upgrade
3,Revenue Growth (YoY),26.69%,42.44%,58.58%,32.36%,27.67%,-21.35%,-35.90%,-27.23%,2.54%,24.93%,15.67%,49.80%,25.40%,95.58%,104.94%,6.47%,-4.60%,-33.82%,-39.54%,-1.69%,Upgrade
4,Cost of Revenue,672.02,568.75,417.18,516.55,491.04,405.32,265.2,370.86,420.3,531.3,426.59,544.75,434.66,443.58,366.98,359.68,345.81,232.62,176.63,351.64,Upgrade
5,Gross Profit,302.61,249.23,157.6,184.54,278.26,168.96,97.26,158.84,182.26,198.9,138.85,183.18,153,140.92,121.85,126.27,122.8,66.24,61.89,104.78,Upgrade
6,"Selling, General & Admin",133.61,118.98,99.1,131.04,101.71,103.9,66.38,101.94,89.08,88.53,67.44,87.29,77,70.59,59.98,82.84,58.31,50.41,62.17,108.84,Upgrade
7,Research & Development,38.93,32.48,25.78,27.31,25.5,23.12,19.55,27.69,24.07,25.91,24.27,32.46,28.07,24.56,19.19,25.29,23.53,18.2,14.12,23.52,Upgrade
8,Other Operating Expenses,-5.77,4.8,6.09,18.39,-2.72,-0.71,-0.76,19.77,0.28,-9.84,1.2,11.16,1.98,0.97,2.21,8.32,0.35,-2.21,5.8,11.55,Upgrade
9,Operating Expenses,168.61,161.5,124.46,170.49,130.36,126.65,85.16,150.76,108.85,102.95,94.76,129.19,104.81,97.13,83.96,126.58,82.63,66.4,82.09,155.09,Upgrade
10,Operating Income,134,87.74,33.14,14.05,147.9,42.3,12.1,8.08,73.42,95.95,44.09,53.99,48.18,43.79,37.89,-0.31,40.16,-0.16,-20.19,-50.3,Upgrade
11,Interest Expense,-4.34,-3.74,-4.42,-2.59,-4.97,-4.87,-2.79,-6.16,-8.73,-9.42,-6.79,-23.63,-8.5,-10.43,-8.84,-9.88,-8.61,-11.35,-9.32,-13.75,Upgrade
12,Interest & Investment Income,6.84,8.27,5.31,3.22,5.41,6.96,3.85,2.43,5.27,4.12,3.2,-,6.06,10.23,11.31,1.65,3.12,3.21,3.64,2.37,Upgrade
13,Currency Exchange Gain (Loss),-18.44,18.44,-,-3.86,-12.09,12.09,-,37.42,-25.36,25.36,-,-10.35,3.37,-3.37,-,-25.96,-4.01,4.01,-,12.8,Upgrade
14,Other Non Operating Income (Expenses),9.74,-4.25,6.5,-8.15,7.35,11.46,-13.1,-49.6,44.16,0.96,-0.56,-1.28,-0.41,0.17,-0.65,12.38,-16.34,-1.14,3.92,-3.64,Upgrade
15,EBT Excluding Unusual Items,127.8,106.46,40.54,2.67,143.59,67.95,0.05,-7.82,88.76,116.96,39.94,18.73,48.7,40.38,39.71,-22.12,14.34,-5.43,-21.95,-52.51,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-12.04,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-6.86,-4.21,-5.28,-20.14,-9.22,-17.67,-0.08,1.22,-15.36,-3.64,-1.34,16.26,-3.01,-3.34,-8.1,11.77,9.08,-3.55,-1.99,-2.98,Upgrade
18,Gain (Loss) on Sale of Assets,0.64,-0.43,-0.13,45.58,-0.54,-0.85,-0.08,0.32,-0.55,-0.41,-0.39,0.2,-1.29,-0.74,-0.32,-0.27,-2.67,-0.03,-0.03,-0.2,Upgrade
19,Asset Writedown,-10.88,1.76,-1.76,15.64,-16.04,-3.37,3.37,10.36,-10.36,-,-,6.8,-7.62,-0.03,-,-2.97,-3.4,-,-,2.18,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,0.17,-0.17,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,-4.54,3.11,1.43,13.86,-,-,-,20.24,0.7,0.68,-,7.47,-0.23,0.23,-,9.37,-,-,-,12.2,Upgrade
22,Pretax Income,106.16,106.7,34.79,57.61,117.79,46.06,3.26,24.32,63.18,113.59,38.21,49.47,36.73,36.33,31.28,-16.26,17.35,-9.01,-23.97,-41.3,Upgrade
23,Income Tax Expense,10.29,8.97,2.89,-38.06,9.78,4.91,0.74,1.43,11.53,18.63,7.9,9.13,3.75,5.74,6.71,1.02,-0,-0.37,0.04,-2.1,Upgrade
24,Earnings From Continuing Operations,95.87,97.73,31.9,95.67,108.01,41.15,2.52,22.89,51.65,94.97,30.31,40.34,32.98,30.58,24.58,-17.28,17.35,-8.63,-24.01,-39.21,Upgrade
25,Minority Interest in Earnings,0.4,-0.55,-0.42,1.14,-0.59,0.84,1.05,2.84,1.39,1.36,0.5,3.33,2.17,0.53,0.99,2.89,-0.01,0.04,1.36,3.51,Upgrade
26,Net Income,96.27,97.18,31.48,96.8,107.42,41.99,3.57,25.73,53.03,96.33,30.81,43.67,35.15,31.12,25.57,-14.39,17.34,-8.6,-22.65,-35.69,Upgrade
27,Net Income to Common,96.27,97.18,31.48,96.8,107.42,41.99,3.57,25.73,53.03,96.33,30.81,43.67,35.15,31.12,25.57,-14.39,17.34,-8.6,-22.65,-35.69,Upgrade
28,Net Income Growth,-10.38%,131.46%,781.57%,276.19%,102.56%,-56.41%,-88.41%,-41.07%,50.87%,209.58%,20.50%,-,102.77%,-,-,-,-53.56%,-,-,-,Upgrade
29,Shares Outstanding (Basic),458,453,466,492,439,447,464,419,408,380,440,390,443,384,426,226,610,404,378,458,Upgrade
30,Shares Outstanding (Diluted),458,453,466,503,439,447,464,419,410,437,440,390,443,384,426,226,610,404,378,458,Upgrade
