,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14211,13356,10430,12852,11295,11602,16620,18775,17440,18000,17189,17858,15316,11471,9564,9641,10879,18372,20301,20437,15592,Upgrade
1,Market Cap Growth,15.11%,15.11%,-37.24%,-31.55%,-35.23%,-35.54%,-3.31%,5.13%,13.87%,56.93%,79.73%,85.23%,40.79%,-37.57%,-52.89%,-52.83%,-30.23%,57.60%,67.45%,47.90%,18.80%,Upgrade
2,Enterprise Value,16879,16103,13000,15470,13914,14239,18714,20421,19087,19628,18545,19246,16359,12520,10152,9352,10590,18214,19976,20022,15177,Upgrade
3,Last Close Price,12.88,12.19,9.50,11.71,10.29,10.57,15.10,17.38,16.14,16.36,15.62,16.23,13.92,10.43,8.69,8.75,9.87,16.67,18.42,17.86,13.63,Upgrade
4,PE Ratio,130.12,113.69,102.09,263.81,180.11,-,-,117.44,94.08,85.04,80.70,88.94,73.80,53.52,43.63,56.55,73.93,274.77,311.71,249.72,-,Upgrade
5,PS Ratio,8.03,7.61,7.33,10.61,9.45,9.62,13.43,12.64,11.27,8.59,8.41,9.72,8.96,10.55,9.07,10.34,11.99,22.87,24.18,22.71,15.28,Upgrade
6,PB Ratio,4.61,3.92,3.08,3.89,3.44,3.53,5.05,5.72,5.40,5.77,5.54,5.89,5.11,3.84,3.23,3.34,4.50,7.79,9.27,9.45,7.31,Upgrade
7,P/TBV Ratio,66.01,66.01,60.76,152.92,237.29,498.64,879.84,-,-,38.43,40.88,52.91,48.13,24.09,21.60,23.16,5.30,9.24,11.22,11.49,8.93,Upgrade
8,P/FCF Ratio,80.65,-,49.12,-,2098.02,-,-,-,-,-,-,-,-,-,-,1056.28,-,2577.23,-,-,-,Upgrade
9,P/OCF Ratio,21.12,21.12,16.52,19.31,19.45,29.47,31.10,-,24.62,30.83,37.79,52.42,37.89,29.49,22.05,23.05,41.32,79.97,96.96,76.35,45.96,Upgrade
10,EV/Sales Ratio,9.61,9.17,9.14,12.77,11.64,11.80,15.12,13.75,12.34,9.36,9.07,10.48,9.57,11.51,9.62,10.03,11.67,22.67,23.79,22.25,14.87,Upgrade
11,EV/EBITDA Ratio,36.65,35.28,37.56,56.50,54.25,98.01,87.76,64.62,54.66,47.68,43.63,47.21,39.43,28.65,24.60,26.78,34.17,84.36,94.98,80.61,53.41,Upgrade
12,EV/EBIT Ratio,65.41,61.79,84.38,175.02,185.88,-,-,135.46,-,76.08,68.02,73.91,60.85,42.84,37.06,43.97,59.02,199.02,217.16,164.22,-,Upgrade
13,EV/FCF Ratio,95.79,-,61.22,-,2584.35,-,-,-,-,-,-,-,-,-,-,1024.60,-,2554.96,-,-,-,Upgrade
14,Debt / Equity Ratio,0.75,0.75,0.81,0.72,0.77,0.71,0.72,0.57,0.66,0.49,0.47,0.35,0.39,0.30,0.37,0.25,0.29,0.29,-,-,-,Upgrade
15,Debt / EBITDA Ratio,5.52,5.20,6.08,7.86,4.24,49.81,14.59,7.98,14.43,4.83,2.57,2.88,2.96,2.40,2.21,1.83,1.46,2.53,-,-,-,Upgrade
16,Debt / FCF Ratio,14.42,-,12.88,-,468.69,-,-,-,-,-,-,-,-,-,-,79.08,-,97.58,-,-,-,Upgrade
17,Asset Turnover,0.26,0.21,0.14,0.18,0.13,0.13,0.15,0.22,0.20,0.36,0.25,0.70,0.19,0.24,0.20,0.35,0.28,0.28,0.29,0.32,Upgrade,
18,Inventory Turnover,7.83,7.97,7.26,6.03,12.88,11.36,15.07,12.94,18.36,12.18,21.45,15.30,45.34,7.28,9.71,9.50,13.39,8.80,11.16,11.51,12.94,Upgrade
19,Quick Ratio,0.09,0.09,0.11,0.06,0.11,0.05,0.05,0.06,0.08,0.25,0.26,0.13,0.23,0.39,0.67,0.66,3.22,2.96,1.08,1.14,1.13,Upgrade
20,Current Ratio,0.17,0.17,0.19,0.12,0.15,0.14,0.14,0.14,0.14,0.39,0.38,0.32,0.37,0.59,0.79,0.75,3.36,3.14,1.26,1.33,1.30,Upgrade
21,Return on Equity (ROE),2.08%,5.06%,0.18%,6.54%,-1.74%,-2.20%,1.03%,4.14%,2.77%,9.21%,4.05%,5.08%,3.65%,10.00%,7.48%,10.00%,6.74%,4.20%,4.90%,-3.82%,Upgrade,
22,Return on Assets (ROA),2.05%,1.63%,0.80%,2.94%,-0.98%,-0.23%,0.47%,-0.28%,1.73%,4.49%,2.44%,2.82%,2.71%,4.40%,3.60%,5.89%,3.07%,2.70%,2.72%,-0.38%,Upgrade,
23,Return on Capital (ROIC),3.09%,2.47%,1.23%,4.36%,-1.41%,-0.35%,0.70%,-0.39%,2.27%,5.90%,3.25%,3.76%,3.55%,5.85%,4.61%,6.79%,3.65%,3.28%,3.35%,-0.47%,Upgrade,
24,Return on Capital Employed (ROCE),4.36%,4.40%,2.65%,1.58%,1.33%,-,-,2.82%,-,5.11%,5.79%,5.84%,6.17%,6.83%,6.44%,5.29%,5.68%,2.96%,4.14%,5.55%,-,Upgrade
25,Earnings Yield,0.83%,0.88%,0.98%,0.38%,0.56%,0.21%,0.37%,0.85%,1.06%,1.18%,1.24%,1.12%,1.36%,1.87%,2.29%,1.77%,1.35%,0.36%,0.32%,0.40%,1.10%,Upgrade
26,FCF Yield,1.24%,1.32%,2.04%,1.03%,0.05%,-2.97%,-2.54%,-2.41%,-2.25%,-2.59%,-2.85%,-2.64%,-1.82%,-2.33%,-0.16%,0.09%,-0.68%,0.04%,-0.18%,0.05%,0.48%,Upgrade
27,Dividend Yield,0.14%,-,-,-,0.17%,-,-,-,0.22%,-,-,-,-,-,-,-,0.14%,-,-,-,-,Upgrade
28,Payout Ratio,130.16%,632.68%,55.20%,640.64%,80.31%,-,-,20.92%,85.95%,19.84%,0.98%,3.82%,11.00%,29.52%,11.36%,0.07%,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-7.49%,-13.30%,-2.79%,-2.65%,-11.28%,7.18%,2.32%,-2.03%,3.13%,-6.09%,-1.84%,-0.06%,-6.29%,-0.06%,0.09%,0.02%,-6.22%,3.66%,3.46%,3.68%,9.33%,Upgrade
30,Total Shareholder Return,-7.35%,-13.30%,-2.79%,-2.65%,-11.10%,7.18%,2.32%,-2.03%,3.35%,-6.09%,-1.84%,-0.06%,-6.29%,-0.06%,0.09%,0.02%,-6.08%,3.66%,3.46%,3.68%,9.33%,Upgrade
