,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '19 Jun 30, 2019",+1 Quarters
0,Market Capitalization,3390,3463,2602,3125,3451,3232,4048,4528,4760,2849,4180,5646,7243,7542,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,7.13%,7.13%,-35.72%,-30.99%,-27.50%,13.44%,-3.15%,-19.81%,-34.28%,-62.22%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3425,3330,2920,3260,3586,3585,4202,4308,4540,2483,3650,5088,6685,7358,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,30.17,30.82,22.96,27.26,30.11,28.20,35.32,39.10,41.11,24.61,36.10,48.24,61.88,64.44,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,34.04,34.44,20.39,39.93,32.97,26.99,34.56,30.51,32.62,18.02,26.55,25.47,29.40,29.04,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.10,1.11,0.78,1.30,1.37,1.50,2.28,2.19,1.85,1.00,1.48,2.08,3.24,3.76,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.28,2.22,1.70,2.01,2.25,2.13,2.76,3.01,3.27,1.99,3.09,4.26,5.66,6.03,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.41,2.41,1.85,2.21,2.49,2.32,3.02,3.28,3.58,2.18,3.31,4.30,5.71,6.09,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,71.42,-,5.23,-,-,-40.10,-,-,-,-,-,-49.16,-,-,-,-,-,-,-,-,-,Upgrade
