,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,5813,2950,3387,3031,4089,3383,3442,1387,7092,2491,4518,2574,3255,2091,2574,880.58,2262,1182,1948,1109,Upgrade
1,Other Revenue,-548.76,548.76,-,638.66,-389.73,389.73,-,1312,-1816,1816,-,1520,-547.4,547.4,-,1273,-583.92,583.92,-,832.96,Upgrade
2,Revenue,5264,3499,3387,3670,3699,3773,3442,2699,5276,4307,4518,4094,2708,2638,2574,2153,1678,1766,1948,1942,Upgrade
3,Revenue Growth (YoY),42.32%,-7.26%,-1.61%,35.96%,-29.89%,-12.39%,-23.83%,-34.06%,94.87%,63.25%,75.55%,90.13%,61.33%,49.37%,32.16%,10.86%,-17.34%,-18.94%,-2.55%,-21.11%,Upgrade
4,Cost of Revenue,5094,3465,3305,3415,3550,3627,3534,2783,5117,4004,4253,4052,2396,2022,1942,1809,1320,1476,1589,1646,Upgrade
5,Gross Profit,170.19,33.72,81.14,254.77,149,146.31,-91.98,-83.11,158.93,302.54,265.59,41.92,311.19,615.61,632.26,344.39,358.53,290,358.76,296.74,Upgrade
6,"Selling, General & Admin",47.58,52.59,55.88,65.48,47.73,47.08,53.26,67.87,55.86,54.69,57.74,95.75,62.98,62.64,60.73,-92.11,97.32,99.15,94.22,112.16,Upgrade
7,Research & Development,39.42,27.91,24.88,27.1,26.7,28.85,31.2,-166.12,135.3,76.26,98.67,101.61,23.7,18.86,17.85,38.59,6.81,6.78,6.39,10.61,Upgrade
8,Other Operating Expenses,-56.79,-36.1,-21.27,42.93,-0.4,-47.43,3.29,90.79,-13.04,-20.9,3.03,7.19,13.87,2.33,3.68,63.82,-7.78,-1.86,-6.46,49.99,Upgrade
9,Operating Expenses,35.37,33.82,47.7,164.35,70.7,26.76,80.4,-10.27,185.89,124.52,159.49,218.74,103.58,82.86,80.59,21.79,95.47,99.84,91.27,169.41,Upgrade
10,Operating Income,134.81,-0.1,33.44,90.42,78.3,119.54,-172.37,-72.85,-26.96,178.02,106.11,-176.82,207.61,532.75,551.67,322.6,263.06,190.16,267.49,127.33,Upgrade
11,Interest Expense,-39.54,-37.18,-30.81,-60.2,-46.25,-29.69,-29.61,-62.19,-12.23,-52.55,-7.04,-23.13,-7.17,-6.36,-5.42,-17.93,-1.89,-1.58,-0.71,-0.96,Upgrade
12,Interest & Investment Income,17.06,11.27,9.44,50.1,15.2,27.73,43.15,50.02,-,-,32.59,25.83,13.77,9.52,8.08,-,8.42,20.97,14.71,9.48,Upgrade
