,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,5028,5003,4638,5800,6785,7089,6860,8437,7691,7886,9378,10540,13821,14307,15253,15491,13167,8087,8013,6388,7293,Upgrade
1,Market Cap Growth,-29.43%,-29.43%,-32.39%,-31.26%,-11.77%,-10.11%,-26.85%,-19.95%,-44.35%,-44.88%,-38.52%,-31.96%,4.97%,76.92%,90.36%,142.52%,80.53%,11.29%,7.57%,-30.87%,-1.64%,Upgrade
2,Enterprise Value,7130,7924,7603,8856,9842,9717,9323,7611,6865,6117,8739,10583,13864,13335,14694,15420,13096,7695,7595,6113,7019,Upgrade
3,Last Close Price,5.93,5.90,5.47,6.74,7.95,8.24,7.86,9.66,8.81,9.03,10.40,11.68,15.32,15.92,16.98,16.90,15.09,11.08,10.98,8.72,9.96,Upgrade
4,PE Ratio,62.25,50.39,-,-,49.39,-1375.17,494.45,-,-,143.24,52.86,18.34,-,10.37,11.03,13.75,14.81,9.98,10.03,7.48,9.57,Upgrade
5,Forward PE,-,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,6.89,7.67,9.15,7.09,7.09,7.09,7.09,7.09,7.09,Upgrade
6,PS Ratio,0.39,0.32,0.33,0.40,0.47,0.52,0.45,0.54,0.46,0.43,0.60,0.76,1.15,1.42,1.69,1.90,1.75,1.10,1.04,0.79,0.89,Upgrade
7,PB Ratio,0.58,0.58,0.54,0.66,0.77,0.82,0.79,0.98,0.88,-,1.05,1.19,1.58,1.60,1.75,1.81,1.63,1.25,1.28,1.04,1.24,Upgrade
8,P/TBV Ratio,0.68,0.68,0.62,0.76,0.88,0.94,0.90,1.11,1.00,-,1.18,1.33,1.78,1.79,1.96,2.03,1.85,1.45,1.48,1.21,1.44,Upgrade
