,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,4459,5767,6424,6108,5585,4990,1851,2219,2009,1984,1708,1695,1610,1444,974.52,961.51,922.79,716.46,698.96,518.3,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84.76,270.17,Upgrade
2,Cash & Short-Term Investments,4459,5767,6424,6108,5585,4990,1851,2219,2009,1984,1708,1695,1610,1444,974.52,961.51,922.79,716.46,783.72,788.47,Upgrade
3,Cash Growth,-20.16%,15.58%,247.06%,175.31%,178.04%,151.46%,8.39%,30.89%,24.76%,37.38%,75.23%,76.28%,74.49%,101.60%,24.35%,21.95%,-13.44%,-34.05%,-47.51%,-55.24%,Upgrade
4,Accounts Receivable,288.79,293.61,290.42,321.84,282.96,338.36,327.51,321.41,293.87,251.32,256.18,250.52,181.59,166.01,114.61,134.83,125.66,134.23,147.11,166.82,Upgrade
5,Other Receivables,-,-,-,-,18.57,-,-,-,34.57,-,-,-,28.89,-,-,-,8.7,-,-,-,Upgrade
6,Receivables,288.79,293.61,290.42,321.84,301.52,338.36,327.51,321.41,328.44,251.32,256.18,250.52,210.48,166.01,114.61,134.83,134.35,134.23,147.11,166.82,Upgrade
7,Inventory,688.97,713.19,669.71,625.39,628.58,650.01,701.93,737.88,712.78,627.6,594.96,576.78,547.41,503.62,463.75,389.8,226.48,205.22,176.86,154.74,Upgrade
8,Prepaid Expenses,-,-,-,-,11.39,-,-,-,4.01,-,-,-,13.71,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,395.62,301.63,115.02,85.27,42.88,65.82,199.27,39.71,21.73,61.33,63.54,52.32,9.45,54.82,61.81,29.64,122.64,66.61,66.94,203.82,Upgrade
10,Total Current Assets,5833,7075,7499,7140,6570,6044,3080,3318,3076,2924,2622,2575,2391,2169,1615,1516,1406,1123,1175,1314,Upgrade
11,"Property, Plant & Equipment",5937,5280,3831,3667,3598,3402,3337,3521,3446,3219,3038,3130,3192,3101,2787,2576,2590,2350,1867,1735,Upgrade
12,Long-Term Investments,429.11,435.39,426.97,427.36,409.61,281.86,281.23,315.61,309.35,280.08,339.2,360.43,379.83,367.97,343.27,336.08,335.48,301.25,283.99,279.4,Upgrade
13,Other Intangible Assets,31.46,38.9,42.32,46.53,49.83,29.18,31.17,31.22,32.99,34.45,31.52,33.49,35.31,33.64,35.78,36.84,36.95,33.6,32.2,10.77,Upgrade
14,Long-Term Deferred Tax Assets,-,0.8,0.63,0.5,-,17.22,17.39,14.67,14.07,15.16,9.97,8.72,3.48,10.82,10.5,9.54,8.97,9.11,8.16,7.31,Upgrade
15,Other Long-Term Assets,185.16,251.83,305.04,366.43,316.6,200.37,204.18,178.56,177.11,187.69,200.23,209.08,200.46,192.01,199.73,208.67,191.27,206.35,210.25,194.37,Upgrade
