,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2017,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '17 Jun 30, 2017",+3 Quarters
0,Market Capitalization,2103,1952,1668,2254,2647,2613,2952,3353,3707,2177,2555,3014,2839,2560,3090,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-25.30%,-25.30%,-43.48%,-32.77%,-28.59%,20.03%,15.56%,11.23%,30.60%,-14.97%,-17.31%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2950,2685,2326,2798,3191,3066,3281,3624,3979,2398,2619,3138,2963,2478,2785,-,-,-,-,-,-,Upgrade
3,Last Close Price,14.76,13.70,11.71,15.82,18.58,18.34,20.72,23.41,25.89,15.21,17.84,20.87,19.66,17.73,21.40,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,50.62,50.69,20.26,21.70,28.92,28.79,37.26,62.38,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.14,1.05,0.94,1.39,1.57,1.47,1.62,1.66,1.92,1.12,1.40,1.79,1.75,1.62,2.04,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.48,1.37,1.15,1.55,1.80,1.65,1.79,1.98,2.21,1.31,1.55,1.83,1.74,1.63,1.99,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.53,1.53,1.28,1.71,1.98,1.81,1.94,2.14,2.40,1.43,1.69,1.99,1.90,1.78,2.18,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-129.47,-,-,-55.12,-,-,-,-,-17.86,-,-,-14.90,-38.14,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,18.16,18.16,-,-,30.46,-,-,-,-91.78,69.83,-,-,52.17,40.76,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.59,1.45,1.31,1.73,1.90,1.72,1.80,1.79,2.06,1.23,1.43,1.87,1.82,1.57,1.84,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-241.15,-38.20,-27.21,-,-,19.25,16.17,18.35,9.39,9.93,12.84,12.61,12.78,14.29,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-10.41,-,-,-,-,42.86,45.79,17.79,18.00,23.32,23.28,28.03,30.68,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-195.68,-178.10,-,-,-66.44,-,-,-,-,-19.67,-,-,-15.55,-36.90,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.85,0.85,0.78,0.74,0.72,0.68,0.44,0.36,0.36,0.40,0.41,0.42,0.32,0.32,0.29,0.31,0.51,-,-,0.38,0.99,Upgrade
15,Debt / EBITDA Ratio,-,11.35,6.47,13.16,-,-,104.30,2.18,2.87,3.47,3.06,2.79,1.44,2.28,3.14,2.31,2.56,-,-,1.59,1.83,Upgrade
16,Debt / FCF Ratio,-,-80.49,-,-,-22.18,-,-,-,-,-5.40,-,-,-2.73,-7.62,-,-,21.22,-,-,-,14.11,Upgrade
17,Asset Turnover,0.56,0.59,0.48,0.35,0.51,0.47,0.59,0.49,0.58,0.70,0.51,0.57,0.50,0.61,0.56,-,-,-,-,0.79,Upgrade,
18,Inventory Turnover,3.34,3.58,3.47,2.85,2.91,2.65,2.60,2.84,2.79,2.93,4.48,2.84,3.73,3.92,5.77,3.73,-,-,-,-,2.95,Upgrade
19,Quick Ratio,0.44,0.44,0.48,0.44,0.47,0.57,0.47,0.55,0.44,0.56,0.60,0.66,0.65,0.63,0.88,0.94,0.45,-,-,-,0.39,Upgrade
20,Current Ratio,0.76,0.76,0.84,0.87,0.87,1.03,0.95,1.06,1.06,1.17,1.13,1.20,1.23,1.33,1.41,1.46,0.94,-,-,-,0.76,Upgrade
21,Return on Equity (ROE),-6.54%,-3.05%,-5.88%,-27.99%,-18.26%,-6.89%,4.03%,4.30%,3.31%,4.26%,5.84%,13.06%,6.13%,1.05%,5.75%,-,-,-,-,28.71%,Upgrade,
22,Return on Assets (ROA),-0.93%,0.08%,-1.40%,-9.60%,-4.29%,-3.05%,2.29%,1.02%,1.39%,1.50%,2.57%,4.97%,2.51%,0.80%,2.50%,-,-,-,-,8.45%,Upgrade,
23,Return on Capital (ROIC),-1.38%,0.11%,-2.05%,-13.74%,-6.05%,-4.38%,3.41%,1.53%,2.04%,2.17%,3.74%,7.31%,3.63%,1.16%,3.71%,-,-,-,-,12.72%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-10.77%,-,-,-,-,4.27%,4.42%,6.81%,7.68%,7.10%,6.78%,4.73%,5.00%,8.31%,13.23%,-,-,-,23.36%,Upgrade
25,Earnings Yield,-7.75%,-8.34%,-12.78%,-10.25%,-7.27%,-2.59%,0.67%,1.98%,1.97%,4.94%,4.61%,3.46%,3.47%,2.68%,1.60%,-,-,-,-,-,-,Upgrade
26,FCF Yield,-0.72%,-0.77%,-5.63%,-4.21%,-1.81%,-4.21%,-1.07%,-2.85%,-4.57%,-5.60%,-5.49%,-7.57%,-6.71%,-2.62%,-2.09%,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,0.39%,-,-,-,0.78%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,26.60%,24.24%,31.79%,157.79%,15.74%,13.86%,15.27%,111.82%,25.42%,24.26%,638.81%,9.41%,24.55%,65.67%,Upgrade
29,Buyback Yield / Dilution,0.71%,-11.78%,9.36%,-1.22%,4.69%,4.39%,-5.95%,-0.75%,-9.81%,-17.70%,15.16%,-30.10%,-26.27%,-10.59%,-59.84%,-1.86%,-47.56%,-45.60%,-58.23%,-56.68%,-,Upgrade
30,Total Shareholder Return,0.71%,-11.78%,9.36%,-1.22%,4.69%,4.39%,-5.95%,-0.75%,-9.43%,-17.70%,15.16%,-30.10%,-25.49%,-10.59%,-59.84%,-1.86%,-47.56%,-45.60%,-58.23%,-56.68%,-,Upgrade
