,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,37064,34409,37638,44139,52281,60485,69906,93675,102543,83804,96986,Upgrade
1,Market Cap Growth,-22.05%,-22.05%,-28.01%,-27.02%,-25.21%,-35.43%,-31.83%,11.78%,5.73%,-5.49%,-0.46%,Upgrade
2,Enterprise Value,197649,216265,191760,232755,239989,263474,250880,263297,234027,223998,224381,Upgrade
3,Last Close Price,4.53,4.20,4.55,5.33,6.29,7.17,8.00,10.64,11.38,9.21,10.34,Upgrade
4,PE Ratio,46.61,43.37,24.78,-23.28,-,6.18,5.65,7.80,10.80,8.30,5.86,Upgrade
5,Forward PE,14.98,6.16,5.74,4.06,4.05,3.94,4.15,5.80,6.83,5.83,5.52,Upgrade
6,PS Ratio,0.17,0.16,0.17,0.21,0.25,0.29,0.35,0.54,0.63,0.55,0.61,Upgrade
7,PB Ratio,0.27,0.15,0.16,0.20,0.23,0.26,0.28,0.40,0.45,0.43,0.48,Upgrade
8,P/TBV Ratio,0.54,0.54,0.55,0.67,0.74,0.75,0.69,1.00,1.08,1.01,1.06,Upgrade
9,P/FCF Ratio,-,-7.93,-,30.14,-,-51.75,-,-,-,7.94,29.75,Upgrade
10,P/OCF Ratio,6.03,6.03,-,4.57,-,9.06,-,-,-,5.17,11.07,Upgrade
11,PEG Ratio,0.23,0.23,0.23,0.23,0.23,0.25,0.26,0.36,0.43,0.37,0.35,Upgrade
12,EV/Sales Ratio,0.92,1.01,0.88,1.12,1.16,1.26,1.27,1.52,1.44,1.48,1.40,Upgrade
13,EV/EBITDA Ratio,11.58,53.87,-,92.83,-,37.68,50.43,-,39.41,29.83,21.56,Upgrade
14,EV/EBIT Ratio,38.91,-49.82,-,-,-,-,-116.66,-,-415.07,-,44.17,Upgrade
15,EV/FCF Ratio,-45.57,-49.86,-,158.91,-,-225.41,-,-,-,21.23,68.83,Upgrade
16,Debt / Equity Ratio,1.09,1.09,1.12,1.14,1.24,1.39,1.27,1.36,1.30,1.34,1.24,Upgrade
17,Debt / FCF Ratio,-,-56.28,-,172.94,-,-275.95,-,-,-,24.68,77.21,Upgrade
18,Return on Capital Employed (ROCE),-,-0.58%,-,-,-,-,-0.37%,-,-0.10%,-,1.02%,Upgrade
19,Earnings Yield,2.14%,2.31%,4.04%,-4.29%,-1.80%,16.19%,17.71%,12.83%,9.26%,12.05%,17.07%,Upgrade
20,FCF Yield,-11.70%,-12.60%,0.86%,3.32%,-11.79%,-1.93%,-16.92%,-9.59%,3.16%,12.59%,3.36%,Upgrade
21,Dividend Yield,0.84%,-,-,-,-,-,-,-,-,-,3.87%,Upgrade
22,Buyback Yield / Dilution,0.40%,0.52%,0.43%,1.34%,1.17%,0.91%,1.68%,1.48%,0.70%,0.43%,0.13%,Upgrade
23,Total Shareholder Return,1.23%,0.52%,0.43%,1.34%,1.17%,0.91%,1.68%,1.48%,0.70%,0.43%,4.00%,Upgrade
