,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,109554,92460,114680,100564,117113,96278,105434,105725,114663,93647,Upgrade
1,Short-Term Investments,475.9,3741,55.23,3609,30736,25963,34388,33843,29817,28352,Upgrade
2,Trading Asset Securities,52074,56449,57180,63120,38945,42528,36653,33969,28882,36039,Upgrade
3,Cash & Short-Term Investments,162103,152650,171915,167294,186794,164769,176475,173537,173362,158038,Upgrade
4,Cash Growth,-5.71%,-8.75%,-7.97%,1.53%,5.85%,-5.05%,1.80%,9.81%,16.17%,-4.13%,Upgrade
5,Accounts Receivable,60737,43690,55725,42659,65956,44784,45179,32622,43125,27909,Upgrade
6,Other Receivables,-,30710,-,28231,-,13029,-,7911,-,13008,Upgrade
7,Receivables,66505,81245,57802,70890,65956,60559,45179,43545,43125,40916,Upgrade
8,Inventory,87248,90368,101532,104297,83319,75052,69754,66389,59572,54346,Upgrade
9,Prepaid Expenses,34617,6454,35126,5172,-,-,-,-,-,-,Upgrade
10,Other Current Assets,4322,10463,16373,28794,42713,42379,31934,30004,30552,26432,Upgrade
11,Total Current Assets,354796,341180,382749,376447,378782,342759,323342,313476,306610,279732,Upgrade
12,"Property, Plant & Equipment",79467,82907,73786,69922,68529,63864,63177,63350,58615,61118,Upgrade
13,Long-Term Investments,187450,185409,182192,170027,216356,236197,235883,235091,236222,235629,Upgrade
14,Goodwill,29333,29548,28596,27414,25934,24805,24258,24479,22603,20252,Upgrade
15,Other Intangible Assets,36546,32901,35924,30831,31658,23940,25746,23262,22172,20165,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,1589,1631,1186,694.86,1273,1464,Upgrade
17,Long-Term Deferred Tax Assets,9835,9770,8418,9269,8544,6973,6379,6323,6546,5787,Upgrade
18,Long-Term Deferred Charges,-,3889,-,3447,-,3176,-,2962,-,3162,Upgrade
19,Other Long-Term Assets,124462,122784,123209,119020,118293,102019,98884,97142,90944,87592,Upgrade
20,Total Assets,821888,808388,834875,806376,849685,806278,778856,767720,744986,715681,Upgrade
21,Accounts Payable,25175,26516,24578,25365,20961,21620,22084,18301,19269,16849,Upgrade
22,Accrued Expenses,73358,14047,79652,13749,40313,14447,36414,13579,34725,11792,Upgrade
23,Short-Term Debt,5640,188.06,11722,300.93,14448,7671,10267,5362,5153,3038,Upgrade
24,Current Portion of Long-Term Debt,3805,96472,3341,107420,120723,100688,87142,89301,106899,81712,Upgrade
25,Current Portion of Leases,-,2663,-,2601,-,1994,-,2111,-,2328,Upgrade
