,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,79626,82426,78847,76152,67221,90848,70443,43632,63269,43229,Upgrade
1,Other Revenue,18212,18709,18217,18724,20329,-,-,29840,-,31278,Upgrade
2,Revenue,97838,101136,97065,94876,87550,90848,70443,73472,63269,74507,Upgrade
3,Revenue Growth (YoY),0.80%,6.60%,10.87%,4.43%,24.28%,23.65%,11.34%,-1.39%,-7.60%,13.16%,Upgrade
4,Cost of Revenue,56588,60358,55974,53240,45686,59003,46637,47440,38709,45277,Upgrade
5,Gross Profit,26516,24893,25904,24123,23187,31845,23806,26032,24561,29230,Upgrade
6,"Selling, General & Admin",22754,25212,24117,23894,19686,27545,22946,22905,20310,23243,Upgrade
7,Other Operating Expenses,3136,4348,1937,4459,4897,3095,3817,2675,5177,3418,Upgrade
8,Operating Expenses,25889,29559,26054,28353,24583,30640,26764,25580,25488,26661,Upgrade
9,Operating Income,626.59,-4667,-149.51,-4230,-1396,1205,-2957,452.32,-927.08,2569,Upgrade
10,Interest Expense,-6707,-6751,-6224,-5367,-5125,-4985,-4546,-4767,-4734,-5059,Upgrade
11,Interest & Investment Income,2853,3097,2485,2486,2470,2111,2759,2536,2181,2428,Upgrade
12,Earnings From Equity Investments,2205,6563,2995,2432,2933,3461,5300,2300,2972,3205,Upgrade
13,Currency Exchange Gain (Loss),784.43,-,-,-380.82,773.17,916.42,698.08,-,-,1406,Upgrade
14,Other Non Operating Income (Expenses),1724,2160,1482,1989,1273,1542,1795,1871,2360,803.72,Upgrade
15,EBT Excluding Unusual Items,1486,402.28,589,-3071,929.27,4251,3048,2393,1852,5352,Upgrade
16,Gain (Loss) on Sale of Investments,3.76,226.62,2259,941.46,971.31,6701,5144,6107,604.44,5143,Upgrade
17,Gain (Loss) on Sale of Assets,2123,865.62,2415,1197,476.47,2808,354.08,537.32,66.27,3096,Upgrade
18,Asset Writedown,-,-617.14,1731,6033,2811,857.97,122.74,314.61,1433,393.95,Upgrade
19,Other Unusual Items,-,-1.49,1.49,94.37,308.6,1302,55.56,2234,1418,45.24,Upgrade
20,Pretax Income,3613,875.9,6996,5195,5496,15920,8724,11585,5373,14030,Upgrade
21,Income Tax Expense,1110,101.75,2423,6522,1173,5280,2285,3676,2200,5078,Upgrade
22,Earnings From Continuing Operations,2503,774.14,4573,-1327,4323,10640,6439,7910,3172,8952,Upgrade
23,Minority Interest in Earnings,-1783,-754.79,-3213,-1787,-2041,-4560,-2435,-1922,-1160,-1759,Upgrade
24,Net Income,720.12,19.36,1360,-3114,2282,6080,4004,5988,2012,7192,Upgrade
25,Preferred Dividends & Other Adjustments,1.08,0.01,0.34,0.4,10.93,-0.02,3.96,-,1.71,-,Upgrade
26,Net Income to Common,719.04,19.35,1359,-3114,2271,6080,4000,5988,2010,7192,Upgrade
27,Net Income Growth,-47.04%,-,-40.42%,-,-43.01%,1.55%,99.02%,-16.75%,-73.56%,9.84%,Upgrade
28,Shares Outstanding (Basic),8137,8170,8179,8235,8295,8323,8368,8462,8504,8528,Upgrade
29,Shares Outstanding (Diluted),8149,8200,8191,8235,8303,8333,8379,8475,8504,8536,Upgrade
30,Shares Change (YoY),-0.52%,-0.43%,-1.34%,-1.17%,-0.91%,-1.68%,-1.48%,-0.70%,-0.43%,-0.13%,Upgrade
31,EPS (Basic),0.09,0.00,0.17,-0.38,0.27,0.73,0.48,0.71,0.24,0.84,Upgrade
32,EPS (Diluted),0.09,0.00,0.17,-0.38,0.27,0.73,0.48,0.70,0.24,0.84,Upgrade
33,EPS Growth,-46.77%,-,-39.38%,-,-42.71%,3.78%,102.17%,-16.56%,-73.46%,10.01%,Upgrade
34,Free Cash Flow,6163,-10199,10492,-9137,3685,-4683,-4954,-2517,5245,4371,Upgrade
35,Free Cash Flow Per Share,0.76,-1.24,1.28,-1.11,0.44,-0.56,-0.59,-0.30,0.62,0.51,Upgrade
36,Dividend Per Share,-,-,-,-,-,-,-,-,-,0.243,Upgrade
37,Operating Margin,0.64%,-4.61%,-0.15%,-4.46%,-1.59%,1.33%,-4.20%,0.62%,-1.47%,3.45%,Upgrade
38,Profit Margin,0.73%,0.02%,1.40%,-3.28%,2.59%,6.69%,5.68%,8.15%,3.18%,9.65%,Upgrade
39,Free Cash Flow Margin,6.30%,-10.08%,10.81%,-9.63%,4.21%,-5.15%,-7.03%,-3.43%,8.29%,5.87%,Upgrade
40,EBITDA,4181,-444.85,3042,-722,1746,4223,-170.03,3486,1514,5330,Upgrade
41,D&A For EBITDA,3555,4222,3192,3508,3142,3017,2787,3033,2442,2760,Upgrade
42,EBIT,626.59,-4667,-149.51,-4230,-1396,1205,-2957,452.32,-927.08,2569,Upgrade
43,Revenue as Reported,97838,101136,97065,94876,87550,-,-,-,-,-,Upgrade
