,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Operating Revenue,1785,1662,1589,1755,2208,1629,1688,1460,1874,2440,2022,1782,2491,2217,1618,1473,1762,1509,1126,1264,Upgrade
1,Other Revenue,-150.18,150.18,-,300.64,-143.74,143.74,-,316.16,-182.22,182.22,-,397.15,-161.76,161.76,-,230.56,-95.89,95.89,-,204.45,Upgrade
2,Revenue,1635,1812,1589,2055,2064,1772,1688,1776,1692,2622,2022,2179,2330,2379,1618,1704,1667,1605,1126,1468,Upgrade
3,Revenue Growth (YoY),-20.80%,2.23%,-5.81%,15.74%,21.97%,-32.41%,-16.53%,-18.52%,-27.37%,10.23%,24.96%,27.92%,39.79%,48.21%,43.73%,16.05%,15.38%,3.86%,9.75%,96.30%,Upgrade
4,Cost of Revenue,1619,1660,1472,1922,1886,1672,1501,1727,1580,2415,1910,2128,2203,2149,1485,1594,1445,1425,1033,1326,Upgrade
5,Gross Profit,15.61,151.94,117.4,133.13,177.71,100.18,186.46,48.65,112.42,207.09,111.72,51.79,126.41,229.54,133.04,109.8,221.51,180.36,93.04,141.69,Upgrade
6,"Selling, General & Admin",11.91,14.68,17.28,21.04,19.83,20.15,13.73,18.43,17.4,18.07,13,25.13,14,20.31,23.52,-34.96,57.16,29.8,24.1,24.61,Upgrade
7,Research & Development,51.12,58.23,51.52,76.37,57.81,67.96,53.67,70.34,53.06,87.54,63.99,86.07,71.54,76.63,51.83,59.76,52.46,54.51,36.39,53.02,Upgrade
8,Other Operating Expenses,-16.14,-9.45,-8.36,-29.61,2.45,3.1,0.81,16.99,-0.74,-2.53,0.49,9.58,0.01,-0.66,0.16,11.63,-4.8,1.32,-1.85,13.74,Upgrade
9,Operating Expenses,46.68,64.44,61.86,66.34,81.32,92.47,66.03,103.97,67.63,103.74,79.34,123.02,82.01,100.54,76.02,35.2,103.45,82.91,60.99,91.26,Upgrade
10,Operating Income,-31.07,87.5,55.53,66.79,96.39,7.71,120.42,-55.32,44.79,103.35,32.37,-71.23,44.4,129,57.02,74.6,118.06,97.45,32.06,50.43,Upgrade
