,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1502,1138,980,1122,1319,1312,1375,1533,1462,1509,1280,2283,2939,2473,2939,2584,3635,3635,1896,2315,2971,Upgrade
1,Market Cap Growth,-13.25%,-13.25%,-28.74%,-26.80%,-9.73%,-13.09%,7.41%,-32.87%,-50.27%,-38.98%,-56.45%,-11.62%,-19.13%,-31.96%,55.00%,11.60%,22.34%,20.42%,-50.21%,-30.73%,3.30%,Upgrade
2,Enterprise Value,2000,1579,1453,1317,1515,1711,1597,1787,1715,1756,1576,2613,3269,2848,3515,3202,4253,4301,2653,3111,3766,Upgrade
3,Last Close Price,1.81,1.44,1.24,1.42,1.67,1.66,1.74,1.94,1.85,1.91,1.62,2.89,3.72,3.13,3.72,3.27,4.60,4.60,2.40,2.93,3.76,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-6082.98,-197.34,-,-,-7.24,-,-,-,Upgrade
5,Forward PE,-,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,Upgrade
6,PS Ratio,3.04,2.42,2.01,2.11,2.43,2.24,2.22,2.30,2.01,1.60,0.89,1.49,1.85,1.55,2.22,1.95,2.79,2.73,1.40,1.52,1.84,Upgrade
7,PB Ratio,101.06,76.14,29.71,22.84,25.28,11.58,9.68,8.81,7.59,2.17,1.77,3.04,7.04,2.11,2.56,2.27,3.14,3.11,1.63,1.99,2.49,Upgrade
8,P/TBV Ratio,-,-,939.69,65.87,66.04,16.25,12.59,10.81,9.20,2.29,1.87,3.20,7.78,2.53,3.08,2.73,3.78,3.93,2.08,2.54,3.16,Upgrade
9,P/FCF Ratio,-,-,-31.98,-,-58.35,-,-24.49,-,-,-,-,-,-,-,-,-,44.24,16.43,15.46,-,51.42,Upgrade
10,P/OCF Ratio,-,-,-40.63,-,-70.02,-,-31.37,-,-,-,-,-,-,328.48,-,-,24.77,12.28,10.21,-,24.12,Upgrade
11,EV/Sales Ratio,4.25,3.35,2.98,2.48,2.79,2.92,2.58,2.68,2.35,1.86,1.09,1.71,2.06,1.78,2.65,2.41,3.26,3.23,1.96,2.05,2.33,Upgrade
12,EV/EBITDA Ratio,-,-81.86,-,-33.42,-,-,-,-21.29,-,-9.88,-,-60.42,-,15.11,20.48,15.48,22.25,-48.37,-27.67,-38.99,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-13.36,-,-,-,-,-,-,-,-,-,40.06,-,41.05,71.67,-19.23,-11.27,-,-,Upgrade
14,EV/FCF Ratio,-100.58,-,-47.42,-,-67.00,-,-28.45,-,-,-,-,-,-,-,-,-,51.77,19.44,21.62,-,65.19,Upgrade
15,Debt / Equity Ratio,35.11,35.11,14.88,10.35,8.76,2.05,3.05,1.46,2.32,0.67,0.65,0.68,1.14,0.33,0.41,0.59,0.71,0.80,0.87,1.00,0.93,Upgrade
16,Debt / EBITDA Ratio,-,24.46,-,8.39,-,-,-,3.68,-,8.05,-,46.92,-,0.98,8.93,4.75,5.00,2.86,5.23,14.87,-,Upgrade
17,Debt / FCF Ratio,-,-,-16.02,-,-20.21,-,-7.71,-,-,-,-,-,-,-,-,-,10.03,4.24,8.24,-,19.16,Upgrade
