,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,32753,110071,24359,82686,16950,45682,8883,-,2463,-,Upgrade
1,Revenue Growth (YoY),34.46%,33.12%,43.71%,81.00%,90.81%,-,260.70%,-,92.74%,-,Upgrade
2,Cost of Revenue,28851,98869,20645,70018,14398,37817,7670,-,1939,-,Upgrade
3,Gross Profit,3903,11202,3714,12668,2552,7865,1214,-,523.81,-,Upgrade
4,"Selling, General & Admin",2364,5226,1933,6757,1249,2848,872.04,-,447.61,-,Upgrade
5,Operating Expenses,2334,5337,1937,6793,1251,2874,869.8,-,439.25,-,Upgrade
6,Operating Income,1569,5865,1778,5875,1301,4991,343.89,-,84.56,-,Upgrade
7,Interest Expense,-266.71,-13.73,-372.78,-508.34,-292.74,-423.13,-189.03,-,-142.45,-,Upgrade
8,Interest & Investment Income,355.16,461.02,574.33,414.72,290.06,382.47,164.41,-,116.03,-,Upgrade
9,Earnings From Equity Investments,237.53,466.65,-85.78,747.97,263.76,397.75,49.68,-,33.76,-,Upgrade
10,Other Non Operating Income (Expenses),52.98,-100.67,55.24,-182.8,52.63,115.61,83.2,-,20.38,-,Upgrade
11,EBT Excluding Unusual Items,1948,6679,1949,6346,1614,5464,452.14,-,112.28,-,Upgrade
12,Gain (Loss) on Sale of Investments,1,1.33,12.32,5.47,9.93,-9.01,9.93,-,-1.09,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-3.51,3.42,-59.16,31.77,-,-,-,Upgrade
14,Asset Writedown,-1.37,-46.02,-5.75,-23.62,-10.28,-20.5,-0.86,-,-4.61,-,Upgrade
15,Other Unusual Items,60.14,57.32,-63.66,550.24,-7.24,-2.58,-11.31,-,1.47,-,Upgrade
16,Pretax Income,2008,6691,1891,6875,1610,5373,481.67,-,108.05,-,Upgrade
17,Income Tax Expense,571.22,1778,469.63,2592,331.68,1631,74.02,-,24.19,-,Upgrade
18,Earnings From Continuing Operations,1436,4913,1422,4283,1279,3741,407.65,-,83.86,-,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,31.62,-,Upgrade
20,Net Income to Company,1436,4913,1422,4283,1279,3741,407.65,-,115.48,-,Upgrade
21,Minority Interest in Earnings,-619.41,-1163,-137.71,-191.45,-436.49,-514.17,-82.39,-,35.62,-,Upgrade
22,Net Income,817.07,3751,1284,4092,842.07,3227,325.26,-,151.11,-,Upgrade
23,Preferred Dividends & Other Adjustments,-,695.58,-,713.89,-,345.22,-,-,84.04,-,Upgrade
24,Net Income to Common,817.07,3055,1284,3378,842.07,2882,325.26,-,67.07,-,Upgrade
25,Net Income Growth,-36.37%,-8.34%,52.50%,26.79%,158.89%,-,115.25%,-,-27.90%,-,Upgrade
26,Shares Outstanding (Basic),1728,1724,1603,1581,1395,1438,1182,-,1156,-,Upgrade
27,Shares Outstanding (Diluted),1895,1940,1724,1851,1395,1509,1182,-,1177,-,Upgrade
28,Shares Change (YoY),9.93%,4.84%,23.56%,22.70%,18.00%,-,0.47%,-,6.21%,-,Upgrade
29,EPS (Basic),0.47,1.77,0.80,2.14,0.60,2.00,0.28,-,0.06,-,Upgrade
30,EPS (Diluted),0.43,1.57,0.74,1.82,0.60,1.91,0.28,-,0.06,-,Upgrade
31,EPS Growth,-42.28%,-13.86%,23.26%,-4.49%,119.41%,-,380.35%,-,-69.73%,-,Upgrade
32,Free Cash Flow,-3412,-9350,33639,17980,-14536,28256,-20890,-,-12304,-,Upgrade
33,Free Cash Flow Per Share,-1.80,-4.82,19.51,9.71,-10.42,18.73,-17.67,-,-10.46,-,Upgrade
34,Dividend Per Share,-,-,-,-,-,1.015,0.915,-,-,-,Upgrade
35,Operating Margin,4.79%,5.33%,7.30%,7.10%,7.67%,10.93%,3.87%,-,3.43%,-,Upgrade
36,Profit Margin,2.49%,2.78%,5.27%,4.09%,4.97%,6.31%,3.66%,-,2.72%,-,Upgrade
37,Free Cash Flow Margin,-10.42%,-8.49%,138.10%,21.74%,-85.76%,61.85%,-235.16%,-,-499.60%,-,Upgrade
38,EBITDA,1585,5913,1790,5902,1313,5007,356.99,-,95.29,-,Upgrade
39,D&A For EBITDA,16.29,47.7,12.01,26.9,12.02,15.37,13.1,16.35,10.72,15.48,Upgrade
40,EBIT,1569,5865,1778,5875,1301,4991,343.89,-,84.56,-,Upgrade
