,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,32234,27525,31544,30867,39540,30906,22651,17827,14121,14168,8207,Upgrade
1,Market Cap Growth,-10.83%,-10.83%,-20.22%,-0.12%,74.56%,73.36%,60.41%,25.83%,72.06%,59.21%,67.19%,Upgrade
2,Enterprise Value,143836,123040,123750,127200,146468,121785,106275,73659,75118,65981,43649,Upgrade
3,Last Close Price,15.98,14.52,15.43,16.47,19.70,18.36,13.30,10.54,9.06,7.18,4.97,Upgrade
4,PE Ratio,7.38,6.62,6.60,6.13,8.29,7.08,5.75,45.57,-,192.54,-,Upgrade
5,PS Ratio,0.18,0.18,0.21,0.27,0.35,0.42,0.34,1.67,-,5.24,-,Upgrade
6,PB Ratio,1.29,0.27,0.31,0.32,0.44,0.37,0.29,0.29,0.32,0.72,0.37,Upgrade
7,P/TBV Ratio,0.77,0.77,0.87,0.89,1.13,1.05,0.70,0.61,0.67,2.01,1.01,Upgrade
8,P/FCF Ratio,-,-,-,0.55,10.16,-,2.51,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,0.55,9.94,-,2.48,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.94,0.80,0.84,1.10,1.30,1.66,1.59,6.89,-,24.42,-,Upgrade
11,EV/EBITDA Ratio,16.13,15.27,14.58,15.31,17.96,16.45,16.14,171.56,-,631.15,-,Upgrade
12,EV/EBIT Ratio,16.45,15.40,14.70,15.38,18.06,16.52,16.23,178.10,-,711.18,-,Upgrade
13,EV/FCF Ratio,-10.49,-,-,2.28,37.62,-,11.75,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.97,0.97,0.93,0.99,1.16,1.20,1.33,1.52,1.49,3.04,2.35,Upgrade
15,Debt / FCF Ratio,-,-,-,1.74,26.79,-,11.56,-,-,-,-,Upgrade
16,Return on Capital Employed (ROCE),4.11%,4.11%,4.59%,4.44%,4.38%,4.30%,3.82%,0.29%,-,0.12%,-,Upgrade
17,Earnings Yield,12.91%,17.83%,17.58%,18.82%,14.11%,15.42%,19.25%,2.19%,-,1.17%,-,Upgrade
18,FCF Yield,-42.54%,-49.82%,84.83%,180.70%,9.85%,52.00%,39.92%,-140.93%,-,-95.28%,-,Upgrade
19,Dividend Yield,8.14%,-,-,-,-,-,17.81%,10.44%,-,-,-,Upgrade
20,Buyback Yield / Dilution,-7.29%,-9.93%,-4.84%,-23.56%,-22.70%,-18.00%,-,-0.47%,-,-6.21%,-,Upgrade
21,Total Shareholder Return,0.84%,-9.93%,-4.84%,-23.56%,-22.70%,-18.00%,17.81%,9.96%,-,-6.21%,-,Upgrade
