,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,10369,19907,12791,16128,15220,22432,16316,13927,13211,15684,Upgrade
1,Revenue Growth (YoY),-18.94%,23.43%,-15.96%,-28.10%,-6.71%,61.07%,23.50%,-11.20%,-20.71%,4.04%,Upgrade
2,Cost of Revenue,7062,11203,8521,11144,11160,13074,9895,8974,8346,9271,Upgrade
3,Gross Profit,3308,8704,4270,4984,4060,9359,6421,4953,4865,6412,Upgrade
4,"Selling, General & Admin",1402,1434,1676,1427,1536,1406,1683,1816,1555,2067,Upgrade
5,Operating Expenses,1402,1434,1676,1427,1536,1406,1683,1816,1555,2067,Upgrade
6,Operating Income,1905,7269,2594,3557,2524,7952,4738,3137,3310,4345,Upgrade
7,Interest Expense,-1030,-1160,-1173,-1043,-823.92,-897.46,-784.31,-988.48,-865.91,-984.56,Upgrade
8,Interest & Investment Income,342.97,387.31,293.12,199.95,159,151.77,221.13,348.8,223.95,303.66,Upgrade
9,Earnings From Equity Investments,496.78,322.91,454.15,100.53,331.36,338.89,346.92,592.12,215.81,205.17,Upgrade
10,Currency Exchange Gain (Loss),-26.87,-0.21,-88.16,-111.72,-145.03,65.64,-30.75,108.97,-33,-37.39,Upgrade
11,Other Non Operating Income (Expenses),355.46,-720.86,562.25,547.33,431.74,-3038,310.41,481.81,273.48,272.52,Upgrade
12,EBT Excluding Unusual Items,2044,6099,2643,3250,2477,4573,4801,3680,3124,4105,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-265.05,-,-79.56,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-166.41,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,52.67,0.29,254.69,-239.81,0.37,1591,77.92,632.27,91.49,-1.91,Upgrade
16,Asset Writedown,-36.8,-122.71,33.24,7.09,15.7,-825.34,793.62,-668.7,136.87,0.49,Upgrade
17,Pretax Income,2059,5810,2931,3018,2493,5073,5673,3564,3353,4103,Upgrade
18,Income Tax Expense,650.89,3128,1087,1179,1003,4093,2540,1330,1664,1944,Upgrade
19,Earnings From Continuing Operations,1408,2682,1844,1839,1491,979.94,3133,2234,1689,2159,Upgrade
20,Minority Interest in Earnings,-207.6,-633.76,-468.21,-628.66,-387.19,635.05,-1003,-817.85,-886.42,-819.43,Upgrade
21,Net Income,1201,2048,1376,1210,1104,1615,2131,1416,802.7,1340,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,0.98,16.21,15.56,14.01,-,Upgrade
23,Net Income to Common,1201,2048,1376,1210,1104,1614,2114,1401,788.69,1340,Upgrade
24,Net Income Growth,-12.71%,69.22%,24.65%,-25.06%,-48.20%,14.04%,165.42%,5.69%,-60.06%,-0.83%,Upgrade
25,Shares Outstanding (Basic),1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,Upgrade
26,Shares Outstanding (Diluted),1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,Upgrade
27,EPS (Basic),1.10,1.88,1.27,1.11,1.02,1.48,1.94,1.29,0.73,1.23,Upgrade
28,EPS (Diluted),1.10,1.88,1.26,1.11,1.01,1.48,1.94,1.29,0.72,1.23,Upgrade
29,EPS Growth,-12.68%,69.25%,24.63%,-25.00%,-47.81%,15.19%,168.24%,4.53%,-60.77%,-0.83%,Upgrade
30,Free Cash Flow,-1073,1383,1650,8550,-8565,12190,-3341,8524,-1863,7440,Upgrade
31,Free Cash Flow Per Share,-0.99,1.27,1.52,7.86,-7.88,11.21,-3.07,7.84,-1.71,6.84,Upgrade
32,Dividend Per Share,0.420,0.520,0.420,0.500,0.420,0.540,0.480,0.520,0.220,-,Upgrade
33,Dividend Growth,0%,4.00%,0%,-7.41%,-12.50%,3.85%,118.18%,-,-,-,Upgrade
34,Operating Margin,18.37%,36.52%,20.28%,22.06%,16.58%,35.45%,29.04%,22.53%,25.06%,27.71%,Upgrade
35,Profit Margin,11.58%,10.29%,10.76%,7.50%,7.25%,7.20%,12.96%,10.06%,5.97%,8.54%,Upgrade
36,Free Cash Flow Margin,-10.35%,6.94%,12.90%,53.01%,-56.27%,54.34%,-20.48%,61.21%,-14.10%,47.44%,Upgrade
37,EBITDA,2770,8070,3418,4342,3174,8762,5550,3910,4067,5235,Upgrade
38,D&A For EBITDA,864.63,800.37,824.35,785.14,649.78,809.33,811.86,773.06,756.54,889.88,Upgrade
39,EBIT,1905,7269,2594,3557,2524,7952,4738,3137,3310,4345,Upgrade
