,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,345.09,288.82,242.73,197.76,196.05,221.19,171.09,148.86,198.35,263.16,225.78,195.71,236.33,211.26,189.28,164.04,155.53,187.16,190.78,121.68,Upgrade
1,Other Revenue,-,-8.42,8.42,-,17.4,-9.96,9.96,-,20.28,-7.62,7.62,-,16.43,-8.07,8.07,-,16.45,-15.44,15.44,-,Upgrade
2,Revenue,345.09,280.4,251.14,197.76,213.46,211.24,181.04,148.86,218.62,255.54,233.4,195.71,252.76,203.18,197.36,164.04,171.98,171.72,206.22,121.68,Upgrade
3,Revenue Growth (YoY),61.67%,32.74%,38.72%,32.85%,-2.36%,-17.34%,-22.43%,-23.94%,-13.51%,25.77%,18.26%,19.30%,46.97%,18.32%,-4.30%,34.82%,11.75%,27.41%,59.55%,-5.23%,Upgrade
4,Cost of Revenue,464.24,194.16,196.66,150.05,204.95,156.58,158.95,118.59,181.98,190.93,184.47,140.48,180.31,149.73,153.85,133.92,140.31,123.51,146.73,90.09,Upgrade
5,Gross Profit,-119.14,86.24,54.49,47.71,8.51,54.66,22.09,30.27,36.64,64.61,48.93,55.23,72.45,53.46,43.51,30.12,31.67,48.21,59.49,31.59,Upgrade
6,"Selling, General & Admin",-72.89,26.58,24.99,21.32,24.46,23.68,21.11,22.12,28.33,23.9,23.23,19.28,30.11,19.83,20.45,17.4,24.82,20.45,21.73,14.73,Upgrade
7,Research & Development,-80.09,26.22,28.11,25.76,16.71,30.03,27.25,22.03,21.19,20.14,21.51,17.51,19.55,19.74,21.08,19.64,15.66,18.26,16.95,12.15,Upgrade
8,Other Operating Expenses,10.4,-10.8,6.13,-5.72,-1.92,-2.3,-1.01,-7.75,21.2,-10.15,-1.31,-2.46,1.2,1.75,-3.75,-12.02,15.64,-2.47,-2.57,-5.19,Upgrade
9,Operating Expenses,-148.39,45,61.82,41.58,41.05,52.55,48.89,34.37,70.63,33.4,43.73,33.55,52.87,40.23,37.45,25.55,58.64,36.29,37.71,21.82,Upgrade
10,Operating Income,29.25,41.24,-7.33,6.14,-32.54,2.11,-26.81,-4.1,-33.99,31.22,5.2,21.68,19.58,13.23,6.06,4.58,-26.97,11.92,21.78,9.76,Upgrade
11,Interest Expense,-12.91,-0.3,-0.18,-0.2,-0.29,-0.16,-0.28,-0.3,-0.32,-0.18,-0.23,-0.17,-0.31,-0.19,-0.26,-0.13,-0.08,-0.34,-,-0.12,Upgrade
12,Interest & Investment Income,0.68,2.71,3.47,6.73,2.87,2.32,2.25,2.84,0.99,1.61,3.25,0.91,2.53,2.6,3.89,1.88,0.84,1.34,0.4,0.61,Upgrade
13,Currency Exchange Gain (Loss),-,-1.64,1.64,-,2.61,-6.28,6.28,-,10.66,-3.6,3.6,-,-1.53,0.41,-0.41,-,-4.93,-0.5,0.5,-,Upgrade
14,Other Non Operating Income (Expenses),1.99,-3.45,-0.34,0.12,-6.26,5.71,1.28,-1.3,-11.36,11.46,-0.4,0.06,-0.06,-0.57,-0.1,0.03,3.34,-2.69,-0.75,-0.35,Upgrade
15,EBT Excluding Unusual Items,19.01,38.56,-2.74,12.78,-33.61,3.69,-17.27,-2.85,-34.02,40.51,11.42,22.47,20.21,15.48,9.19,6.36,-27.8,9.72,21.93,9.9,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-10.48,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,0.13,-0,-0.06,-0.06,-0.03,-0.09,0,-0.4,0.64,-0.38,-0.36,0.75,-0.19,-0.11,-1.09,1.4,2.29,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.43,-0.43,0,-,-0.09,0.15,-0.18,0.47,1.19,0,0.86,-0.18,0.97,0.41,0.03,-0.02,0.11,0.09,-0.08,0.01,Upgrade
19,Asset Writedown,4.86,-4.86,1.49,-1.49,12.47,-12.47,1.95,-1.95,7.14,-7.14,-0.23,0.23,3.5,-3.65,-0.7,0.62,-0.55,0.1,-0.38,0.38,Upgrade
20,Other Unusual Items,1.8,-7.43,5.62,0.01,-0.13,-0.28,0.28,-,20.65,0.38,-0.38,-,6.77,4.85,-0.01,-,26.73,-0.07,0.07,-,Upgrade
21,Pretax Income,26.23,25.83,4.31,11.24,-21.39,-9,-15.21,-4.74,-4.39,33.36,11.32,23.26,20.78,16.98,7.4,8.36,0.77,9.85,21.54,10.29,Upgrade
22,Income Tax Expense,-1.35,1.58,0.8,2.79,-1.49,0.92,-0.69,-1.54,-1.35,-1.06,1.27,0.41,-2.47,1.09,1.27,1.31,-0.5,0.98,3.18,-0.8,Upgrade
23,Earnings From Continuing Operations,27.58,24.25,3.51,8.44,-19.91,-9.92,-14.53,-3.19,-3.04,34.43,10.05,22.85,23.25,15.89,6.13,7.05,1.27,8.86,18.36,11.09,Upgrade
24,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,0.26,-0.87,-0.74,-0.81,0.39,-0.6,-0.79,-0.51,Upgrade
25,Net Income,27.58,24.25,3.51,8.44,-19.91,-9.92,-14.53,-3.19,-3.04,34.43,10.05,22.85,23.51,15.02,5.4,6.24,1.66,8.26,17.57,10.58,Upgrade
26,Net Income to Common,27.58,24.25,3.51,8.44,-19.91,-9.92,-14.53,-3.19,-3.04,34.43,10.05,22.85,23.51,15.02,5.4,6.24,1.66,8.26,17.57,10.58,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,129.21%,86.10%,266.38%,1318.52%,81.85%,-69.28%,-41.06%,-44.92%,441.17%,-,-,Upgrade
28,Shares Outstanding (Basic),452,450,454,452,453,455,450,456,451,437,481,459,460,601,317,458,444,464,391,413,Upgrade
29,Shares Outstanding (Diluted),452,450,454,452,453,455,450,456,451,437,481,459,460,601,317,458,444,464,391,413,Upgrade
30,Shares Change (YoY),-0.21%,-1.04%,0.88%,-1.02%,0.52%,4.17%,-6.38%,-0.56%,-1.91%,-27.27%,51.70%,0.06%,3.47%,29.36%,-18.93%,10.95%,9.77%,12.57%,-,-,Upgrade
31,EPS (Basic),0.06,0.05,0.01,0.02,-0.04,-0.02,-0.03,-0.01,-0.01,0.08,0.02,0.05,0.05,0.03,0.02,0.01,0.00,0.02,0.04,0.03,Upgrade
32,EPS (Diluted),0.06,0.05,0.01,0.02,-0.04,-0.02,-0.03,-0.01,-0.01,0.08,0.02,0.05,0.05,0.03,0.02,0.01,0.00,0.02,0.04,0.03,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,215.15%,22.67%,266.18%,1271.05%,40.57%,-62.11%,-46.88%,-49.83%,380.73%,-,-,Upgrade
34,Free Cash Flow,-,9.67,-47.77,-20.37,13.6,-13.34,-4.32,33,32.4,21.15,-17.61,-3.61,-17.93,-27.55,-8.71,-22.49,-19.98,4.96,-25.58,-4.64,Upgrade
