,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,8181,7408,5049,4313,4860,5768,6262,7964,6744,4152,3987,5230,4946,5914,4877,8318,7309,10819,12851,-,-,Upgrade
1,Market Cap Growth,28.44%,28.44%,-19.38%,-45.85%,-27.94%,38.91%,57.07%,52.27%,36.36%,-29.79%,-18.25%,-37.12%,-32.33%,-45.34%,-62.05%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,7831,7058,4700,3909,4443,5351,5836,7494,6350,3758,3565,4739,4464,5432,4372,7782,6745,10255,12739,-,-,Upgrade
3,Last Close Price,18.10,16.39,11.17,9.52,10.71,12.71,13.80,17.55,14.66,9.03,8.67,11.37,10.72,12.81,10.57,18.02,15.81,23.41,27.81,-,-,Upgrade
4,PE Ratio,128.28,116.13,309.70,-241.34,-135.34,-,-,-,-,-,43.90,73.23,74.07,117.89,172.27,385.99,216.72,284.19,326.01,-,-,Upgrade
5,Forward PE,88.29,89.81,81.24,71.15,71.40,56.16,64.19,76.30,33.94,33.94,30.49,43.85,35.72,40.92,39.37,102.14,102.77,131.00,177.84,-,-,Upgrade
6,PS Ratio,7.62,6.90,5.36,4.94,6.05,7.64,8.24,9.90,7.88,4.60,4.25,5.91,5.83,7.24,6.62,11.80,10.24,16.11,19.66,-,-,Upgrade
7,PB Ratio,7.00,6.34,4.32,3.78,4.28,5.08,5.39,6.81,5.60,3.45,-,4.35,4.03,4.92,4.08,7.05,6.18,9.21,10.92,-,-,Upgrade
8,P/TBV Ratio,6.55,6.55,4.46,3.91,4.43,5.27,5.58,7.05,5.80,3.57,-,4.48,4.16,5.08,4.33,7.51,6.57,9.80,11.66,-,-,Upgrade
9,P/FCF Ratio,-,-,-112.51,-,-,199.34,-,-,97.83,128.42,-221.57,-,-,-,-,-,-,-,-539.12,-,-,Upgrade
10,P/OCF Ratio,-,-,117.78,-,109.15,73.09,-,56.70,44.34,30.81,38.80,83.28,77.29,173.71,-,221.64,-,306.41,342.66,-,-,Upgrade
11,EV/Sales Ratio,7.29,6.57,4.98,4.47,5.53,7.09,7.68,9.32,7.41,4.16,3.80,5.35,5.26,6.65,5.94,11.04,9.45,15.27,19.49,-,-,Upgrade
12,EV/EBITDA Ratio,59.43,53.50,67.02,130.02,423.28,-,-1930.65,-,115.62,-,27.20,42.54,40.24,58.92,99.34,186.82,121.39,-,199.70,-,-,Upgrade
13,EV/EBIT Ratio,113.00,101.85,626.61,-,-86.94,-,-92.95,-,-,-,45.90,79.39,73.72,125.01,-1410.42,-1765.61,596.31,-,585.20,-,-,Upgrade
14,EV/FCF Ratio,-,-,-104.73,-,-,184.93,-,-,92.11,116.23,-198.14,-,-,-,-,-,-,-,-534.44,-,-,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,0.00,0.00,0.01,0.00,0.01,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.08,0.06,0.04,0.16,0.12,-,0.18,-,0.32,-,-,0.04,0.03,0.04,0.04,0.15,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-0.22,-,-,0.41,-,-,0.20,0.46,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,-,0.71,0.67,0.54,0.58,0.57,0.48,0.38,-,-,0.59,0.49,0.65,0.53,0.52,0.44,0.46,0.54,0.81,0.49,Upgrade,
