,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+17 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+17 Quarters
0,Cash & Equivalents,-,470.1,542.42,841.33,1005,592.59,782.99,1665,1089,778.24,555.29,891.52,1148,932.06,331.65,492.16,664.55,614.91,464.94,478.4,Upgrade
1,Trading Asset Securities,-,1351,1699,1801,1793,1350,1427,662.85,1262,1232,1598,1857,2057,1218,1348,1706,1867,863.62,794.39,1231,Upgrade
2,Cash & Short-Term Investments,1821,1821,2241,2643,2797,1942,2210,2328,2351,2010,2153,2749,3204,2150,1680,2198,2532,1479,1259,1710,Upgrade
3,Cash Growth,-34.91%,-6.26%,1.41%,13.54%,18.98%,-3.38%,2.65%,-15.32%,-26.63%,-6.52%,28.20%,25.06%,26.55%,45.45%,33.37%,28.55%,28.87%,27.26%,8.36%,352.14%,Upgrade
4,Accounts Receivable,-,539.26,287.63,430.29,486.08,573.07,298.21,411.91,529.62,585.9,348.72,480.18,631.97,695.66,476.02,617.99,778.77,729.56,438.36,487.84,Upgrade
5,Other Receivables,-,100.84,271.14,115.11,303.43,119.35,172.03,130.64,234.96,149.12,169.94,171.53,184.78,190.08,194.29,173.95,182.82,160.07,301.91,144.98,Upgrade
6,Receivables,-,640.1,558.77,545.4,789.51,692.42,470.24,542.55,764.57,735.02,518.66,651.71,816.75,885.74,670.31,791.93,961.59,889.62,740.26,632.83,Upgrade
7,Inventory,-,1789,1379,1368,1509,1942,1747,1875,2125,2396,2120,2265,2540,2817,2364,2149,2257,2252,1765,1644,Upgrade
8,Prepaid Expenses,-,-,40.09,-,29.9,-,13.61,-,12.36,-,30.54,-,17.48,-,6.97,-,4.65,-,7.81,-,Upgrade
9,Other Current Assets,-,653.15,310.04,580.79,352.31,731.98,361.48,488.82,435.77,592.22,467.48,629.05,554.29,761.27,573.62,537.29,553.04,651.06,307.23,510.67,Upgrade
10,Total Current Assets,-,4903,4530,5137,5478,5309,4803,5234,5688,5733,5290,6294,7133,6615,5294,5677,6308,5271,4079,4497,Upgrade
11,"Property, Plant & Equipment",-,2011,1803,1748,1801,1829,1865,1913,2042,1980,2104,2177,2284,2412,2471,2446,1387,1445,1466,1353,Upgrade
12,Long-Term Investments,-,4.77,5.76,6.27,7.29,7.64,8.68,8.64,8.96,8.37,8.45,9.05,9.34,9.67,10,-,-,2.23,2.42,2.78,Upgrade
13,Other Intangible Assets,-,223.22,203.76,201.47,201.79,208.46,202.99,195.21,168.68,171.46,174.02,173,175.6,176.5,177.98,179.08,180.17,176.01,178.42,180.7,Upgrade
14,Long-Term Deferred Tax Assets,-,472.15,409.31,390.07,420.87,427.11,380.28,390.83,432.4,405.43,355.71,316.68,367.3,356.4,357.46,388.49,403.96,366.75,342.01,347.38,Upgrade
15,Long-Term Deferred Charges,-,171.89,174.45,177.83,174.25,180.69,199.11,207.42,212.75,210.46,227,216.93,211.83,201.04,190.34,213.51,226.43,135.25,158.39,166.76,Upgrade
16,Other Long-Term Assets,-,85.06,-,-,-,-,-,3.65,3.65,3.9,5.22,23.31,14.04,13.65,11.61,33.58,35.8,11.01,11.5,20.19,Upgrade
17,Total Assets,-,7871,7126,7661,8083,7962,7459,7953,8557,8513,8164,9211,10194,9784,8513,8937,8541,7407,6238,6568,Upgrade
18,Accounts Payable,-,963.06,452.51,661.8,825.22,1172,655.37,1119,1378,1852,1239,1819,2067,2445,1950,2027,2018,2213,1405,1457,Upgrade
