,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,409.57,360,297.42,336.79,322.46,287.18,260.86,311.42,330.39,301.35,245.52,291.39,279.26,226.3,206.4,196.47,190.69,169.03,126.89,177.82,Upgrade
1,Other Revenue,-3.48,3.48,-,5.13,-3.7,3.7,-,7.01,-2.63,2.63,-,13.01,-4.7,4.7,-,10.81,-4.13,4.13,-,7.61,Upgrade
2,Revenue,406.1,363.48,297.42,341.91,318.75,290.89,260.86,318.43,327.76,303.98,245.52,304.4,274.56,231.01,206.4,207.28,186.56,173.16,126.89,185.43,Upgrade
3,Revenue Growth (YoY),27.40%,24.96%,14.01%,7.38%,-2.75%,-4.31%,6.25%,4.61%,19.38%,31.59%,18.95%,46.85%,47.17%,33.41%,62.66%,11.79%,4.57%,18.13%,-2.82%,11.71%,Upgrade
4,Cost of Revenue,249.34,224.34,178.33,217.13,203.78,193.01,173.7,225.6,217.2,209.22,169.12,199.69,176.71,151.97,127.33,138.76,123.09,115.54,81.05,126.18,Upgrade
5,Gross Profit,156.75,139.14,119.09,124.79,114.98,97.88,87.16,92.82,110.57,94.76,76.39,104.71,97.85,79.04,79.07,68.52,63.46,57.62,45.84,59.25,Upgrade
6,"Selling, General & Admin",43.98,36.09,36.32,31.55,45.3,36.4,33.88,40.49,38.07,22.19,22.63,30.63,25.51,17.25,23.14,21.24,18.3,19.97,18.11,47.61,Upgrade
7,Research & Development,57.64,50.98,46.11,44.01,40.7,33.51,30.49,42.69,29.02,25.26,26.91,84.03,82.72,49.61,32.55,42.17,22.56,16.37,12.77,17.94,Upgrade
8,Other Operating Expenses,-15.99,-3.69,0.93,8.82,-2.78,-1.31,-4.98,15.81,-4.41,-2.21,-0.4,62.79,-33.35,-9.82,-9.96,9.15,0.89,-1.18,1.11,8.72,Upgrade
9,Operating Expenses,88.13,88.39,83.35,86.98,87.81,70.51,58.32,102.6,62.63,49.96,50.78,176.2,75.82,57.95,47.02,74.97,43.11,37.61,32.85,74.39,Upgrade
10,Operating Income,68.62,50.75,35.73,37.81,27.17,27.37,28.85,-9.78,47.94,44.8,25.61,-71.48,22.03,21.09,32.05,-6.45,20.36,20.02,12.99,-15.14,Upgrade
11,Interest Expense,-5.16,-3.8,-3.71,-46.37,-2.9,-3.49,-4.27,-2.32,-4.78,-6.03,-5.21,-7.85,-2.44,-4.23,-4.39,-7.94,-2.4,-1.01,-0.66,-1.05,Upgrade
12,Interest & Investment Income,2.61,3.87,4.17,-,7.76,7.55,43.53,6.24,8.32,4.23,6.15,46.82,219.55,4.72,0.62,-,4.51,0.98,0.85,2.15,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,2.18,-0.23,-1.95,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0.98,-0.98,-,-0.33,-0.63,0.63,-,-0.44,0.12,-0.12,-,-0.64,-0.76,0.76,-,0.74,-0.25,0.25,-,0.03,Upgrade
15,Other Non Operating Income (Expenses),0.24,0.34,-0.59,1.87,-1.95,-0.68,0.09,8.19,-7.35,-0.1,-0.58,0.76,-1.49,0.43,-0.96,2.33,-0.21,-0.85,0.02,-3.23,Upgrade
16,EBT Excluding Unusual Items,67.29,50.18,35.61,-7.02,29.45,31.39,68.19,1.9,44.25,42.78,25.97,-32.4,239.07,22.54,25.37,-11.33,22,19.38,13.2,-17.24,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-74.28,Upgrade
18,Gain (Loss) on Sale of Investments,23.53,-31.68,-2.95,40.12,-,1.65,0.38,22.18,-42.4,-6.9,-41.96,-35.9,-273.58,98.09,-23.7,106.01,155.96,0.41,-0.65,-,Upgrade
19,Gain (Loss) on Sale of Assets,-0.02,0.06,-0.07,-1.82,4.29,0.28,-,0.48,-,-,-,0.02,0,0.17,0.26,-,-,-,-,-,Upgrade
20,Asset Writedown,-1.15,-0.01,0.06,-2.38,0.56,-0.56,-,-7.18,5.71,-5.78,0.05,-16.48,-0.35,-0.24,-,-1.82,0.53,-0.53,-,-0.11,Upgrade
21,Other Unusual Items,-9.01,2.21,6.79,21.96,0.21,-0.21,-,12.93,0.24,-0.24,-,95.85,-0.25,0.25,-,17.81,-,-,-,10.01,Upgrade
