,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,856.79,785.93,786.4,750.42,889.09,646.55,864.97,963.72,895.71,773.19,659.97,479.86,1367,547.46,544.87,466.53,472.04,382.85,336.72,257.92,Upgrade
1,Other Revenue,-17.67,17.67,-,26.99,-28.39,28.39,-,57.33,-31.75,31.75,-,60.9,-21.46,21.46,-,40.23,-17.54,17.54,-,27.4,Upgrade
2,Revenue,839.12,803.6,786.4,777.41,860.71,674.94,864.97,1021,863.96,804.94,659.97,540.76,1346,568.91,544.87,506.76,454.5,400.39,336.72,285.31,Upgrade
3,Revenue Growth (YoY),-2.51%,19.06%,-9.08%,-23.86%,-0.38%,-16.15%,31.06%,88.82%,-35.81%,41.49%,21.12%,6.71%,196.12%,42.09%,61.81%,77.61%,51.07%,10.04%,52.19%,28.01%,Upgrade
4,Cost of Revenue,547.05,465.72,468.74,594.24,554.09,357.59,566.06,759.96,523.41,506.69,347.83,241.61,1078,282.14,281.41,282.3,203.08,183.43,183.33,140.56,Upgrade
5,Gross Profit,292.07,337.88,317.66,183.16,306.62,317.35,298.91,261.09,340.55,298.24,312.14,299.15,267.9,286.78,263.46,224.46,251.42,216.96,153.39,144.76,Upgrade
6,"Selling, General & Admin",56.25,54.28,53.47,40.21,57.42,50.03,52.17,22.22,50.98,55.24,44.81,41.25,43.97,40.16,35.81,27.15,29.88,25.37,23.86,16.79,Upgrade
7,Research & Development,31.34,29.85,26.13,29.18,28.28,24.46,20.79,29.92,25.99,23.88,13.93,23.6,11.95,10.66,10.2,12.93,10.47,9.07,8.49,10.55,Upgrade
8,Other Operating Expenses,-29.95,-34.02,-20.94,-34.92,-29.21,-39.12,-24.03,-20.96,-31.63,-26.62,-11.76,-2.28,-29.27,-21.33,-14.42,-5.9,-2.87,-14.68,-18.17,-18.84,Upgrade
