,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7449,6786,5588,5777,6550,6726,6790,7705,7748,7697,8818,7928,7417,9232,6721,7753,6708,7414,7338,5499,6169,Upgrade
1,Market Cap Growth,0.89%,0.89%,-17.71%,-25.03%,-15.47%,-12.61%,-22.99%,-2.82%,4.46%,-16.63%,31.20%,2.26%,10.57%,24.53%,-8.41%,40.98%,8.73%,9.46%,2.66%,-27.66%,35.37%,Upgrade
2,Enterprise Value,12755,12317,11162,11416,12189,12333,12344,13127,13170,12771,13663,12186,11675,13596,10894,11470,10425,10768,10411,7808,8478,Upgrade
3,Last Close Price,17.49,15.59,12.84,12.99,14.73,14.93,15.07,16.59,16.69,16.58,18.99,16.83,15.74,19.97,14.54,16.31,14.12,15.62,15.46,11.53,13.06,Upgrade
4,PE Ratio,13.66,11.33,9.10,9.32,10.87,9.56,9.12,10.66,10.65,10.60,13.12,11.46,11.08,14.71,10.76,13.31,12.85,15.28,16.69,12.38,14.64,Upgrade
5,Forward PE,10.28,8.92,7.56,6.10,7.35,7.15,6.68,8.13,8.39,8.46,9.49,9.32,9.30,12.62,9.61,12.72,11.78,13.32,13.75,10.59,12.99,Upgrade
6,PS Ratio,2.35,2.12,1.73,1.86,2.06,1.97,1.98,2.17,2.31,2.68,2.63,2.54,2.47,3.11,3.24,4.07,3.95,5.02,5.55,4.27,5.27,Upgrade
7,PB Ratio,1.10,0.98,0.83,0.87,1.01,1.03,1.06,1.19,1.24,1.29,1.57,1.42,1.37,1.77,1.37,1.57,1.40,1.66,1.71,1.30,1.49,Upgrade
8,P/TBV Ratio,8.06,8.06,8.88,12.19,23.33,20.74,63.66,81.96,-,-,-,-,-,-,-,36.44,38.65,34.28,-,5.70,6.97,Upgrade
9,P/FCF Ratio,10.52,9.63,13.10,-,25.93,15.11,21.47,-,-67.01,-,-,-,-47.73,-29.66,-13.30,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,4.36,4.36,4.03,4.23,5.19,4.00,4.21,5.03,5.14,7.38,7.41,6.43,5.69,7.24,5.99,7.41,6.98,8.54,9.70,7.79,8.50,Upgrade
11,EV/Sales Ratio,3.98,3.84,3.46,3.68,3.84,3.60,3.60,3.69,3.93,4.45,4.08,3.91,3.89,4.58,5.25,6.02,6.14,7.29,7.87,6.07,7.24,Upgrade
