,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,79.18,101.66,46.53,75.9,69.08,109.61,89.15,158.56,187.04,176.65,Upgrade
1,Short-Term Investments,2.46,1.47,1.61,2.19,4.11,5.19,6.99,7.27,-,4.53,Upgrade
2,Trading Asset Securities,2.75,2.32,2.53,2.53,2.3,3.88,1.77,1.92,32.47,28.53,Upgrade
3,Cash & Short-Term Investments,84.39,105.44,50.68,80.62,75.49,118.67,97.92,167.75,219.51,209.71,Upgrade
4,Cash Growth,66.52%,30.78%,-32.87%,-32.07%,-22.91%,-29.26%,-55.39%,-20.01%,14.87%,-21.25%,Upgrade
5,Accounts Receivable,251.55,218.89,277.08,222.84,275.21,299.18,294.9,320.5,276.18,219.48,Upgrade
6,Other Receivables,33.75,28.42,25.62,22.28,26.34,19.72,64.17,31.27,7.76,15.5,Upgrade
7,Receivables,285.29,247.31,302.71,245.11,301.54,318.89,359.07,351.77,283.93,234.98,Upgrade
8,Inventory,47.69,50.81,54.38,57.34,87.23,100.28,108.36,119.41,147.04,93.4,Upgrade
9,Prepaid Expenses,2.39,2.02,2.18,1.6,2.24,2.13,2.47,2.92,21.42,1.12,Upgrade
10,Other Current Assets,34.19,37.24,13.59,10.05,12.43,13.2,36.58,36.94,42.4,24.01,Upgrade
11,Total Current Assets,453.94,442.82,423.52,394.73,478.92,553.18,604.4,678.79,714.3,563.23,Upgrade
12,"Property, Plant & Equipment",239.5,280.85,347,378.53,377.13,422.11,420.7,494.36,414.79,285.07,Upgrade
13,Goodwill,11.63,11.63,11.63,11.63,11.63,11.63,11.63,11.63,11.63,11.63,Upgrade
14,Other Intangible Assets,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,Upgrade
15,Other Long-Term Assets,361.41,361.5,282.06,283.61,291.53,311.98,303.62,307.58,302.4,288.91,Upgrade
16,Total Assets,1067,1097,1065,1069,1160,1299,1341,1493,1443,1149,Upgrade
17,Accounts Payable,220.58,218,135.85,98.67,105.08,126.33,170.12,179.48,200.24,105.31,Upgrade
18,Accrued Expenses,24.63,24.5,32.79,31.87,36.44,44.07,49.01,51.03,45.22,36.55,Upgrade
19,Short-Term Debt,75.36,69.89,110.02,100.01,128.12,140.41,150.22,288.97,292.23,265.12,Upgrade
20,Current Portion of Long-Term Debt,35.22,42.19,48.73,56.81,61.07,69.86,40.33,30.13,13.7,30.08,Upgrade
21,Current Portion of Leases,8.6,12.46,12.07,9.88,9.11,9.77,9.17,10.17,6.4,6.17,Upgrade
22,Current Income Taxes Payable,20.65,20.29,20.14,20.46,21.82,22.14,19.27,22.02,32.77,21.45,Upgrade
23,Current Unearned Revenue,5.65,3.34,1.04,1.64,1.25,3.1,2.04,7.67,11.41,12.11,Upgrade
24,Total Current Liabilities,390.69,390.67,360.64,319.35,362.88,415.68,440.17,589.46,601.97,476.78,Upgrade
25,Long-Term Debt,0.7,2.8,4.9,7,9.1,11.2,13.3,15.99,1.46,2.33,Upgrade
26,Long-Term Leases,165.47,188.07,189.99,206.58,205.16,233.93,232.59,233.87,202.45,83.63,Upgrade
27,Total Liabilities,556.86,581.54,555.53,532.94,577.14,660.81,686.06,839.31,805.89,562.74,Upgrade
28,Common Stock,3.31,3.31,3.31,3.31,3.44,3.44,3.44,3.44,3.44,3.48,Upgrade
29,Additional Paid-In Capital,191.4,191.4,191.4,191.4,196.32,196.32,196.32,196.32,196.32,199.18,Upgrade
30,Retained Earnings,183.08,190.7,197.03,206.54,265.39,273.78,304.55,312.82,319.62,284.24,Upgrade
31,Comprehensive Income & Other,131.51,129.65,104.45,134.67,117.3,164.92,152.05,145.89,125.74,108.01,Upgrade
32,Total Common Equity,509.3,515.07,496.19,535.93,582.44,638.46,656.35,658.47,645.12,594.92,Upgrade
33,Minority Interest,0.69,0.56,0.53,-,-,-,-1.7,-5.06,-7.51,-8.46,Upgrade
34,Shareholders' Equity,509.99,515.63,509.05,535.93,582.44,638.46,654.65,653.41,637.6,586.46,Upgrade
35,Total Liabilities & Equity,1067,1097,1065,1069,1160,1299,1341,1493,1443,1149,Upgrade
36,Total Debt,285.36,315.4,365.71,380.28,412.55,465.17,445.62,579.12,516.25,387.33,Upgrade
37,Net Cash (Debt),-200.97,-209.97,-315.03,-299.66,-337.07,-346.49,-347.7,-411.37,-296.74,-177.61,Upgrade
38,Net Cash Per Share,-0.61,-0.63,-0.95,-0.90,-0.98,-1.01,-1.01,-1.20,-0.85,-0.51,Upgrade
39,Filing Date Shares Outstanding,331.08,331.08,331.08,331.08,331.08,343.86,343.86,343.86,343.86,347.26,Upgrade
40,Total Common Shares Outstanding,331.08,331.08,331.08,331.08,343.86,343.86,343.86,343.86,343.86,348.38,Upgrade
41,Working Capital,63.24,52.15,62.89,75.38,116.04,137.5,164.23,89.33,112.33,86.44,Upgrade
42,Book Value Per Share,1.54,1.56,1.50,1.62,1.69,1.86,1.91,1.91,1.88,1.71,Upgrade
43,Tangible Book Value,497.3,503.07,484.19,523.93,570.44,626.46,644.35,646.47,633.12,582.92,Upgrade
