,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,2636,3498,4466,4551,5124,4057,3766,3569,3365,3004,2677,2998,2479,2362,2527,3343,2967,2989,3000,2423,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,153.31,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,363.43,368.69,198.42,253.29,195.79,716.61,1055,1101,1170,1417,1263,965.96,1534,1529,1730,983.58,1226,1031,468.22,1102,Upgrade
3,Cash & Short-Term Investments,2999,3867,4664,4804,5319,4773,4821,4670,4536,4574,3940,3964,4013,3890,4257,4326,4193,4020,3468,3525,Upgrade
4,Cash Growth,-43.62%,-18.98%,-3.25%,2.87%,17.28%,4.36%,22.35%,17.80%,13.02%,17.57%,-7.44%,-8.37%,-4.30%,-3.22%,22.74%,22.72%,35.78%,22.57%,-8.84%,32.48%,Upgrade
5,Accounts Receivable,1202,1406,1151,1201,972.71,1168,1106,1057,1013,1015,1051,1024,836.16,991.09,875.59,1087,1039,1100,1048,1231,Upgrade
6,Other Receivables,76.49,65.99,85.81,115.22,97.92,85.19,48.6,52.95,63.3,48.76,35.72,33.78,53.23,79.68,71.96,59.37,84,72.54,85.76,57.62,Upgrade
7,Receivables,1278,1472,1236,1316,1071,1253,1154,1110,1076,1064,1087,1058,889.39,1071,947.54,1146,1123,1173,1134,1288,Upgrade
8,Inventory,872.62,786.87,779.12,760.91,953.1,911.22,893.16,890.83,752.15,750.11,724.67,683.8,771.17,711.67,555.86,396.05,462.89,517.78,451.05,373.66,Upgrade
9,Other Current Assets,298.31,262.77,257.99,263.39,240.47,267.51,233.1,163.57,343.6,192.12,240.55,193,221.85,202.91,216.38,183.11,137.3,176.94,149.1,118.15,Upgrade
10,Total Current Assets,5448,6389,6938,7144,7584,7205,7101,6834,6708,6580,5993,5899,5895,5876,5977,6052,5916,5887,5202,5306,Upgrade
11,"Property, Plant & Equipment",813.91,807.34,798.46,774.95,665.41,657.31,572.66,570.15,524.63,508.04,495.02,463.93,463,491.88,479.86,498.83,457.37,473.43,464.02,516.1,Upgrade
12,Long-Term Investments,136.98,1568,137.43,155.16,154.27,151.82,123.96,291.45,135.44,128.5,462.05,477.11,235.11,237.76,230.35,76.88,37.5,54.71,670.68,654.25,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,1.24,1.24,1.24,1.24,9.12,9.12,9.12,1.24,Upgrade
14,Other Intangible Assets,183.19,183.47,186.65,187.85,189.26,191.02,190.43,191.01,192.46,191.4,190,173.01,162.94,166.22,166.92,175.85,170.42,164.76,166.01,170.86,Upgrade
15,Long-Term Accounts Receivable,6.84,6.96,6.58,10.06,9.69,9.75,8.78,12.22,75.72,75.51,68.17,70.45,117.56,119.56,118.49,124.13,18.82,83.51,20.75,20.75,Upgrade
16,Long-Term Deferred Tax Assets,63.5,67.92,57.99,63.86,74.16,74.74,67.03,63.48,38.7,38.7,30.82,30.57,37.22,38.78,44.48,45.59,39.99,42.93,45.5,47.31,Upgrade
17,Long-Term Deferred Charges,13.32,11.85,13.17,12.14,14.12,14.48,15.53,16.12,13.43,14.3,11.66,12.78,10.18,9.94,10.41,12.43,10.38,10.34,12.01,13.9,Upgrade
18,Other Long-Term Assets,2453,69.51,1025,727.45,75.21,68.19,70.73,67.14,71.72,87.94,81.69,81.67,68.49,70.26,53.28,81.83,266.02,141.67,69.21,55.86,Upgrade
19,Total Assets,9119,9104,9163,9076,8766,8372,8150,8046,7760,7624,7332,7208,6991,7011,7082,7069,6926,6868,6660,6786,Upgrade
20,Accounts Payable,856.28,873.74,1034,879.06,941.84,941.67,775,804.75,785.35,794.95,629.24,727.46,667.62,631.39,664.13,598.84,624.48,670.1,433.4,542.18,Upgrade
21,Accrued Expenses,201.63,383.57,139.18,343.82,141.35,328.72,89.11,292.24,107.91,248.6,36.02,251.69,59.86,292.02,61.35,350.97,57.07,237.61,52.13,253.57,Upgrade
22,Short-Term Debt,40,324.26,13.26,279.82,248.69,213.09,83.04,137.26,67.56,106.98,12.59,110.98,20.23,101.31,122.64,140.45,134.23,114.15,-,-,Upgrade
23,Current Portion of Long-Term Debt,33.32,213.44,201.9,220.11,225.31,18.69,22.03,17.04,238.81,131.56,48.42,44.42,123.6,350.86,347.73,354.07,246.42,48.49,52.89,63.46,Upgrade
24,Current Portion of Leases,-,5.48,-,2.15,-,3.39,-,7.58,-,6.9,-,1.42,-,4.21,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,139.84,53.61,96.6,69.14,55.47,34.85,69.4,49.9,49.09,20.62,66.25,11.48,43.07,11.11,43.4,10.55,72.89,38.63,41.33,35.94,Upgrade
26,Current Unearned Revenue,160.09,219.22,130.59,208.58,137.67,141.99,157.3,130.23,103.82,92.04,119.4,97.01,28.59,90.7,71,89.62,86.23,111.68,170.69,108.53,Upgrade
27,Other Current Liabilities,515.38,103.08,407.97,141.33,417.11,106.43,317.3,150.26,328.59,228.95,302.42,69.72,374.72,61.76,270.37,48.65,231.99,67,198.35,110.67,Upgrade
28,Total Current Liabilities,1947,2176,2023,2144,2167,1789,1513,1589,1681,1631,1214,1314,1318,1543,1581,1593,1453,1288,948.78,1114,Upgrade
29,Long-Term Debt,191.32,207.87,213.24,218.13,222.83,430.59,431.9,435.29,232.39,339.7,445.84,393.09,326.46,135.52,50.1,54.65,171.64,376.73,391.2,381.29,Upgrade
30,Long-Term Leases,27.27,29.05,2.97,3.79,3.73,2.14,0.23,1.38,8.99,4.2,1.22,1.69,1.97,2.17,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,1.78,1.78,1.82,1.82,0.57,0.57,1.19,1.19,2.18,2.18,2.5,2.5,3.39,3.39,1.33,1.33,0.91,27.49,29.6,28.06,Upgrade
32,Long-Term Deferred Tax Liabilities,13.61,17.99,17.19,21.21,19.4,17.96,13.72,16.2,17.02,15.04,13.43,13.43,2.39,2.39,0.68,2.18,-,-,-,-,Upgrade
33,Other Long-Term Liabilities,42.59,49.6,51.62,52.66,30.35,30.23,28.38,25.81,33.26,30.83,31.54,25.9,16.62,10.62,15.3,22.57,24.32,26.96,25.81,28.59,Upgrade
34,Total Liabilities,2223,2484,2310,2443,2444,2272,1989,2071,1975,2024,1709,1752,1669,1699,1648,1675,1650,1719,1395,1552,Upgrade
35,Common Stock,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,488.68,490.4,490.4,490.4,Upgrade
36,Additional Paid-In Capital,2376,2376,2377,2377,2376,2376,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2404,2404,2404,Upgrade
37,Retained Earnings,4099,3843,4071,3867,3550,3318,3398,3217,3010,2843,2820,2686,2548,2524,2656,2611,2514,2361,2466,2405,Upgrade
38,Treasury Stock,-30.01,-30.01,-30.01,-30.01,-30.01,-30.01,-30.01,-30.01,-30.01,-30.01,-,-,-,-,-,-,-,-27.62,-27.62,-27.62,Upgrade
39,Comprehensive Income & Other,-54.75,-58.63,-52.91,-69.84,-63.34,-52.73,-76.29,-82,-64.48,-83.67,-68.27,-100.88,-98.15,-85.45,-96.33,-92.35,-108.6,-84.69,-73.92,-46.69,Upgrade
40,Total Common Equity,6879,6619,6853,6632,6321,6100,6158,5971,5782,5596,5619,5452,5316,5305,5426,5385,5272,5144,5259,5225,Upgrade
41,Minority Interest,17.23,-,0.06,0.2,-,-,3.29,3.59,3.19,3.76,4.36,4.02,6.62,7.4,7.41,8.27,3.52,4.93,5.26,8.55,Upgrade
42,Shareholders' Equity,6896,6619,6853,6632,6321,6100,6162,5975,5785,5600,5623,5456,5323,5313,5434,5393,5276,5149,5264,5234,Upgrade
43,Total Liabilities & Equity,9119,9104,9163,9076,8766,8372,8150,8046,7760,7624,7332,7208,6991,7011,7082,7069,6926,6868,6660,6786,Upgrade
44,Total Debt,291.91,780.1,431.37,723.99,700.56,667.89,537.19,598.54,547.75,589.33,508.07,551.61,472.27,594.07,520.46,549.17,552.29,539.37,444.09,444.75,Upgrade
45,Net Cash (Debt),2707,3087,4233,4080,4619,4105,4283,4071,3988,3985,3432,3412,3541,3296,3736,3777,3641,3480,3024,3081,Upgrade
46,Net Cash Growth,-41.39%,-24.81%,-1.18%,0.22%,15.83%,3.03%,24.80%,19.30%,12.63%,20.88%,-8.14%,-9.65%,-2.76%,-5.29%,23.56%,22.61%,40.31%,24.36%,-8.57%,41.31%,Upgrade
47,Net Cash Per Share,5.56,6.39,8.71,8.30,9.57,8.51,8.76,8.37,8.24,7.98,7.09,7.19,6.90,7.05,7.48,7.96,7.25,7.34,6.00,6.50,Upgrade
