,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4027,4223,3382,3134,3724,4030,3671,1457,6307,4663,5133,4953,5373,4467,3996,3585,3075,2358,2442,2601,Upgrade
1,Other Revenue,-133.38,133.38,-,316.35,-128.37,128.37,-,2633,-2114,2114,-,917.6,-96.74,96.74,-,205.56,-91.42,91.42,-,154.11,Upgrade
2,Revenue,3893,4357,3382,3450,3596,4158,3671,4090,4193,6777,5133,5871,5276,4564,3996,3791,2984,2449,2442,2755,Upgrade
3,Revenue Growth (YoY),8.27%,4.77%,-7.86%,-15.64%,-14.23%,-38.64%,-28.48%,-30.33%,-20.53%,48.48%,28.44%,54.87%,76.81%,86.34%,63.62%,37.60%,11.51%,-4.55%,-2.17%,14.64%,Upgrade
4,Cost of Revenue,2768,3401,2701,2577,2616,2962,2573,2782,2766,4659,2845,3348,2860,2326,2257,2284,2121,1664,1676,2137,Upgrade
5,Gross Profit,1125,955.47,681.01,873.68,980.33,1196,1098,1308,1426,2118,2288,2522,2416,2239,1739,1506,863.19,785.45,766.6,617.58,Upgrade
6,"Selling, General & Admin",214.83,204.81,221.68,235.62,219.19,205.29,203.32,253.75,192.08,185.84,197.64,719.69,374.12,162.85,206.69,172,172,161.61,176.21,-108.78,Upgrade
7,Research & Development,128.34,126.83,127.23,110.96,125.03,134.14,149.24,135.61,146.2,156.9,138.33,171.72,139.95,116.62,123.94,137.05,69.33,66.18,69.1,56.69,Upgrade
8,Other Operating Expenses,-103.88,82.66,-2.77,273.85,-54.42,-31.59,-29.97,198.84,-54.36,-23.37,1.58,150.82,-28.89,-8.92,14.74,158.43,-18.25,-61.88,9.7,136.23,Upgrade
9,Operating Expenses,240.63,416.79,346.14,629,293.71,309.62,322.59,567.25,284.42,312.6,336.99,1015,492.79,362.93,345.28,493.75,220.93,191.25,255.56,134.37,Upgrade
10,Operating Income,884.05,538.68,334.87,244.68,686.62,886.88,775.75,740.63,1142,1805,1951,1508,1923,1876,1394,1013,642.25,594.2,511.04,483.21,Upgrade
11,Interest Expense,-81.38,-91.44,-80.1,-120.11,-100.38,-92.59,-70.44,-106.84,-100.37,-106.32,-96.4,-104.85,-103.69,-112.86,-108.09,-101.64,-97.72,-131.63,-131.5,-129.21,Upgrade
12,Interest & Investment Income,50.67,47.52,56.14,88.26,55.74,179.43,29.14,9.54,45.26,45.76,26.11,27.24,23.09,14.58,34.26,67.62,76.43,82.48,16.21,78.86,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-41.88,Upgrade
14,Currency Exchange Gain (Loss),3.04,-3.04,-,21.47,-122.29,122.29,-,27.5,-26.07,26.07,-,-93.2,32.48,-32.48,-,-64.99,1.64,-1.64,-,-15.35,Upgrade
15,Other Non Operating Income (Expenses),-33.97,15.33,-23.3,-83.48,80.34,30.14,-42.95,-13.78,34.76,18.44,-48.71,59.09,-80.68,52.93,-55.82,49.17,-45.3,-24.62,4.61,-52.25,Upgrade
16,EBT Excluding Unusual Items,822.42,507.05,287.61,150.82,600.04,1126,691.49,657.05,1095,1789,1832,1396,1795,1798,1264,962.89,577.3,518.78,400.36,323.38,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-2.54,2.54,-2.54,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,0.9,2.35,-3.62,35.96,-31.7,14.06,-4.52,62,-81.48,-31.52,0.02,-1.32,0.88,12.93,-9.91,-13.06,20.08,16.46,-31.16,60.84,Upgrade
19,Gain (Loss) on Sale of Assets,23.84,84.03,165.35,-4.47,202.35,210.15,442.9,321.16,655.26,1124,413.11,486.16,297.51,16.97,33.48,382.14,15.44,-3.05,-0.19,128.81,Upgrade
20,Asset Writedown,-23.21,-,-,-,-,-,-,-,-,-,-,17.83,-17.83,-,-,-142,-0.42,-,-,-4.87,Upgrade
21,Other Unusual Items,-112.84,112.84,-,273.74,-,-,-,198.52,-,-,-,214.87,-,-,-,148.61,-,-,-,156.68,Upgrade
22,Pretax Income,710.39,707,449.35,456.87,770.43,1351,1130,1244,1664,2886,2245,2112,2078,1825,1288,1340,611.87,532.73,369.02,665.63,Upgrade
23,Income Tax Expense,111.5,84.19,84.73,72.68,133.6,164.35,179.83,98.85,304.05,460.48,355.47,333.12,335.32,277.13,219.14,191.1,90.16,94.87,67.88,103.06,Upgrade
24,Earnings From Continuing Operations,598.89,622.81,364.62,384.19,636.83,1186,950.04,1145,1360,2426,1890,1779,1742,1548,1069,1149,521.71,437.86,301.14,562.57,Upgrade
25,Minority Interest in Earnings,-26.98,-11.86,-14.33,-13.66,-25.95,-44.33,-28.93,-51.98,-49.21,-55.83,-53.26,-55.09,-34.73,-14.63,-5.21,-12.56,-4.4,14.9,8.41,17.58,Upgrade
26,Net Income,571.91,610.95,350.29,370.53,610.88,1142,921.11,1093,1311,2370,1836,1724,1708,1534,1063,1137,517.31,452.75,309.54,580.15,Upgrade
27,Net Income to Common,571.91,610.95,350.29,370.53,610.88,1142,921.11,1093,1311,2370,1836,1724,1708,1534,1063,1137,517.31,452.75,309.54,580.15,Upgrade
28,Net Income Growth,-6.38%,-46.50%,-61.97%,-66.09%,-53.41%,-51.81%,-49.84%,-36.61%,-23.21%,54.53%,72.68%,51.69%,230.08%,238.72%,243.56%,95.90%,4.52%,-18.42%,-37.95%,25.70%,Upgrade
29,Shares Outstanding (Basic),4002,4004,4003,4004,4003,4002,4003,4003,4003,4003,4003,4004,4003,4004,4002,4004,4000,4003,4004,4004,Upgrade
30,Shares Outstanding (Diluted),4002,4004,4003,4004,4003,4002,4003,4003,4003,4003,4003,4004,4003,4004,4002,4004,4000,4003,4004,4004,Upgrade
31,Shares Change (YoY),-0.02%,0.03%,0.01%,0.04%,-0.01%,-0.01%,-0.01%,-0.02%,0.02%,-0.03%,0.02%,-0.00%,0.06%,0.04%,-0.05%,-0.00%,-0.10%,0.04%,0.03%,-0.04%,Upgrade
32,EPS (Basic),0.14,0.15,0.09,0.09,0.15,0.29,0.23,0.27,0.33,0.59,0.46,0.43,0.43,0.38,0.27,0.28,0.13,0.11,0.08,0.14,Upgrade
33,EPS (Diluted),0.14,0.15,0.09,0.09,0.15,0.29,0.23,0.27,0.33,0.59,0.46,0.43,0.43,0.38,0.27,0.28,0.13,0.11,0.08,0.14,Upgrade
