,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,"Property, Plant & Equipment",418.32,575.71,888.35,1003,1300,1853,2083,2051,2458,2654,Upgrade
1,Cash & Equivalents,35.97,40.24,54.75,33.15,9.3,21.53,188.69,16.69,352.31,419.1,Upgrade
2,Accounts Receivable,10.23,12.27,14.13,13.16,19.34,11.04,5.26,3.97,4.24,3.77,Upgrade
3,Other Receivables,13.79,16.3,32.79,16.31,18.88,10.73,-,286.19,-,-,Upgrade
4,Goodwill,-,-,-,-,-,-,-,-,34.76,34.76,Upgrade
5,Loans Receivable Current,17.07,18.33,-,-,163.57,213.71,270.85,304.69,-,-,Upgrade
6,Other Current Assets,6.22,1.23,1.65,1.06,1.64,1.19,22.54,6.17,45.69,34.68,Upgrade
7,Deferred Long-Term Tax Assets,4.18,-,43.26,9,-,-,-,-,-,-,Upgrade
8,Other Long-Term Assets,47.94,47.05,163.86,157.48,146.86,186.62,190.69,185.54,-,-,Upgrade
9,Total Assets,553.72,711.11,1199,1233,1660,2297,2761,2854,2895,3146,Upgrade
10,Current Portion of Long-Term Debt,-,-,-,-,15.34,15.34,-,24.35,89.82,84.71,Upgrade
11,Current Portion of Leases,61.17,66.14,126.03,120.55,92.86,88.81,62.07,22.27,1.02,1.32,Upgrade
12,Long-Term Debt,10.4,10.01,10.4,10,11.01,10,26.36,10,808.57,834.15,Upgrade
13,Long-Term Leases,378.06,564.86,769.14,773.08,837.15,887.29,939.73,948.62,4.85,4.94,Upgrade
14,Accrued Expenses,-,9.26,3.23,7.49,4.67,4.61,5.49,8.35,11.84,7.53,Upgrade
15,Current Income Taxes Payable,-,0.02,1.4,1.57,2.21,2.62,15.69,5.6,2.37,-,Upgrade
16,Current Unearned Revenue,18.1,23.33,13.39,26.06,5.56,21.22,18.01,20.65,22.1,23.88,Upgrade
17,Other Current Liabilities,66.93,36.64,52.52,24.84,59.35,75.2,66.14,74.66,49.82,49.49,Upgrade
18,Long-Term Deferred Tax Liabilities,0.93,4.64,0.93,0.93,51.36,179.94,226.72,224.9,318.53,391.47,Upgrade
19,Total Liabilities,535.58,719.05,977.04,964.7,1080,1285,1360,1339,1309,1397,Upgrade
20,Common Stock,26.89,26.89,26.89,26.89,26.89,26.89,26.89,26.89,26.89,26.89,Upgrade
21,Additional Paid-In Capital,-,48.75,48.75,48.75,48.75,48.75,263.85,263.85,263.85,263.85,Upgrade
22,Retained Earnings,-,4.4,239.59,277.88,570.17,961.17,1073,1042,1024,1242,Upgrade
23,Comprehensive Income & Other,-8.82,-87.97,-93.47,-85.07,-65.52,-24.38,37.24,21.46,-24.99,-131.23,Upgrade
24,Total Common Equity,18.07,-7.94,221.75,268.44,580.29,1012,1400,1355,1290,1402,Upgrade
25,Minority Interest,0.07,-,-,-,-,-,-,160.21,296.28,346.65,Upgrade
26,Shareholders' Equity,18.14,-7.94,221.75,268.44,580.29,1012,1400,1515,1586,1748,Upgrade
27,Total Liabilities & Equity,553.72,711.11,1199,1233,1660,2297,2761,2854,2895,3146,Upgrade
28,Total Debt,449.63,645.16,905.57,903.82,956.36,1001,1028,1005,904.26,925.12,Upgrade
29,Net Cash / Debt,-413.65,-604.92,-850.83,-870.67,-947.07,-979.92,-839.47,-988.55,-551.95,-506.02,Upgrade
30,Net Cash Per Share,-0.15,-0.22,-0.32,-0.32,-0.35,-,-0.31,-,-0.21,-0.19,Upgrade
31,Filing Date Shares Outstanding,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,Upgrade
32,Total Common Shares Outstanding,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,Upgrade
33,Book Value Per Share,0.01,-0.00,0.08,0.10,0.22,0.38,0.52,0.50,0.48,0.52,Upgrade
34,Tangible Book Value,18.07,-7.94,221.75,268.44,580.29,1012,1400,1355,1255,1367,Upgrade
35,Tangible Book Value Per Share,0.01,-0.00,0.08,0.10,0.22,0.38,0.52,0.50,0.47,0.51,Upgrade
36,Buildings,-,3.55,-,3.55,-,3.89,-,-,-,-,Upgrade
37,Construction In Progress,-,-,-,-,-,-,-,12.55,-,6.08,Upgrade
