,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,503.58,341.12,474.2,302.8,377.53,326.83,473.68,356.02,334.7,315.83
1,Revenue Growth (YoY),6.20%,12.66%,25.61%,-7.35%,-20.30%,-8.20%,41.52%,12.72%,-29.69%,-
2,Cost of Revenue,441.75,295.72,421.16,279.88,331.7,278.16,420.35,320.19,299.22,273.59
3,Gross Profit,61.84,45.4,53.04,22.92,45.83,48.68,53.33,35.82,35.48,42.25
4,"Selling, General & Admin",29,31.11,24.71,27.24,27.06,27.86,22.36,27.08,10.7,17.15
5,Research & Development,22.98,13.71,21.96,24.64,13.97,19.61,15.41,14.22,5.56,14.2
6,Operating Expenses,53.33,51.93,46.35,62.54,41.07,47.89,38.01,40.26,17.48,31.43
7,Operating Income,8.5,-6.53,6.69,-39.62,4.76,0.79,15.32,-4.44,18,10.82
8,Interest Expense,-1.14,-0.9,-1.35,-0.21,-0.53,-0.13,-0.16,-0.15,-0.26,-0.48
9,Interest & Investment Income,0.15,0.22,0.17,0.14,0.26,1.13,0.25,0.25,0.08,0.11
10,Earnings From Equity Investments,-,-,-,-0.02,1.53,-0.27,0.06,-0.16,-0.31,0.15
11,Currency Exchange Gain (Loss),-0.91,0.98,-2.15,-3.61,-0.5,-0.63,1.28,1.66,-0.58,-0.5
12,Other Non Operating Income (Expenses),0.78,4.51,3.65,0.73,0.86,2.31,0.51,2.05,3.09,0.53
13,EBT Excluding Unusual Items,7.38,-1.72,7.01,-42.59,6.37,3.19,17.27,-0.8,20.03,10.63
14,Gain (Loss) on Sale of Investments,-,-0.02,-,0.05,-,-,-,0.01,0.03,0.34
15,Asset Writedown,-,-,-,-,-,0,-,-,-,-
16,Other Unusual Items,-,-,-,0.34,-,-,-,7.68,-7.68,-
17,Pretax Income,7.38,-1.74,7.01,-42.2,6.37,3.19,17.27,6.88,12.38,10.96
18,Income Tax Expense,-0.38,-1.45,0.63,-8.53,0.48,-0.24,1.27,1.28,1.96,1.4
19,Earnings From Continuing Operations,7.76,-0.29,6.38,-33.67,5.9,3.44,16,5.61,10.42,9.56
20,Minority Interest in Earnings,-,-0,0.05,0,-,-,-,-,-,-
21,Net Income,7.76,-0.29,6.43,-33.67,5.9,3.44,16,5.61,10.42,9.56
22,Net Income to Common,7.76,-0.29,6.43,-33.67,5.9,3.44,16,5.61,10.42,9.56
23,Net Income Growth,20.64%,-,9.06%,-,-63.14%,-38.66%,53.51%,-41.38%,-30.47%,-
24,Shares Outstanding (Basic),2045,2045,2045,2045,2045,2090,2000,2002,1635,1500
25,Shares Outstanding (Diluted),2045,2045,2045,2045,2045,2090,2000,2002,1635,1500
26,Shares Change (YoY),-,-,-,-2.15%,2.25%,4.39%,22.35%,33.47%,8.97%,-
27,EPS (Basic),0.00,-0.00,0.00,-0.02,0.00,0.00,0.01,0.00,0.01,0.01
28,EPS (Diluted),0.00,-0.00,0.00,-0.02,0.00,0.00,0.01,0.00,0.01,0.01
29,EPS Growth,20.64%,-,9.05%,-,-63.95%,-41.23%,25.48%,-56.09%,-36.20%,-
30,Free Cash Flow,180.78,-33.46,-44.25,-40.64,-52.9,-34.91,49.26,-37.58,72.8,9.4
31,Free Cash Flow Per Share,0.09,-0.02,-0.02,-0.02,-0.03,-0.02,0.02,-0.02,0.04,0.01
32,Operating Margin,1.69%,-1.91%,1.41%,-13.08%,1.26%,0.24%,3.23%,-1.25%,5.38%,3.42%
33,Profit Margin,1.54%,-0.09%,1.36%,-11.12%,1.56%,1.05%,3.38%,1.57%,3.11%,3.03%
34,Free Cash Flow Margin,35.90%,-9.81%,-9.33%,-13.42%,-14.01%,-10.68%,10.40%,-10.55%,21.75%,2.98%
35,EBITDA,8.73,-6.52,6.92,-39.65,4.99,1,15.65,-4.06,18.18,11.03
36,D&A For EBITDA,0.22,0.01,0.23,-0.03,0.23,0.21,0.33,0.38,0.18,0.22
37,EBIT,8.5,-6.53,6.69,-39.62,4.76,0.79,15.32,-4.44,18,10.82
