,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4234,3817,3606,2662,3291,3362,3685,3667,3420,3555,4243,4542,5459,6728,3473,2971,2857,2851,2134,1900,1900,Upgrade
1,Market Cap Growth,13.56%,13.56%,-2.13%,-27.40%,-3.77%,-5.45%,-13.16%,-19.27%,-37.35%,-47.16%,22.15%,52.90%,91.08%,135.98%,62.79%,56.33%,50.33%,49.22%,2.99%,-15.81%,12.60%,Upgrade
2,Enterprise Value,7871,7325,7031,6571,7200,7109,7256,6909,6662,6503,8358,7455,8372,9833,6286,5045,4930,4578,3796,3203,3203,Upgrade
3,Last Close Price,7.05,6.52,6.08,4.47,5.53,5.65,6.19,6.10,5.69,5.91,7.06,7.50,9.02,11.11,6.30,5.39,5.25,5.74,4.26,3.80,3.80,Upgrade
4,PE Ratio,44.06,-,30.95,31.67,34.93,34.99,33.23,26.20,23.17,17.99,22.07,23.51,29.67,53.94,30.24,34.21,40.74,44.41,36.79,47.14,37.76,Upgrade
5,Forward PE,33.57,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,26.41,Upgrade
6,PS Ratio,3.01,2.76,2.51,2.14,2.71,2.77,3.07,2.82,2.57,2.57,3.01,3.33,3.87,4.78,2.46,2.04,2.23,2.36,2.06,2.40,2.40,Upgrade
7,PB Ratio,1.41,1.28,1.19,0.89,1.11,1.15,1.26,1.25,1.18,1.24,1.50,1.49,1.82,2.50,1.41,1.22,1.19,1.28,1.02,0.92,0.92,Upgrade
8,P/TBV Ratio,1.42,1.42,1.32,1.00,1.24,1.29,1.42,1.41,1.33,1.40,1.69,1.83,2.24,2.89,1.65,1.44,1.41,1.51,1.21,1.07,1.09,Upgrade
9,P/FCF Ratio,20.30,-,26.36,-,37.15,-,-63.50,-,21.47,-,53.46,-24.11,-,-96.02,-,-,-8.65,-,-,-,-13.09,Upgrade
10,P/OCF Ratio,7.42,7.42,6.17,-,5.20,9.41,11.79,-,5.39,5.58,5.55,9.75,21.54,296.80,-,-71.12,-,-,291.28,-,33.83,Upgrade
11,EV/Sales Ratio,5.69,5.30,4.90,5.28,5.93,5.86,6.04,5.32,5.00,4.71,5.92,5.47,5.93,6.99,4.45,3.47,3.85,3.79,3.66,4.05,4.05,Upgrade
12,EV/EBITDA Ratio,18.55,19.20,18.06,18.44,19.39,17.25,16.52,15.00,13.56,11.57,15.69,14.65,18.37,29.11,20.84,19.93,21.91,21.91,18.05,17.06,16.53,Upgrade
13,EV/EBIT Ratio,47.20,43.93,38.67,42.91,41.10,31.86,28.18,24.45,20.79,16.32,21.92,19.22,24.14,40.83,30.68,34.51,41.65,44.69,35.96,38.53,35.25,Upgrade
14,EV/FCF Ratio,37.73,-,51.39,-,81.28,-,-125.04,-,41.83,-,105.30,-39.56,-,-140.33,-,-,-14.93,-,-,-,-22.07,Upgrade
15,Debt / Equity Ratio,1.24,1.24,1.26,1.22,1.24,1.40,1.35,1.35,1.24,1.35,1.22,1.59,1.39,1.23,1.38,1.39,1.04,1.09,0.98,0.97,0.85,Upgrade
16,Debt / EBITDA Ratio,8.74,11.07,6.19,9.51,12.02,11.22,7.43,8.98,6.50,8.15,5.59,8.57,5.04,9.25,5.38,9.62,13.15,11.42,7.86,8.49,14.05,Upgrade
17,Debt / FCF Ratio,17.77,-,27.86,-,41.29,-,-67.76,-,22.52,-,43.48,-25.61,-,-47.35,-,-,-7.51,-,-,-,-11.98,Upgrade
18,Asset Turnover,0.13,0.23,0.17,0.22,0.15,0.12,0.15,0.22,0.15,0.16,0.14,0.23,0.17,0.16,0.20,0.27,0.22,0.25,0.16,0.33,Upgrade,
19,Inventory Turnover,3.46,2.95,4.70,4.75,5.28,2.43,1.50,2.12,3.53,2.50,3.17,4.18,5.14,2.34,1.97,3.51,2.58,1.52,1.68,1.06,2.51,Upgrade
20,Quick Ratio,1.18,1.18,1.21,1.38,1.43,1.44,1.32,1.38,1.37,1.71,1.87,1.75,1.85,1.98,2.15,1.58,1.47,1.02,1.55,1.54,1.51,Upgrade
21,Current Ratio,1.57,1.57,1.49,1.78,1.78,1.89,1.75,1.77,1.77,2.07,2.20,2.14,2.29,2.58,2.70,1.94,1.79,1.59,2.33,2.31,2.18,Upgrade
22,Return on Equity (ROE),-0.66%,7.73%,3.49%,3.07%,2.27%,3.52%,4.94%,3.39%,4.47%,8.71%,5.93%,10.51%,3.81%,9.03%,5.68%,2.62%,2.95%,5.44%,3.44%,1.81%,Upgrade,
23,Return on Assets (ROA),1.03%,3.18%,1.41%,0.01%,1.48%,2.15%,2.09%,1.59%,2.69%,2.77%,2.88%,4.00%,2.19%,3.41%,2.09%,0.75%,1.17%,1.90%,1.64%,0.22%,Upgrade,
24,Return on Capital (ROIC),1.12%,3.52%,1.58%,0.01%,1.63%,2.40%,2.39%,1.82%,3.06%,3.21%,3.38%,4.78%,2.64%,4.19%,2.84%,1.05%,1.51%,2.37%,2.07%,0.27%,Upgrade,
25,Return on Capital Employed (ROCE),2.75%,2.75%,3.00%,2.45%,2.80%,3.42%,4.06%,4.49%,5.20%,6.36%,6.24%,5.20%,4.83%,3.92%,3.41%,2.56%,2.18%,2.23%,2.46%,2.05%,2.30%,Upgrade
26,Earnings Yield,2.23%,2.47%,3.23%,3.16%,2.86%,2.86%,3.01%,3.82%,4.32%,5.56%,4.53%,4.25%,3.37%,1.85%,3.31%,2.92%,2.45%,2.25%,2.72%,2.12%,2.65%,Upgrade
27,FCF Yield,4.93%,5.47%,3.79%,6.17%,2.69%,-1.37%,-1.57%,-2.25%,4.66%,-4.72%,1.87%,-4.15%,-10.98%,-1.04%,-15.50%,-18.67%,-11.56%,-22.21%,-23.11%,-13.91%,-7.64%,Upgrade
28,Dividend Yield,0.99%,-,-,-,1.27%,-,-,-,1.05%,-,-,-,0.55%,-,-,-,0.68%,-,-,-,0.94%,Upgrade
29,Payout Ratio,168.68%,-,50.10%,95.86%,159.69%,162.95%,236.18%,57.91%,-,89.13%,104.03%,22.37%,-,154.47%,8.34%,82.13%,116.70%,142.61%,30.89%,43.47%,190.71%,Upgrade
30,Buyback Yield / Dilution,1.90%,-2.69%,7.41%,-5.53%,8.90%,-11.92%,-0.34%,4.69%,8.42%,-2.23%,-9.01%,21.28%,-35.47%,23.44%,-11.72%,-70.92%,11.42%,-29.31%,3.44%,1.92%,-4.82%,Upgrade
31,Total Shareholder Return,2.90%,-2.69%,7.41%,-5.53%,10.17%,-11.92%,-0.34%,4.69%,9.47%,-2.23%,-9.01%,21.28%,-34.91%,23.44%,-11.72%,-70.92%,12.10%,-29.31%,3.44%,1.92%,-3.88%,Upgrade
