,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,86,70,84,80,80,62,65,57,60,62,80,59,54,62,61,64,60,62,63,57,76,Upgrade
1,Market Cap Growth,12.82%,12.82%,29.63%,40.85%,33.33%,0%,-19.00%,-4.05%,10.29%,1.30%,31.58%,-7.50%,-9.33%,0%,-3.80%,12.68%,-21.05%,-13.48%,-25.47%,-39.83%,-3.06%,Upgrade
2,Enterprise Value,24,8,22,27,27,3,6,1,4,10,27,5,-0,-5,-6,-1,-5,-11,-10,-7,12,Upgrade
3,Last Close Price,0.11,0.09,0.10,0.10,0.10,0.08,0.08,0.07,0.07,0.07,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.08,Upgrade
4,PE Ratio,10.23,8.33,10.04,10.18,9.53,7.94,8.42,7.51,17.59,17.61,18.18,-,10.29,11.81,10.73,8.14,6.40,5.77,5.88,5.94,9.03,Upgrade
5,PS Ratio,1.05,0.86,1.02,0.98,0.91,0.73,0.80,0.74,0.85,0.85,1.09,0.82,0.71,0.87,0.87,0.91,0.94,0.94,0.95,0.84,1.17,Upgrade
6,PB Ratio,0.82,0.67,0.80,0.77,0.77,0.63,0.66,0.58,0.64,0.67,0.86,0.63,-,0.67,0.65,0.69,-,0.68,0.71,0.64,-,Upgrade
7,P/TBV Ratio,0.69,0.69,0.82,0.79,0.79,0.65,0.68,0.59,0.66,0.69,0.88,0.65,-,0.69,0.67,0.71,-,0.70,0.74,0.66,-,Upgrade
8,P/FCF Ratio,9.31,7.59,9.36,9.23,18.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,6.97,6.97,8.58,8.44,16.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.29,0.10,0.27,0.33,0.31,0.04,0.07,0.01,0.05,0.13,0.37,0.07,-,-,-,-,-,-,-,-,0.18,Upgrade
11,EV/EBITDA Ratio,2.66,1.59,3.93,4.70,3.42,0.40,0.66,0.08,0.87,1.65,3.97,-,-,-,-,-,-,-,-,-,1.12,Upgrade
12,EV/EBIT Ratio,5.30,1.83,4.47,5.23,3.66,0.42,0.69,0.08,0.99,1.85,4.42,-,-,-,-,-,-,-,-,-,1.23,Upgrade
13,EV/FCF Ratio,2.58,0.91,2.46,3.12,6.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.04,0.04,0.04,0.01,0.01,0.02,0.05,0.05,0.06,0.06,0.05,0.05,-,0.07,0.05,0.05,-,0.05,0.01,0.01,-,Upgrade
15,Debt / EBITDA Ratio,0.46,0.42,0.42,0.18,0.18,0.31,0.63,0.35,0.74,0.63,0.93,-,-,0.50,1.15,10.61,-,0.38,0.08,0.10,-,Upgrade
16,Debt / FCF Ratio,0.45,0.45,0.47,0.16,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.72,0.72,0.71,0.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,1.63,1.73,1.73,1.55,1.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,8.81,8.81,8.81,7.10,7.10,5.62,-,5.00,-,5.53,-,5.09,-,6.50,-,4.60,-,5.52,-,4.96,-,Upgrade
20,Current Ratio,11.55,11.55,11.55,9.29,9.29,7.45,-,6.40,-,7.55,-,6.61,-,8.67,-,5.80,-,6.87,-,6.03,-,Upgrade
21,Return on Equity (ROE),6.41%,6.45%,9.59%,9.83%,6.61%,4.90%,12.64%,8.44%,6.27%,4.62%,-,-,10.02%,3.12%,-,-,12.38%,13.20%,-,-,Upgrade,
