,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,6147,5444,6411,7382,10575,14745,6108,7187,5561,5961,Upgrade
1,Short-Term Investments,6570,3494,2538,643.32,330,400.86,100.22,-,200,-,Upgrade
2,Cash & Short-Term Investments,12716,8938,8949,8026,10905,15146,6208,7187,5761,5961,Upgrade
3,Cash Growth,42.10%,11.36%,-17.94%,-47.01%,75.65%,110.74%,7.77%,20.56%,21.92%,62.37%,Upgrade
4,Accounts Receivable,1211,1206,1200,1020,1071,902.86,800.68,658.8,789.01,686.61,Upgrade
5,Other Receivables,743.86,591.94,586.29,602.26,70.8,606.04,486.04,65.2,346.58,39.48,Upgrade
6,Receivables,1954,1797,1786,1623,1142,1509,1287,723.99,1136,726.08,Upgrade
7,Inventory,2313,2493,2120,2428,1976,1773,1307,1346,1493,1407,Upgrade
8,Prepaid Expenses,100.23,95.27,137.23,105.72,-,109.22,118.73,-,97.85,-,Upgrade
9,Other Current Assets,314.85,329.46,239.35,212.99,887.47,135.18,168.34,519.99,91.58,444.53,Upgrade
10,Total Current Assets,17399,13653,13231,12395,14911,18672,9089,9777,8578,8539,Upgrade
11,"Property, Plant & Equipment",6323,6308,5948,5257,3361,2959,2196,2131,1846,2020,Upgrade
12,Long-Term Investments,6988,11072,11745,12567,8758,4772,3456,1356,1090,1057,Upgrade
13,Goodwill,95.92,95.92,107.38,107.38,107.38,107.38,107.38,103.08,103.08,103.08,Upgrade
14,Other Intangible Assets,312.79,279.6,273.13,268.63,264.17,242.88,237.31,254.04,269.05,162.41,Upgrade
15,Long-Term Deferred Tax Assets,917.05,800.96,737.82,693.4,818.53,707.58,638.78,590.64,530.42,431.72,Upgrade
