,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,23525,23225,20300,20529,27973,35332,37952,50617,56803,50201,70319,46134,50451,48228,31208,33523,35588,23740,17178,13852,16971,Upgrade
1,Market Cap Growth,-34.27%,-34.27%,-46.51%,-59.44%,-50.75%,-29.62%,-46.03%,9.72%,12.59%,4.09%,125.33%,37.62%,41.76%,103.15%,81.68%,142.00%,109.70%,38.98%,14.85%,-25.30%,-,Upgrade
2,Enterprise Value,30068,30421,27355,21833,29277,37956,37621,45313,51499,45768,62990,37819,42137,41827,25762,32056,34121,20185,14349,13863,16981,Upgrade
3,Last Close Price,10.94,10.80,9.13,9.10,12.13,15.26,16.33,21.38,23.99,22.92,32.10,20.88,24.58,23.50,15.25,16.32,17.75,15.82,11.64,9.33,11.43,Upgrade
4,PE Ratio,-,-495.84,52.49,22.51,-,31.67,22.98,-,-,11.15,15.57,10.77,15.98,18.13,16.14,22.21,25.90,20.98,18.89,16.87,23.82,Upgrade
5,Forward PE,11.61,10.07,8.92,3.30,6.08,7.87,8.10,10.41,11.97,13.20,18.87,13.44,17.07,17.46,12.61,15.83,16.78,15.36,15.00,13.34,18.68,Upgrade
6,PS Ratio,0.94,0.86,0.70,0.68,1.00,1.17,1.40,1.92,1.85,1.65,2.32,1.54,1.85,1.87,1.23,1.41,1.58,1.29,1.16,1.18,1.62,Upgrade
7,PB Ratio,0.87,0.82,0.72,0.72,0.98,1.22,1.34,1.80,2.00,1.77,3.12,2.10,2.72,2.74,1.88,2.08,2.36,2.85,2.17,1.81,2.39,Upgrade
8,P/TBV Ratio,0.94,0.94,0.82,0.82,1.11,1.32,1.43,1.93,2.15,1.89,3.35,2.23,2.89,2.97,2.06,2.29,2.62,3.52,2.71,2.25,3.02,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-6.45,-,-,-,-,-25.51,-8.18,-,-,-,2.63,2.66,4.97,Upgrade
10,P/OCF Ratio,-,-,-,-,-,16.89,-,-,-71.37,-,24.96,-,9.35,16.76,59.20,-,9.80,2.92,1.85,1.80,2.95,Upgrade
11,EV/Sales Ratio,1.11,1.12,0.94,0.72,1.05,1.26,1.39,1.72,1.67,1.51,2.08,1.26,1.55,1.62,1.02,1.34,1.52,1.10,0.97,1.18,1.62,Upgrade
12,EV/EBITDA Ratio,63.29,-155.94,60.77,-,-,16.30,16.77,17.42,12.80,10.12,13.12,8.13,11.32,12.42,8.48,12.40,14.01,10.18,8.39,11.20,15.82,Upgrade
13,EV/EBIT Ratio,-,-,2958.03,67.84,-,27.81,28.51,-,16.60,12.57,15.83,9.61,13.74,15.08,10.41,15.47,17.47,13.19,11.19,16.78,24.81,Upgrade
14,EV/FCF Ratio,-2.67,-,-,-,-,-,-,-,-5.85,-,-,-,-,-22.12,-6.75,-,-,-,2.19,2.66,4.97,Upgrade
15,Debt / Equity Ratio,0.58,0.58,0.69,0.65,0.54,0.39,0.42,0.32,0.28,0.25,0.28,0.21,0.38,0.40,0.44,0.58,0.30,1.05,1.07,1.23,1.28,Upgrade
16,Debt / EBITDA Ratio,34.76,36.10,6.90,-,-,3.73,3.21,376.83,2.88,2.59,1.22,0.82,1.43,1.84,1.63,4.64,1.41,3.53,3.20,6.70,6.44,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-0.92,-,-,-,-,-3.71,-1.93,-,-,-,1.29,1.80,2.65,Upgrade
18,Asset Turnover,0.40,0.32,-,0.34,0.54,0.43,0.16,0.54,0.47,0.46,0.47,0.58,0.51,0.51,0.34,0.63,0.67,0.55,0.33,0.41,Upgrade,
19,Inventory Turnover,2.06,2.77,2.14,-,2.60,2.93,2.26,1.05,4.16,2.88,2.16,2.07,2.87,2.33,2.23,1.55,3.30,3.71,4.06,2.94,3.89,Upgrade
20,Quick Ratio,0.85,0.85,0.85,0.82,0.78,0.79,0.77,0.79,0.87,0.98,0.78,0.75,0.69,0.76,0.76,0.81,0.84,0.60,0.74,0.86,0.94,Upgrade
21,Current Ratio,1.31,1.31,1.24,1.23,1.15,1.27,1.30,1.26,1.25,1.35,1.13,1.15,1.13,1.11,1.12,1.22,1.22,1.03,1.13,1.20,1.24,Upgrade
22,Return on Equity (ROE),2.60%,5.19%,4.38%,-12.35%,8.61%,12.58%,-3.27%,-1.63%,17.50%,18.71%,27.68%,19.04%,25.48%,19.36%,6.95%,13.43%,19.19%,19.38%,7.85%,9.75%,Upgrade,
23,Return on Assets (ROA),-0.43%,1.02%,-,-3.79%,1.66%,2.26%,-0.82%,1.55%,1.85%,4.02%,5.00%,4.00%,3.54%,4.36%,1.74%,3.57%,3.15%,3.46%,1.65%,1.91%,Upgrade,
24,Return on Capital (ROIC),-0.78%,1.84%,2.25%,-7.43%,3.22%,4.27%,-1.57%,2.91%,3.68%,8.89%,11.75%,9.55%,8.33%,9.52%,3.98%,9.05%,7.62%,8.05%,3.62%,4.29%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,0.02%,0.66%,-,3.03%,3.03%,-,7.64%,9.15%,12.10%,12.47%,10.84%,10.41%,9.51%,8.17%,7.95%,8.37%,7.45%,4.86%,4.14%,Upgrade
26,Earnings Yield,-0.23%,-0.20%,1.91%,4.44%,1.36%,3.16%,4.35%,3.57%,6.06%,8.97%,6.42%,9.29%,6.26%,5.52%,6.20%,4.50%,3.86%,4.77%,5.29%,5.93%,4.20%,Upgrade
