,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,257.12,250.61,197.72,265.97,267.69,256.16,235.27,242.82,327.15,250.92,245.54,286.92,300.44,335.76,334.89,277.15,461.87,608.03,260.87,408.66,Upgrade
1,Other Revenue,-12.48,12.48,-,22.92,-12.4,12.4,-,28.68,-14.45,14.45,-,40.17,-18.92,18.92,-,33.03,-14,14,-,31.46,Upgrade
2,Revenue,244.64,263.09,197.72,288.89,255.29,268.56,235.27,271.5,312.71,265.36,245.54,327.1,281.52,354.67,334.89,310.18,447.87,622.03,260.87,440.12,Upgrade
3,Revenue Growth (YoY),-4.17%,-2.04%,-15.96%,6.41%,-18.36%,1.20%,-4.18%,-17.00%,11.08%,-25.18%,-26.68%,5.45%,-37.14%,-42.98%,28.37%,-29.52%,-14.14%,11.36%,-25.67%,13.98%,Upgrade
4,Cost of Revenue,212.88,227.75,179.92,274.59,229.49,244.08,211.49,247.97,285.58,246.27,233.52,343.74,280.7,330.79,301.07,295.07,394.86,523.71,232.76,398.21,Upgrade
5,Gross Profit,31.76,35.34,17.8,14.3,25.8,24.48,23.78,23.52,27.13,19.09,12.01,-16.64,0.82,23.88,33.82,15.11,53.01,98.32,28.11,41.91,Upgrade
6,"Selling, General & Admin",14.86,16.8,14.28,19.64,13.72,15.41,15.59,19.77,17.22,17.79,16.53,22.14,17.11,17.99,17.22,2.9,16.91,17.13,14.19,43.49,Upgrade
7,Research & Development,12.41,12.1,13.27,9.39,13.49,13.29,13.11,9.92,14.47,13.6,14.03,18.11,15.3,16.09,16.87,16.31,20.8,22.8,16.02,24.79,Upgrade
8,Other Operating Expenses,-0.37,1.52,1.26,1.78,2.05,2.26,0.77,3.53,1.84,0.5,0.51,4.7,0.83,0.67,1.51,6.07,0.48,1.21,2.57,3.58,Upgrade
9,Operating Expenses,25.52,29.68,28.96,28,33.29,29.97,29.55,35.21,35.7,32.2,28.61,41.53,36.42,33.34,40.02,18.87,30.82,53.48,29.62,69.09,Upgrade
10,Operating Income,6.24,5.66,-11.16,-13.7,-7.49,-5.48,-5.76,-11.69,-8.57,-13.1,-16.59,-58.17,-35.6,-9.46,-6.21,-3.76,22.18,44.83,-1.51,-27.17,Upgrade
11,Interest Expense,-1.01,-1.15,-1.04,-0.38,-1.1,-1.14,-1.1,-1.18,-1.01,-1.02,-1.19,-0.87,-0.92,-0.96,-0.82,-0.36,-0.26,-0.2,-0.14,-0.06,Upgrade
12,Interest & Investment Income,10.91,18.35,0.62,4.94,0.75,0.38,1.45,2.12,4.77,0.87,0.57,1.73,2.58,4.45,0.71,3.5,1.86,0.33,1.03,0.65,Upgrade
13,Currency Exchange Gain (Loss),-0.75,0.75,-,1.05,-1.95,1.95,-,7.17,-5.52,5.52,-,-1.74,0.65,-0.65,-,-4.13,-0.92,0.92,-,1.01,Upgrade
14,Other Non Operating Income (Expenses),0.49,-0.45,0.36,-1.99,1.39,1.99,-2.12,-9.93,9.45,0.44,-0.82,1.67,-1.05,-0.95,0.48,-1.95,-4.35,-1.73,0.15,-1.78,Upgrade
15,EBT Excluding Unusual Items,15.88,23.16,-11.22,-10.09,-8.41,-2.31,-7.54,-13.5,-0.88,-7.29,-18.03,-57.37,-34.33,-7.57,-5.83,-6.71,18.51,44.15,-0.47,-27.35,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-549.17,-,-,-,-19.39,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,0.2,-0.2,-,0.38,-0.38,-,0.01,-1.82,2.37,-0.56,1.9,-,-1.82,-0.07,1.89,0.06,-0.06,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.02,0.02,-0,1.36,-0,2.09,0.52,-0.85,2.15,0.01,-0.01,0.07,-0.06,-0.03,0.03,-0.06,-0.04,-0.04,-0.05,0.08,Upgrade
19,Asset Writedown,-4.61,-0.01,-,7.76,-7.76,-0.08,-,5.43,-5.98,-0.19,-,574.09,-576.56,-0.13,-,-0.41,0.1,-0.1,-,15.02,Upgrade
20,Other Unusual Items,-2.39,1.41,1.34,1.72,3.64,-3.64,-,4.98,1.16,-1.16,-,-4.62,2,-2.53,0.53,7.54,-0.76,0.76,-,5.05,Upgrade
21,Pretax Income,8.86,24.78,-10.09,0.75,-12.16,-4.32,-7.01,-3.93,-5.38,-6.26,-18.6,-35.11,-608.96,-12.08,-5.34,-17.14,17.88,44.7,-0.51,-7.19,Upgrade
22,Income Tax Expense,-0.29,0.04,0.25,0.5,-0.13,-0.57,-0.04,4.74,-1.82,0.39,-1.07,28.17,-15.47,-1.05,-1.46,-6.85,4.08,4.24,1.39,-6.12,Upgrade
23,Earnings From Continuing Operations,9.15,24.75,-10.34,0.26,-12.03,-3.75,-6.97,-8.67,-3.55,-6.64,-17.53,-63.27,-593.48,-11.03,-3.88,-10.29,13.81,40.46,-1.9,-1.07,Upgrade
24,Minority Interest in Earnings,1.14,1.61,1.78,2.67,1.4,1.88,1.87,1.42,0.98,1.5,1.28,1.38,4.68,-0.78,-0.43,3.3,-1.55,-4.43,-1.66,-1.66,Upgrade
25,Net Income,10.29,26.36,-8.56,2.92,-10.63,-1.87,-5.1,-7.24,-2.57,-5.15,-16.24,-61.89,-588.8,-11.82,-4.3,-6.99,12.25,36.02,-3.56,-2.73,Upgrade
26,Net Income to Common,10.29,26.36,-8.56,2.92,-10.63,-1.87,-5.1,-7.24,-2.57,-5.15,-16.24,-61.89,-588.8,-11.82,-4.3,-6.99,12.25,36.02,-3.56,-2.73,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-67.54%,-21.00%,-,-,Upgrade
28,Shares Outstanding (Basic),257,223,285,225,290,210,255,241,244,205,271,254,219,322,215,261,246,143,356,250,Upgrade
29,Shares Outstanding (Diluted),257,223,285,225,290,210,255,241,244,205,271,254,219,322,215,261,246,143,356,250,Upgrade
30,Shares Change (YoY),-11.11%,6.29%,11.83%,-6.92%,18.90%,2.59%,-5.75%,-5.08%,11.28%,-36.47%,25.85%,-2.55%,-10.97%,124.98%,-39.62%,4.53%,-2.33%,-44.14%,44.06%,7.58%,Upgrade
31,EPS (Basic),0.04,0.12,-0.03,0.01,-0.04,-0.01,-0.02,-0.03,-0.01,-0.03,-0.06,-0.24,-2.69,-0.04,-0.02,-0.03,0.05,0.25,-0.01,-0.01,Upgrade
32,EPS (Diluted),0.04,0.12,-0.03,0.01,-0.04,-0.01,-0.02,-0.03,-0.01,-0.03,-0.06,-0.24,-2.69,-0.04,-0.02,-0.03,0.05,0.25,-0.01,-0.01,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-66.77%,41.43%,-,-,Upgrade
34,Free Cash Flow,-3.91,79.59,-116.36,35.76,22.39,-13.2,-15,88.57,-45.03,-3.16,-17.57,-51.32,-73.24,-140.13,62.16,166.09,-62.24,-32.7,-110.19,61.43,Upgrade
35,Free Cash Flow Per Share,-0.02,0.36,-0.41,0.16,0.08,-0.06,-0.06,0.37,-0.18,-0.02,-0.06,-0.20,-0.33,-0.43,0.29,0.64,-0.25,-0.23,-0.31,0.25,Upgrade
36,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.033,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-62.54%,Upgrade
38,Gross Margin,12.98%,13.43%,9.00%,4.95%,10.11%,9.12%,10.11%,8.66%,8.68%,7.20%,4.89%,-5.09%,0.29%,6.73%,10.10%,4.87%,11.84%,15.81%,10.77%,9.52%,Upgrade
39,Operating Margin,2.55%,2.15%,-5.64%,-4.74%,-2.93%,-2.04%,-2.45%,-4.31%,-2.74%,-4.94%,-6.76%,-17.78%,-12.64%,-2.67%,-1.85%,-1.21%,4.95%,7.21%,-0.58%,-6.17%,Upgrade
40,Profit Margin,4.20%,10.02%,-4.33%,1.01%,-4.17%,-0.70%,-2.17%,-2.67%,-0.82%,-1.94%,-6.62%,-18.92%,-209.15%,-3.33%,-1.28%,-2.25%,2.74%,5.79%,-1.37%,-0.62%,Upgrade
41,Free Cash Flow Margin,-1.60%,30.25%,-58.85%,12.38%,8.77%,-4.92%,-6.38%,32.62%,-14.40%,-1.19%,-7.15%,-15.69%,-26.02%,-39.51%,18.56%,53.55%,-13.90%,-5.26%,-42.24%,13.96%,Upgrade
42,EBITDA,21.18,20.58,3.77,1.23,6.88,10.28,8.61,2.68,6.32,1.42,-1.7,-43.27,-20.05,5.41,8.4,11.79,35.24,60.92,11.55,-14.12,Upgrade
43,EBITDA Margin,8.66%,7.82%,1.91%,0.42%,2.70%,3.83%,3.66%,0.99%,2.02%,0.53%,-0.69%,-13.23%,-7.12%,1.53%,2.51%,3.80%,7.87%,9.79%,4.43%,-3.21%,Upgrade
44,D&A For EBITDA,14.93,14.92,14.93,14.93,14.37,15.76,14.37,14.37,14.9,14.52,14.9,14.9,15.55,14.87,14.61,15.55,13.05,16.09,13.05,13.05,Upgrade
45,EBIT,6.24,5.66,-11.16,-13.7,-7.49,-5.48,-5.76,-11.69,-8.57,-13.1,-16.59,-58.17,-35.6,-9.46,-6.21,-3.76,22.18,44.83,-1.51,-27.17,Upgrade
46,EBIT Margin,2.55%,2.15%,-5.64%,-4.74%,-2.93%,-2.04%,-2.45%,-4.31%,-2.74%,-4.94%,-6.76%,-17.78%,-12.64%,-2.67%,-1.85%,-1.21%,4.95%,7.21%,-0.58%,-6.17%,Upgrade
47,Effective Tax Rate,-,0.14%,-,66.14%,-,-,-,-,-,-,-,-,-,-,-,-,22.81%,9.50%,-,-,Upgrade
48,Revenue as Reported,244.64,263.09,197.72,288.89,255.29,268.56,235.27,271.5,312.71,265.36,245.54,327.1,281.52,354.67,334.89,310.18,447.87,622.03,260.87,440.12,Upgrade
