,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,3674,2539,2704,4749,2118,2579,3666,3611,1768,4403,2984,9320,16915,25545,43840,39855,27936,22049,11909,7656,7733,Upgrade
1,Market Cap Growth,-1.54%,-1.54%,-26.23%,31.52%,19.79%,-41.42%,22.84%,-61.26%,-89.54%,-82.76%,-93.19%,-76.61%,-39.45%,15.85%,268.14%,420.61%,261.26%,197.01%,29.30%,-1.81%,-17.82%,Upgrade
2,Enterprise Value,3356,2107,2272,3986,1351,1790,2885,3215,1348,3840,2425,8995,16591,24686,42981,38419,26555,21938,11795,7373,7451,Upgrade
3,Last Close Price,0.11,0.08,0.08,0.14,0.12,0.14,0.20,0.20,0.10,0.24,0.16,0.54,0.98,1.48,2.54,2.31,1.62,1.28,0.77,0.49,0.50,Upgrade
4,PE Ratio,-,-,-,-,-,-117.43,-28.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,28.00,19.25,20.50,180.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.90,1.68,1.74,2.98,1.33,1.60,2.15,2.13,1.07,2.51,1.59,4.84,8.28,11.80,19.81,18.43,14.53,13.52,8.43,5.85,7.09,Upgrade
7,PB Ratio,3.36,2.31,2.44,4.27,-,2.30,3.07,3.06,-,3.30,1.81,5.68,-,4.95,7.98,7.25,-,4.03,2.79,1.76,1.59,Upgrade
8,P/TBV Ratio,80.24,80.24,84.72,-,-,6.25,10.77,10.72,-,16.92,16.15,50.77,-,61.65,81.07,73.64,-,18.36,173.00,108.81,55.42,Upgrade
9,EV/Sales Ratio,2.21,1.39,1.46,2.50,0.85,1.11,1.70,1.90,0.82,2.19,1.30,4.67,8.12,11.40,19.42,17.77,13.82,13.46,8.35,5.64,6.83,Upgrade
10,EV/EBITDA Ratio,19.02,21.04,26.36,35.19,47.19,72.66,-26.48,-,-2.03,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.53,0.53,0.53,0.55,-,0.53,0.55,0.55,-,0.62,0.20,0.20,-,0.06,0.05,0.05,-,0.04,0.11,0.11,0.05,Upgrade
12,Debt / EBITDA Ratio,3.31,8.79,8.79,3.72,-,326.39,3.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.24,0.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,415.77,481.44,549.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.21,0.21,0.21,0.27,-,0.21,-,0.18,-,0.17,-,0.15,-,0.22,-,0.25,-,0.32,-,0.13,-,Upgrade
16,Current Ratio,1.07,1.07,1.07,1.06,-,1.05,-,0.94,-,0.93,-,0.96,-,1.08,-,1.15,-,1.24,-,1.04,-,Upgrade
17,Return on Equity (ROE),-0.84%,-0.85%,-0.95%,-,-3.52%,-3.54%,-,-,-44.19%,-104.21%,-,-,-18.11%,-14.53%,-,-,-8.81%,-13.57%,-41.27%,-15.87%,Upgrade,
18,Return on Assets (ROA),-0.35%,-0.36%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-1.28%,-1.28%,-1.68%,-,-3.50%,-3.08%,-,-,-21.05%,-45.67%,-,-,-14.38%,-10.47%,-,-,-5.41%,-8.80%,-13.32%,-11.00%,Upgrade,
20,Earnings Yield,-0.82%,-1.18%,-0.31%,0.17%,-1.06%,-0.85%,-3.54%,-9.48%,-150.94%,-68.51%,-107.67%,-33.05%,-3.37%,-1.76%,-0.84%,-0.88%,-2.08%,-2.70%,-5.21%,-8.65%,-3.88%,Upgrade
21,FCF Yield,0.46%,-2.89%,-1.37%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-38.18%,-79.46%,-79.48%,8.46%,-5.77%,-6.02%,-6.85%,-23.70%,-0.92%,-1.09%,-0.38%,2.61%,-0.92%,-4.93%,-12.55%,-7.86%,-12.59%,-9.68%,-12.12%,-22.80%,-34.60%,Upgrade
23,Total Shareholder Return,-38.18%,-79.46%,-79.48%,8.46%,-5.77%,-6.02%,-6.85%,-23.70%,-0.92%,-1.09%,-0.38%,2.61%,-0.92%,-4.93%,-12.55%,-7.86%,-12.59%,-9.68%,-12.12%,-22.80%,-34.60%,Upgrade
