,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,839.5,839.5,925,-,615.56,-,885.46,-,830.96,-,710.68,-,1004,-,1727,-,1849,-,746.19,-,Upgrade
1,Short-Term Investments,-,-,6.16,-,223.5,-,12.07,-,-,-,9.13,-,120,-,10.5,-,-,-,12.97,-,Upgrade
2,Cash & Short-Term Investments,839.5,839.5,931.16,-,839.06,897.53,897.53,-,830.96,719.81,719.81,-,1124,1738,1738,-,1849,759.16,759.16,877.64,Upgrade
3,Cash Growth,0.05%,-6.47%,3.75%,-,0.97%,24.69%,24.69%,-,-26.09%,-58.57%,-58.57%,-,-39.21%,128.88%,128.88%,-,110.74%,72.19%,72.19%,-,Upgrade
4,Accounts Receivable,13.2,13.2,21.7,-,13.36,-,14.33,-,16.07,-,5.09,-,2.64,-,1.82,-,4.68,-,0.35,-,Upgrade
5,Other Receivables,0.59,0.59,43.03,-,-,-,58.26,-,0.17,-,54.22,-,0.9,-,52.04,-,4.66,-,32.33,-,Upgrade
6,Receivables,93.31,93.31,114.15,-,60.75,-,104.05,-,16.24,-,64.31,-,3.53,-,64.47,-,12.44,-,36.51,-,Upgrade
7,Inventory,0.89,0.89,0.67,-,1.2,-,1.25,-,0.73,-,0.92,-,1.83,-,1.38,-,1.7,-,1.52,-,Upgrade
8,Prepaid Expenses,491.8,491.8,18.57,-,257.6,-,36.38,-,335.87,-,125.11,-,409.81,-,386.49,-,912.5,-,532.66,-,Upgrade
9,Restricted Cash,2574,2574,2377,-,3052,-,3601,-,3420,-,3615,-,3857,-,5399,-,4241,-,4537,-,Upgrade
10,Other Current Assets,293.08,293.08,445.31,-,124.39,-,311.7,-,166.82,-,378.41,-,157.14,-,518.75,-,141.34,-,471.09,-,Upgrade
11,Total Current Assets,4292,4292,3887,-,4335,-,4952,-,4770,-,4904,-,5554,-,8108,-,7158,-,6337,-,Upgrade
12,"Property, Plant & Equipment",14.37,14.37,18.78,-,25.05,-,32.48,-,158.21,-,210.58,-,299.74,-,305.56,-,242.33,-,265.96,-,Upgrade
13,Long-Term Investments,348.86,348.86,348.67,-,363.02,-,356.64,-,464.17,-,449.12,-,387.03,-,120.19,-,136.52,-,102.41,-,Upgrade
14,Goodwill,341.33,341.33,341.33,-,341.33,-,341.33,-,341.33,-,341.33,-,1963,-,1963,-,1964,-,1963,-,Upgrade
15,Other Intangible Assets,652.26,652.26,692.82,-,733.38,-,773.95,-,815.19,-,855.59,-,1378,-,1440,-,1536,-,1632,-,Upgrade
16,Long-Term Deferred Tax Assets,69.97,69.97,70.26,-,70.68,-,71.35,-,68.77,-,68.77,-,272.05,-,195.71,-,183.76,-,167.49,-,Upgrade
17,Long-Term Deferred Charges,41.09,41.09,35.48,-,24.02,-,34.5,-,32.9,-,33.55,-,28.35,-,24.46,-,14.56,-,9.79,-,Upgrade
18,Other Long-Term Assets,0.29,0.29,0.65,-,0.29,-,0.36,-,3.56,-,7.14,-,56.8,-,53.21,-,13.03,-,17.49,-,Upgrade
19,Total Assets,5760,5760,5395,-,5893,-,6562,-,6658,-,6873,-,9942,-,12212,-,11252,-,10499,-,Upgrade
20,Accounts Payable,8.25,8.25,3.9,-,2.59,-,2.71,-,2.44,-,3.07,-,2.8,-,4.4,-,2.73,-,4.01,-,Upgrade
21,Accrued Expenses,312.28,312.28,181.46,-,344.06,-,200.04,-,387.01,-,275.41,-,491.67,-,329.61,-,416.47,-,189.56,-,Upgrade
22,Short-Term Debt,-,-,-,-,0.2,-,480.99,-,480,-,-,-,-,-,-,-,-,-,201.34,-,Upgrade
23,Current Portion of Leases,17.76,17.76,16.36,-,15.97,-,20.51,-,39.1,-,48.28,-,29.94,-,19.17,-,27.85,-,31.48,-,Upgrade
24,Current Income Taxes Payable,0.21,0.21,2.08,-,0.21,-,4.21,-,0.86,-,0.99,-,0.87,-,0.87,-,4.48,-,4.46,-,Upgrade
25,Current Unearned Revenue,571.05,571.05,591.2,-,585.89,-,632.91,-,660.53,-,695.37,-,618.05,-,670.76,-,556.63,-,442.68,-,Upgrade
26,Other Current Liabilities,3108,3108,2869,-,3194,-,3911,-,3558,-,4074,-,3999,-,6034,-,4779,-,5233,-,Upgrade
27,Total Current Liabilities,4017,4017,3664,-,4143,-,5252,-,5128,-,5097,-,5142,-,7059,-,5788,-,6107,-,Upgrade
28,Long-Term Debt,470,470,470.44,-,460.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,55.49,55.49,64.37,-,69.75,-,73.41,-,191.61,-,225.37,-,222.41,-,223.09,-,171.26,-,184.15,-,Upgrade
30,Long-Term Unearned Revenue,72.91,72.91,59.49,-,47.83,-,49.35,-,45.45,-,55.45,-,55.87,-,56.37,-,52.07,-,47.57,-,Upgrade
31,Long-Term Deferred Tax Liabilities,121.36,121.36,127.72,-,133.02,-,142.56,-,152.18,-,158.01,-,233.52,-,244.07,-,253.56,-,261.15,-,Upgrade
32,Total Liabilities,4737,4737,4386,-,4854,-,5517,-,5518,-,5536,-,5654,-,7582,-,6264,-,6600,-,Upgrade
33,Common Stock,286.94,286.94,286.94,-,154.48,-,154.48,-,154.48,-,145.04,-,145.04,-,144.98,-,144.74,-,128.67,-,Upgrade
34,Additional Paid-In Capital,8195,8195,8195,-,6420,-,6420,-,6420,-,6098,-,6098,-,6093,-,6069,-,5026,-,Upgrade
35,Retained Earnings,-4520,-4520,-4495,-,-4485,-,-4503,-,-4462,-,-4203,-,-1892,-,-1694,-,-1520,-,-1461,-,Upgrade
36,Treasury Stock,-,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,-0.01,-,Upgrade
37,Comprehensive Income & Other,-2939,-2939,-2966,-,-633.09,-,-658.58,-,-734.55,-,-694,-,-665.35,-,-685.72,-,-97.83,-,-34.94,-,Upgrade
38,Total Common Equity,1023,1023,1021,-,1456,1413,1413,-,1379,1346,1346,-,3686,3859,3859,-,4595,3658,3658,4016,Upgrade
39,Minority Interest,0.49,0.49,-12.44,-,-417.68,-,-368.18,-,-238.58,-,-9.64,-,602.43,-,771.3,-,392.15,-,240.58,-,Upgrade
40,Shareholders' Equity,1024,1024,1009,-,1039,1045,1045,-,1140,1337,1337,-,4289,4630,4630,-,4988,3899,3899,4433,Upgrade
41,Total Liabilities & Equity,5760,5760,5395,-,5893,-,6562,-,6658,-,6873,-,9942,-,12212,-,11252,-,10499,-,Upgrade
