,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1447,1591,2836,1342,1090,1924,1729,1365,1298,1310,1737,1876,2318,2751,1703,2212,1475,1312,1264,1504,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,6.5,-,2,Upgrade
2,Trading Asset Securities,70.71,64.62,60.41,93.04,85.63,85.72,112.01,143.07,-,0.26,-,1.01,0.16,3.08,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1517,1656,2897,1435,1176,2010,1841,1508,1298,1311,1737,1877,2318,2757,1703,2212,1475,1319,1264,1506,Upgrade
4,Cash Growth,29.06%,-17.64%,57.37%,-4.82%,-9.43%,53.36%,5.97%,-19.66%,-44.02%,-52.45%,1.97%,-15.12%,57.22%,109.05%,34.72%,46.82%,-40.66%,-26.62%,-15.09%,65.40%,Upgrade
5,Accounts Receivable,2748,2954,2539,2557,2732,2910,2756,2831,2412,2183,1877,1906,1514,1590,1696,1757,1700,1812,1513,1404,Upgrade
6,Other Receivables,40.58,22.85,24.38,28.4,28.28,31.71,36.57,47.43,35.94,48.44,36.39,40.85,23.76,40.2,33.42,39.85,31.13,33.27,36.78,20.56,Upgrade
7,Receivables,2789,2977,2563,2585,2761,2941,2793,2879,2448,2231,1913,1947,1538,1630,1730,1797,1732,1846,1549,1424,Upgrade
8,Inventory,3479,3237,3237,3432,3519,3451,3349,3375,3286,3151,2918,2739,2701,2640,2494,2368,2381,2182,2048,2217,Upgrade
9,Prepaid Expenses,-,4.49,-,4.25,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0.02,Upgrade
10,Other Current Assets,194.88,246.33,204.97,164.61,190.88,395.18,197.81,145.35,165.14,150.61,317.93,250.18,245.14,193.95,183.45,145.84,137.06,120.6,153.08,119.07,Upgrade
11,Total Current Assets,7980,8120,8902,7622,7646,8798,8181,7907,7197,6844,6887,6813,6803,7220,6111,6523,5724,5467,5015,5267,Upgrade
12,"Property, Plant & Equipment",8421,8284,8118,7994,7813,7728,7529,7307,6960,6654,6305,5961,5573,4906,4686,4366,4184,4015,3878,3803,Upgrade
13,Long-Term Investments,787.28,761.03,745.5,785.25,797.79,832.01,858.41,863.17,862.97,906.98,1024,1027,841.06,912.23,653.39,641.78,581.7,482.18,488.12,495.43,Upgrade
14,Goodwill,64.45,64.45,64.45,64.45,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,Upgrade
15,Other Intangible Assets,1214,1210,1104,1113,1115,1132,1088,1072,982.35,963.9,970.89,970.6,798.51,810.15,801.02,806.93,805.74,726.46,652.9,647.94,Upgrade
16,Long-Term Deferred Tax Assets,180.33,185.46,188.9,171.99,187.83,215.2,194.79,183.9,137.79,121.54,112.12,110.15,147.87,138.69,175.01,175.73,167.85,165.95,128.92,123.63,Upgrade
17,Long-Term Deferred Charges,902.02,882.61,855.33,843.04,794,767.11,764.44,737.88,655.3,603.14,542.7,508.28,485.48,433.89,429.31,387.7,385.22,344.89,318.77,310.8,Upgrade
18,Other Long-Term Assets,5.78,5.91,111.04,6.45,6.66,6.66,8.21,9.46,25.49,7.33,7.38,7.87,48.52,26.39,18.5,18.51,16.32,26.03,12.44,10.91,Upgrade
19,Total Assets,19555,19513,20089,18600,18431,19550,18694,18152,16891,16172,15920,15468,14768,14519,12945,12991,11936,11298,10565,10729,Upgrade
20,Accounts Payable,1563,1526,1387,1387,1349,1284,1198,1203,980.77,998.87,931.32,881.79,811.95,868.85,852.51,894.34,871.2,761.72,534.22,577.04,Upgrade
21,Accrued Expenses,164.43,936.33,165.67,735.43,148.85,801.67,147.3,898.42,139.45,863.36,133.8,791.6,135.04,462.29,128.26,471.8,117.87,371.42,107.75,270.66,Upgrade
22,Short-Term Debt,1485,1885,2425,1583,1526,2206,1686,1397,1190,606.93,1152,1314,1273,1585,872.8,1005,2417,2060,1063,1417,Upgrade
23,Current Portion of Long-Term Debt,1385,1019,1745,1191,785.48,748.33,951.96,630.76,877.1,659.06,565.33,630.99,573.89,449.15,123.85,123.83,3.51,13.65,470.7,710.97,Upgrade
24,Current Portion of Leases,-,15.08,-,16.82,-,17.53,-,16.72,-,14.61,-,13.82,-,9.72,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,117.81,56.66,133.95,91.14,103.36,79.2,205.05,264.11,240.09,177.2,140.11,187.9,178.14,115.36,100.46,165.71,165.36,83.35,89.36,38.06,Upgrade
26,Current Unearned Revenue,40.06,34.73,36.79,33.51,38.63,34.83,59,67.7,48.14,39.88,40.1,66.71,41.98,46.17,70.14,40.09,58.72,35.97,-,-,Upgrade
27,Other Current Liabilities,929.26,240.92,810.84,407.71,741.03,398.86,710.55,321.64,826.25,290.39,841.8,348.93,559.09,314.78,424.18,190.42,373.31,202.96,451.39,342.89,Upgrade
28,Total Current Liabilities,5684,5713,6703,5445,4693,5571,4958,4799,4302,3650,3805,4236,3573,3852,2572,2891,4007,3529,2716,3357,Upgrade
29,Long-Term Debt,4037,3943,4002,4022,4637,4675,4837,4678,4366,4355,4243,3498,3419,2931,2943,2921,1134,1230,1424,1179,Upgrade
30,Long-Term Leases,34.31,37.97,41.22,44.93,47.98,51.81,54.94,59.14,63.47,64.12,80.81,66.41,70.27,50.43,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,684.86,690.23,686.75,665.44,627.46,623.83,579.13,532.09,485.45,438.34,435.93,448.44,320.64,302.2,296.41,299.36,310.26,286.13,289.27,292.2,Upgrade
32,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08,0.08,0.08,0.08,Upgrade
33,Other Long-Term Liabilities,160.03,164.77,166.29,171.02,171.21,174,335.5,338,330.03,333.09,438.46,443.51,414.78,413.36,155.3,155.3,124.52,128.51,121.02,122.14,Upgrade
34,Total Liabilities,10600,10549,11599,10349,10177,11095,10765,10406,9547,8840,9003,8692,7798,7549,5967,6267,5576,5174,4551,4951,Upgrade
35,Common Stock,1467,1467,1483,1483,1483,1483,1483,1483,1483,1483,1492,1492,1492,1492,1455,1455,1455,1455,1322,1322,Upgrade
36,Additional Paid-In Capital,1174,1170,1307,1296,1348,1344,1339,1322,1262,1336,1398,1381,1417,1395,1034,1040,1030,1029,1163,1162,Upgrade
37,Retained Earnings,6213,6221,5741,5470,5360,5560,5164,4992,4618,4539,4109,3971,4073,3999,4030,3774,3685,3423,3330,3109,Upgrade
38,Treasury Stock,-300.05,-300.05,-455.32,-416.91,-355.32,-355.32,-484.25,-484.25,-487.13,-487.13,-537.47,-521.84,-423.88,-371.82,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,238.3,245.18,244.02,244.43,241.43,242.72,232.51,233.98,225.85,232.77,236.49,236.54,240.36,239.29,243.96,243.73,12.61,18.3,18.72,16.39,Upgrade
40,Total Common Equity,8793,8802,8319,8077,8077,8274,7735,7547,7103,7104,6698,6559,6798,6753,6762,6513,6182,5925,5833,5610,Upgrade
41,Minority Interest,162.42,161.84,170.64,174.26,178.22,180.27,195.09,199.07,242.29,227.08,220.02,217.48,172.04,216.9,216.32,211.14,177.48,199.37,181.11,169.11,Upgrade
42,Shareholders' Equity,8955,8964,8490,8251,8255,8454,7930,7746,7345,7331,6918,6776,6970,6970,6978,6724,6360,6124,6015,5779,Upgrade
43,Total Liabilities & Equity,19555,19513,20089,18600,18431,19550,18694,18152,16891,16172,15920,15468,14768,14519,12945,12991,11936,11298,10565,10729,Upgrade
44,Total Debt,6941,6900,8212,6858,6997,7699,7530,6782,6496,5699,6041,5523,5336,5026,3940,4050,3554,3304,2958,3308,Upgrade
45,Net Cash (Debt),-5424,-5244,-5315,-5422,-5821,-5689,-5689,-5273,-5198,-4389,-4304,-3646,-3018,-2269,-2236,-1838,-2080,-1985,-1693,-1801,Upgrade
46,Net Cash Per Share,-3.72,-3.56,-3.73,-3.70,-4.12,-3.85,-3.95,-3.50,-3.66,-2.86,-3.13,-2.56,-2.21,-1.48,-1.49,-1.26,-1.43,-1.40,-1.15,-1.28,Upgrade
47,Filing Date Shares Outstanding,1449,1449,1465,1468,1472,1472,1473,1473,1483,1536,1377,1484,1489,1529,1455,1455,1455,1455,1455,1455,Upgrade
48,Total Common Shares Outstanding,1449,1449,1465,1468,1472,1472,1473,1473,1483,1536,1377,1484,1489,1529,1455,1455,1455,1455,1455,1455,Upgrade
49,Working Capital,2296,2407,2198,2176,2954,3227,3222,3109,2895,3194,3082,2577,3230,3369,3539,3632,1717,1938,2298,1910,Upgrade
50,Book Value Per Share,5.90,5.91,5.52,5.34,5.32,5.46,5.09,4.96,4.63,4.53,4.86,4.26,4.57,4.53,4.65,4.31,4.25,4.07,4.01,3.86,Upgrade
51,Tangible Book Value,7514,7528,7151,6899,6891,7071,6576,6403,6049,6070,5656,5517,5929,5872,5890,5635,5306,5128,5110,4891,Upgrade
