,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,21853,19964,22467,15628,22219,26615,32639,11436,14578,19419,11954,16710,9483,9094,9913,6575,9699,14107,11197,9664,Upgrade
1,Short-Term Investments,-,-,-,99.37,-,276.54,-,793.68,-,1134,-,500,-,391.94,-,1687,-,-,-,-,Upgrade
2,Trading Asset Securities,2.59,2.13,2.54,2.51,2.69,112.98,3.13,3.4,52.77,3.22,3.5,4.16,-,-,50.01,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,21856,19966,22470,15730,22222,27004,32642,12233,14631,20557,11957,17214,9483,9486,9963,8262,9699,14107,11197,9664,Upgrade
4,Cash Growth,-1.65%,-26.06%,-31.16%,28.59%,51.89%,31.37%,172.98%,-28.94%,54.29%,116.70%,20.02%,108.34%,-2.23%,-32.75%,-11.02%,-14.50%,17.51%,68.45%,66.43%,23.77%,Upgrade
5,Accounts Receivable,3844,5485,4333,3186,3375,3872,2821,1657,1892,1642,1567,2995,2715,3747,3901,2949,4528,3757,5167,5998,Upgrade
6,Other Receivables,5142,-,4575,8689,5387,7782,3278,5079,3232,6806,3466,7080,3166,6133,3308,6021,3943,6168,3258,5083,Upgrade
7,Receivables,8986,5485,8908,12140,8762,11814,6099,6856,5124,8528,5033,10154,5881,9931,7209,8990,8471,9955,8426,11641,Upgrade
8,Inventory,5003,4854,4581,3834,3917,3938,3291,2769,2467,2933,2611,2322,2406,2325,2453,1854,2678,2633,2797,2099,Upgrade
9,Other Current Assets,4504,12591,4674,630.2,3612,510.01,3407,387.3,4545,432.09,6414,706.59,4695,1757,5094,629.83,4048,1774,3792,1414,Upgrade
10,Total Current Assets,40348,42895,40633,32335,38513,43267,45439,22245,26768,32450,26015,30397,22465,23498,24719,19736,24896,28470,26213,24817,Upgrade
11,"Property, Plant & Equipment",259417,238376,257051,259722,258577,260521,260153,241870,238627,237296,238704,239086,236726,237145,236656,237931,236847,238427,239465,240993,Upgrade
12,Long-Term Investments,19870,19220,18610,18084,16797,15956,18702,14179,14579,13507,12612,13633,13006,13291,12914,13960,17160,14444,16550,17995,Upgrade
13,Goodwill,4098,4096,4098,4098,4098,4098,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,Upgrade
14,Other Intangible Assets,5779,106.58,5727,5817,5497,5251,4852,4300,4250,3453,3503,3544,3546,3565,3582,3597,3577,3624,3668,3722,Upgrade
15,Long-Term Deferred Tax Assets,13618,13704,13684,13704,13879,13914,13719,10417,10676,10572,10288,9701,9573,8448,8394,6692,6168,6295,5221,4292,Upgrade
16,Long-Term Deferred Charges,281.59,-,311.22,286.25,272.32,289.88,263.41,249.27,230.21,228.3,234.27,249.36,279.18,270.69,275.71,292.97,310.55,324.85,342.17,366.55,Upgrade
17,Other Long-Term Assets,1140,27002,1203,1257,1231,1220,921.93,647.87,708.28,723.63,679.72,703.43,749.26,708.89,741.47,760.09,785.23,950.65,963.64,965.95,Upgrade
18,Total Assets,344551,345400,341317,335303,338865,344515,345153,295011,296940,299332,293138,298415,287446,288028,288384,284071,290846,293636,293524,294254,Upgrade
19,Accounts Payable,21937,22123,22158,15954,22975,18083,19166,9128,15500,11128,14783,10896,14897,12550,14475,9737,15128,11492,16151,13269,Upgrade
