,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 30, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2961,3120,4656,1186,3036,3020,4190,2128,3716,2296,4215,979.98,2607,2315,3224,972,2360,1961,2078,547.33,Upgrade
1,Other Revenue,-31.09,31.09,-,95.57,-32.41,34.02,4.02,115.63,-25.56,85.68,33.69,123.74,-8.62,67.57,25.06,147.58,-13.43,58.47,19.39,87.09,Upgrade
2,Revenue,2930,3151,4656,1282,3003,3054,4194,2243,3690,2382,4249,1104,2598,2383,3249,1120,2346,2019,2097,634.42,Upgrade
3,Revenue Growth (YoY),-2.45%,3.16%,11.00%,-42.85%,-18.61%,28.23%,-1.28%,103.25%,42.02%,-0.05%,30.78%,-1.42%,10.75%,18.01%,54.90%,76.47%,32.57%,57.18%,-2.05%,-13.87%,Upgrade
4,Cost of Revenue,2494,2635,3850,1178,2445,2574,3530,1992,3046,1958,3522,1017,2156,2001,2619,1196,1609,1808,1691,546.14,Upgrade
5,Gross Profit,435.67,515.4,806.12,103.84,558.48,480.07,664.03,251.19,644.44,423.37,726.86,86.68,442.38,382.06,629.58,-76.6,736.81,211.85,405.91,88.28,Upgrade
6,"Selling, General & Admin",138.14,113.69,113.79,172.39,161.11,133.59,109.09,223.98,146.03,97.06,114.58,177.22,130.24,102.73,118.97,173.94,212.25,150.53,137.59,194.5,Upgrade
7,Research & Development,112.16,110.08,95.21,171.18,109.83,97.68,82.66,188.26,154.13,98.83,87.55,133.75,93.89,103.76,83.96,89.46,94.32,87.3,67.95,113.67,Upgrade
8,Other Operating Expenses,-17.56,4.12,-67.59,35.26,-0.11,6.57,6.91,29.36,7.52,3.61,7.17,39.96,-4.26,-5.11,12.26,34.56,4.3,-4.31,9.14,14.23,Upgrade
9,Operating Expenses,251.87,224.02,159.14,370.88,270.15,242.78,208.81,426.79,345.71,246.72,255.51,483.33,290.31,180.37,246.65,192.98,531.51,69.26,506.73,304.78,Upgrade
10,Operating Income,183.79,291.38,646.98,-267.04,288.33,237.29,455.23,-175.61,298.73,176.65,471.35,-396.65,152.07,201.68,382.94,-269.58,205.3,142.59,-100.82,-216.5,Upgrade
11,Interest Expense,-2.99,-3.36,-3.01,-13.22,-4.72,-5.33,-3.92,-24.91,-6.21,-12.6,-10.26,-11.45,-13.1,-16.52,-8.89,-25.49,-18.66,-33.3,-24.22,-57.15,Upgrade
12,Interest & Investment Income,48.95,54.81,56.84,41.95,46.1,56.92,41.41,-,21.08,3.62,30.63,72.48,7.31,556.66,5.4,8.48,13.6,24.95,334.05,193.62,Upgrade
13,Currency Exchange Gain (Loss),-0.98,0.98,-,11.04,-10.22,10.22,-,36.68,-13.58,13.58,-,-25.21,10.06,-10.06,-,-23.12,-9.36,9.36,-,4.63,Upgrade
14,Other Non Operating Income (Expenses),6.73,-4.16,2.66,-15.02,13.8,-1.12,0.48,-23.8,35.42,0.63,1.04,-5.85,47.17,-43.65,2.36,8.25,1.33,-9,14.56,-27.95,Upgrade
15,EBT Excluding Unusual Items,235.5,339.66,703.48,-242.28,333.29,297.99,493.2,-187.63,335.44,181.88,492.76,-366.68,203.5,688.11,381.81,-301.47,192.22,134.6,223.57,-103.35,Upgrade
16,Gain (Loss) on Sale of Investments,6.02,15.1,1.53,11.09,10.09,20.18,6.39,7.24,-153.1,-87.74,1.32,-533.9,558.7,-546.01,0.52,-40.97,46.56,-23.61,-2.07,44.13,Upgrade
17,Gain (Loss) on Sale of Assets,6.02,1.34,0.09,0.42,0.4,0.49,0.25,-0.05,1.04,0.49,0.16,-4.81,1.48,0.16,3.22,2.94,4.39,0.94,-0.02,0.24,Upgrade
18,Asset Writedown,1.29,2.06,-2.06,-4.35,-2.1,4.81,-4.81,-16.44,-7.16,3.37,-3.37,573.37,-573.77,-2.95,1.12,33.67,-81.96,56.46,-56.46,4.35,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-1.18,-,-,-,-1.24,-,-,-,-3.28,Upgrade
20,Other Unusual Items,-19.8,19.8,-,78.02,-2.49,2.49,-,43.69,-,-,-,77.57,-5.17,5.17,-,119.79,-0.84,0.84,-,133.15,Upgrade
21,Pretax Income,229.02,377.96,703.03,-157.1,339.19,325.96,495.04,-153.19,176.22,98.01,490.87,-255.62,184.75,144.49,386.68,-187.28,160.36,169.23,165.02,75.24,Upgrade
22,Income Tax Expense,33.4,65.17,96.13,-53.81,11.34,57.79,-1.27,-16.65,-20.9,4.35,3.14,-17.76,27.4,20.64,-3.33,12.04,1.73,32.07,-19.47,23.62,Upgrade
23,Earnings From Continuing Operations,195.62,312.79,606.9,-103.3,327.85,268.16,496.31,-136.55,197.12,93.66,487.72,-237.86,157.35,123.85,390.01,-199.32,158.63,137.16,184.49,51.62,Upgrade
24,Minority Interest in Earnings,-0.07,-6.84,-7.51,15.12,3.2,0.25,-10.58,21.79,17.22,7.17,-7.08,6.9,0.45,-0.73,-1.75,1.77,-4.3,-12.29,14.01,-60.32,Upgrade
25,Net Income,195.55,305.95,599.4,-88.17,331.05,268.41,485.73,-114.75,214.34,100.83,480.64,-230.97,157.8,123.12,388.26,-197.55,154.34,124.87,198.49,-8.7,Upgrade
26,Net Income to Common,195.55,305.95,599.4,-88.17,331.05,268.41,485.73,-114.75,214.34,100.83,480.64,-230.97,157.8,123.12,388.26,-197.55,154.34,124.87,198.49,-8.7,Upgrade
27,Net Income Growth,-40.93%,13.99%,23.40%,-,54.45%,166.21%,1.06%,-,35.83%,-18.11%,23.79%,-,2.24%,-1.40%,95.60%,-,205.23%,-,341.54%,-,Upgrade
28,Shares Outstanding (Basic),1123,1124,1124,1124,1124,1124,1124,1124,1124,1123,1124,1124,1123,1124,1078,986,986,986,986,984,Upgrade
29,Shares Outstanding (Diluted),1123,1124,1124,1124,1124,1124,1124,1124,1124,1123,1124,1124,1123,1124,1078,986,986,986,986,984,Upgrade
30,Shares Change (YoY),-0.02%,0.01%,0.01%,0.02%,-0.01%,0.01%,-0.02%,-0.04%,0.04%,-0.03%,4.28%,14.03%,13.99%,14.01%,9.28%,0.19%,-0.01%,0.04%,0.02%,-0.22%,Upgrade
31,EPS (Basic),0.17,0.27,0.53,-0.08,0.29,0.24,0.43,-0.10,0.19,0.09,0.43,-0.21,0.14,0.11,0.36,-0.20,0.16,0.13,0.20,-0.01,Upgrade
32,EPS (Diluted),0.17,0.27,0.53,-0.08,0.29,0.24,0.43,-0.10,0.19,0.09,0.43,-0.21,0.14,0.11,0.36,-0.20,0.16,0.13,0.20,-0.01,Upgrade
33,EPS Growth,-40.92%,13.98%,23.39%,-,54.48%,166.18%,1.08%,-,35.78%,-18.08%,18.71%,-,-10.31%,-13.52%,78.99%,-,205.26%,-,341.45%,-,Upgrade
34,Free Cash Flow,812.26,628.48,214.34,-468.69,517.95,776.5,141.4,-146.48,425.4,3213,15.58,-904.31,775.83,491.82,151.1,460.81,298.14,488.19,-79.57,58.24,Upgrade
35,Free Cash Flow Per Share,0.72,0.56,0.19,-0.42,0.46,0.69,0.13,-0.13,0.38,2.86,0.01,-0.80,0.69,0.44,0.14,0.47,0.30,0.50,-0.08,0.06,Upgrade
36,Dividend Per Share,-,-,-,0.319,-,-,-,0.226,-,-,-,0.117,-,-,-,0.075,-,-,-,-,Upgrade
37,Dividend Growth,-,-,-,41.52%,-,-,-,92.91%,-,-,-,56.00%,-,-,-,-,-,-,-,-,Upgrade
