,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2669,2912,2855,3833,5085,3673,3070,2865,3397,2481,2713,3242,3058,3078,3016,2023,2529,2919,2490,2581,2800,Upgrade
1,Market Cap Growth,-20.72%,-20.72%,-6.99%,33.82%,49.66%,48.06%,13.14%,-11.64%,11.09%,-19.39%,-10.05%,60.29%,20.92%,5.41%,21.11%,-21.62%,-9.68%,14.99%,6.34%,-0.74%,26.72%,Upgrade
2,Enterprise Value,2704,3017,2867,3596,4848,3371,2668,2696,3229,2278,2470,3036,2809,2736,2647,1290,1797,2214,1968,2391,2610,Upgrade
3,Last Close Price,7.10,7.68,7.53,10.08,13.37,9.83,8.22,7.64,9.06,7.64,8.35,9.98,9.41,9.47,9.28,6.23,7.78,8.99,7.67,7.93,8.61,Upgrade
4,PE Ratio,-,-,-,533.98,-,46.53,37.22,72.29,-,55.41,61.20,61.38,-,85.14,224.09,-112.46,-,-,-,-231.14,-,Upgrade
5,Forward PE,-,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,Upgrade
6,PS Ratio,5.30,5.76,5.28,6.18,7.88,5.79,5.02,5.09,6.18,4.34,4.57,5.18,4.86,6.50,7.19,6.21,-,8.30,6.40,5.91,5.43,Upgrade
7,PB Ratio,1.58,1.73,1.68,2.21,2.94,2.06,1.73,1.65,1.98,1.77,1.95,2.35,2.26,2.29,2.26,1.54,1.94,2.00,1.69,1.73,1.88,Upgrade
8,P/TBV Ratio,2.50,2.50,2.44,3.18,4.24,2.97,2.50,2.40,2.79,2.76,3.06,3.69,3.60,3.63,3.59,2.52,3.19,2.07,1.75,1.79,1.95,Upgrade
9,P/FCF Ratio,-,-24.81,-,-,-,-,-,-,-103.05,-,-,-,-,-,26.89,124.23,-,283.29,-,941.56,71.55,Upgrade
10,P/OCF Ratio,49.92,49.92,-,71.26,122.54,-,34.84,-,29.36,25.12,64.04,27.27,30.34,-,25.45,91.85,-,99.11,-,96.91,47.08,Upgrade
11,EV/Sales Ratio,5.35,5.97,5.31,5.79,7.52,5.32,4.37,4.79,5.88,3.99,4.17,4.85,4.46,5.78,6.31,3.96,-,6.29,5.06,5.47,5.06,Upgrade
12,EV/EBITDA Ratio,-,-,-,61.64,-,29.00,20.10,25.01,33.63,23.86,23.84,28.18,26.71,29.05,46.21,80.90,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-812.41,-,-,36.18,53.15,-,57.25,54.20,65.16,-,61.46,268.94,-42.08,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-23.04,-25.71,-,-,-,-,-,-,-97.94,-,-,-,-,-,23.60,79.24,-,214.84,-,872.28,66.69,Upgrade
15,Debt / Equity Ratio,0.14,0.14,0.15,0.12,0.10,0.10,0.06,0.02,0.02,0.02,0.02,0.03,0.03,0.00,0.00,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,215.33,-,-,2.29,-,5.45,0.49,0.22,0.52,0.33,0.29,0.26,0.55,0.02,0.02,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-1.98,-,-,-,-,-,-,-1.20,-,-,-,-,-,0.03,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.23,0.18,0.25,0.28,0.31,0.36,0.33,0.31,0.35,0.34,0.38,0.41,0.42,0.42,0.37,-,0.27,0.18,0.17,0.28,Upgrade,
19,Inventory Turnover,2.82,2.92,2.44,3.29,3.09,3.20,3.49,4.27,4.08,3.98,4.01,3.59,4.83,2.96,5.68,3.77,-,2.42,1.90,1.62,2.61,Upgrade
20,Quick Ratio,0.93,0.93,0.70,0.74,1.17,2.20,2.51,2.34,3.10,2.58,2.70,2.80,1.54,2.03,2.84,1.37,1.58,10.23,11.07,9.31,8.48,Upgrade
