,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+12 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+12 Quarters
0,Cash & Equivalents,0.3,0.3,1.66,-,3.84,-,2.25,-,7.87,-,10.07,-,12.49,-,11.64,-,6.77,-,6.57,-,Upgrade
1,Short-Term Investments,0.73,0.73,-,-,1.76,-,0.77,-,2.02,-,0.13,-,0.09,-,0.03,-,0.04,-,0.03,-,Upgrade
2,Cash & Short-Term Investments,1.03,1.03,1.66,5.59,5.59,3.03,3.03,-,9.89,10.2,10.2,-,12.58,11.67,11.67,-,6.81,6.6,6.6,-,Upgrade
3,Cash Growth,-81.63%,-66.04%,-44.98%,-,-43.47%,-70.33%,-70.33%,-,-21.36%,-12.63%,-12.63%,-,84.89%,76.87%,76.87%,-,-19.10%,-24.34%,-24.34%,-,Upgrade
4,Accounts Receivable,7.26,7.26,6.22,-,3.41,-,4.02,-,4.24,-,3.84,-,3.56,-,4.52,-,4.64,-,4.72,-,Upgrade
5,Other Receivables,-,-,0.53,-,-,-,0.27,-,-,-,0,-,-,-,0.16,-,-,-,0.03,-,Upgrade
6,Receivables,7.26,7.26,6.76,-,3.41,-,4.3,-,4.24,-,3.84,-,3.56,-,4.68,-,4.64,-,4.75,-,Upgrade
7,Prepaid Expenses,0.26,0.26,0.25,-,0.6,-,0.15,-,-,-,0.56,-,0.03,-,0.05,-,0.06,-,0.05,-,Upgrade
8,Other Current Assets,0.53,0.53,0.52,-,0.52,-,0.51,-,-,-,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,Upgrade
9,Total Current Assets,9.07,9.07,9.2,-,10.12,-,7.98,-,14.14,-,15.11,-,16.68,-,16.9,-,12,-,11.9,-,Upgrade
10,"Property, Plant & Equipment",7.89,7.89,8.34,-,10.13,-,8.31,-,9.22,-,10.09,-,10.69,-,11.44,-,12.74,-,13.58,-,Upgrade
11,Other Intangible Assets,0.01,0.01,0.05,-,0.09,-,0.12,-,0.16,-,0.21,-,0.25,-,0.29,-,0.33,-,0.37,-,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,0.01,-,0.01,-,-,-,0.3,-,0.09,-,0.09,-,0.09,-,0.09,-,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,1.86,-,-,-,0.05,-,0.05,-,0.05,-,0.05,-,0.05,-,Upgrade
14,Total Assets,16.97,16.97,17.59,-,20.35,-,18.28,-,23.52,-,25.76,-,27.77,-,28.78,-,25.22,-,26,-,Upgrade
15,Accounts Payable,1.06,1.06,0.96,-,0.95,-,1.25,-,1.77,-,1.03,-,0.37,-,1.24,-,1.17,-,1.09,-,Upgrade
16,Accrued Expenses,-,-,0.84,-,-,-,0.94,-,-,-,1.01,-,0.76,-,0.95,-,1.32,-,0.93,-,Upgrade
17,Short-Term Debt,0.24,0.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,-,-,0.3,-,0.33,-,0.85,-,1.36,-,1.02,-,0.97,-,1.1,-,0.13,-,0.13,-,Upgrade
19,Current Portion of Leases,1.09,1.09,0.73,-,0.57,-,0.64,-,0.46,-,0.45,-,0.16,-,0.35,-,1.08,-,1.72,-,Upgrade
20,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,0.01,-,Upgrade
21,Current Unearned Revenue,-,-,0.08,-,-,-,-,-,-,-,-,-,0.03,-,0.42,-,0.02,-,0.14,-,Upgrade
22,Other Current Liabilities,0.85,0.85,0.02,-,0.91,-,0.04,-,0.82,-,0.06,-,0.04,-,0.05,-,0.09,-,0.04,-,Upgrade
23,Total Current Liabilities,3.24,3.24,2.93,-,2.76,-,3.72,-,4.42,-,3.58,-,2.34,-,4.11,-,3.84,-,4.07,-,Upgrade
24,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,0.85,-,3.39,-,4.09,-,0.28,-,0.34,-,Upgrade
25,Long-Term Leases,0.21,0.21,0.54,-,0.54,-,0.83,-,-,-,0.07,-,0.15,-,0.22,-,0.31,-,0.21,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.05,-,0.35,-,0.55,-,0.55,-,0.74,-,0.74,-,Upgrade
27,Total Liabilities,3.45,3.45,3.46,-,3.3,-,4.55,-,4.47,-,4.85,-,6.42,-,8.96,-,5.16,-,5.36,-,Upgrade
28,Common Stock,5.73,5.73,5.73,-,5.73,-,1.44,-,1.42,-,1.35,-,1.33,-,1.11,-,1.11,-,1.11,-,Upgrade
29,Additional Paid-In Capital,25.41,25.41,25.41,-,25.41,-,24.23,-,24.28,-,23.04,-,22.08,-,19.77,-,19.77,-,19.77,-,Upgrade
30,Retained Earnings,-19.11,-19.11,-18.44,-,-15.44,-,-13.32,-,-8.02,-,-4.66,-,-3.59,-,-1.05,-,-0.82,-,-0.24,-,Upgrade
31,Comprehensive Income & Other,1.5,1.5,1.42,-,1.35,-,1.37,-,1.37,-,1.17,-,1.52,-,-,-,-,-,-,-,Upgrade
32,Shareholders' Equity,13.52,13.52,14.12,17.05,17.05,13.73,13.73,-,19.05,20.91,20.91,-,21.34,19.83,19.83,-,20.06,20.64,20.64,-,Upgrade
33,Total Liabilities & Equity,16.97,16.97,17.59,-,20.35,-,18.28,-,23.52,-,25.76,-,27.77,-,28.78,-,25.22,-,26,-,Upgrade
