,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+12 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+12 Quarters
0,Revenue,6.88,6.88,7.93,5.41,5.11,5.02,6.07,6.73,6.77,6.67,6.53,6.37,6.24,7.09,6.8,6.39,6.66,6.42,6.74,7.37,Upgrade
1,Revenue Growth (YoY),34.59%,36.95%,30.51%,-19.67%,-24.55%,-24.70%,-6.94%,5.76%,8.59%,-5.99%,-4.02%,-0.32%,-6.35%,10.45%,0.94%,-13.35%,0.29%,-14.93%,-13.36%,1.75%,Upgrade
2,Cost of Revenue,6.57,6.57,7.21,5.01,4.54,5.46,8,6.73,6.56,6.55,6.4,5.91,5.96,6.61,6.49,6,6.16,6.11,6.16,6.5,Upgrade
3,Gross Profit,0.31,0.31,0.72,0.4,0.57,-0.44,-1.93,0,0.21,0.11,0.12,0.45,0.28,0.49,0.3,0.39,0.5,0.31,0.58,0.87,Upgrade
4,"Selling, General & Admin",0.68,0.68,3.58,0.43,0.96,1.32,0.21,1.86,1.91,1.96,0.78,1.41,2.54,1.24,0.88,0.98,0.92,1.2,0.96,1.01,Upgrade
5,Operating Expenses,0.68,0.68,3.33,0.43,0.96,1.32,0.5,1.86,1.91,1.96,0.78,1.41,2.54,1.24,0.88,0.98,0.92,1.2,0.96,1.01,Upgrade
6,Operating Income,-0.37,-0.37,-2.61,-0.03,-0.4,-1.76,-2.42,-1.86,-1.7,-1.85,-0.65,-0.96,-2.26,-0.76,-0.58,-0.59,-0.42,-0.89,-0.39,-0.14,Upgrade
7,Interest Expense,-0.02,-0.02,-0.01,-0.01,-0.01,-0.02,-0.04,-0.01,-0.01,-0.01,-0.03,-0.02,-0.03,-0.04,-0.03,-0.01,-0.01,-0.01,-0.02,-0.02,Upgrade
8,Interest & Investment Income,-,-,0.01,-,-,-,0.01,-,-,-,-,-,-,-,0,-,-,-,0,-,Upgrade
9,Currency Exchange Gain (Loss),0.06,0.06,0.11,-0.08,-0.03,-,-0.07,0.02,0.03,0.02,-0,0.06,0,0.04,-0.08,-0.1,-0.03,0.22,-0.04,0.04,Upgrade
10,Other Non Operating Income (Expenses),0.01,0.01,-0.09,0.05,0.01,0.03,-0.15,0,-0,0.1,-,-,-,0.31,-,-,0.54,-,-,-,Upgrade
11,EBT Excluding Unusual Items,-0.32,-0.32,-2.59,-0.08,-0.44,-1.74,-2.68,-1.85,-1.68,-1.74,-0.69,-0.92,-2.28,-0.45,-0.69,-0.7,0.07,-0.69,-0.44,-0.12,Upgrade
12,Gain (Loss) on Sale of Assets,-0.02,-0.02,0.02,0.03,0.03,0.03,0.05,0.02,-,0.01,0,0.04,0.01,-,-,-,-,-,-0.01,0.01,Upgrade
13,Asset Writedown,-,-,-0.43,-,-,-,-1.38,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Unusual Items,-,-,0.05,-,-,-,0.16,-,-,-,0.06,0.05,0.17,-,0.41,0.54,-,0.06,-0.01,0.03,Upgrade
15,Pretax Income,-0.34,-0.34,-2.94,-0.05,-0.41,-1.71,-3.85,-1.83,-1.68,-1.73,-0.63,-0.83,-2.1,-0.45,-0.28,-0.16,0.07,-0.63,-0.46,-0.08,Upgrade
16,Income Tax Expense,-,-,0.01,-,-,-,-0.38,-,-,-,-0.4,-,-,-,-0.23,0.02,0.02,-,-0.07,0.01,Upgrade
17,Net Income,-0.34,-0.34,-2.95,-0.05,-0.41,-1.71,-3.47,-1.83,-1.68,-1.73,-0.23,-0.83,-2.1,-0.45,-0.05,-0.18,0.05,-0.63,-0.39,-0.1,Upgrade
