,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,329.28,389.14,1280,1064,453.37,449.36,643.3,930.06,375.06,622.12,633.71,1387,709.12,495.71,651.36,1098,479.71,435.49,354.49,846.42,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,82.89,-,-,-,100,-,220,Upgrade
2,Trading Asset Securities,723.01,773.01,203.01,757.01,868.01,924.01,844.01,798.01,901.77,699.77,915.01,625.01,628.01,225.01,103.01,53.01,3.01,3.01,3.01,3.01,Upgrade
3,Cash & Short-Term Investments,1052,1162,1483,1821,1321,1373,1487,1728,1277,1322,1549,2012,1337,803.61,754.37,1151,482.72,538.51,357.5,1069,Upgrade
4,Cash Growth,-20.36%,-15.38%,-0.27%,5.36%,3.49%,3.89%,-3.97%,-14.11%,-4.51%,64.49%,105.30%,74.82%,177.00%,49.23%,111.01%,7.62%,111.16%,25.33%,19.86%,8.38%,Upgrade
5,Accounts Receivable,1014,941.17,837.67,774.59,1168,926.25,840.22,717.21,1051,867.71,885.89,781.53,892.44,846.64,731.82,655.09,790.97,580.21,556.69,613.05,Upgrade
6,Other Receivables,64.22,67.16,63.16,44.11,107.68,105.5,112.36,70.1,148.67,120.76,101.36,74.45,136.15,6.25,109.13,77.61,123.18,120.45,107.4,83.46,Upgrade
7,Receivables,1079,1008,900.83,818.69,1276,1032,952.58,787.31,1199,988.46,987.25,855.98,1029,852.89,840.95,732.7,914.14,700.66,664.1,696.51,Upgrade
8,Inventory,530.42,513.18,482.36,446.48,517.06,573.76,570.27,496.28,673.6,692.47,639.53,487.3,369.72,435.98,431,326.17,364.82,363.12,375.62,8.55,Upgrade
9,Other Current Assets,3.27,3.36,3.87,2.52,8.41,4.13,5.79,4.92,8.1,19.29,46.27,16.17,37.75,67.6,38.04,34.97,146.26,44.78,438.27,18.07,Upgrade
10,Total Current Assets,2665,2687,2870,3088,3123,2983,3016,3017,3158,3022,3222,3371,2773,2160,2064,2245,1908,1647,1835,1793,Upgrade
11,"Property, Plant & Equipment",276.14,276.22,276.82,282.58,276.58,278.84,282.37,286.35,296.86,310.75,314.09,271.18,269.38,243.39,238.55,240.37,242.54,243.86,245.67,249.22,Upgrade
12,Long-Term Investments,88.97,88.21,88.39,88.89,98.3,99.22,99.89,85.71,39.44,39.49,1.1,1.23,1.37,1.26,1.34,1.45,1.58,1.58,1.67,1.85,Upgrade
13,Goodwill,430.32,430.32,430.32,430.32,445.41,445.41,445.41,445.41,707.27,707.27,707.27,707.27,707.27,707.27,707.27,707.27,707.27,707.27,707.27,707.27,Upgrade
14,Other Intangible Assets,385.15,257,376.4,356.83,334.23,322.02,308.26,295.17,282.19,270.49,250.61,241.47,221.79,211.42,201.99,194.77,173.39,173.93,167.57,172.43,Upgrade
15,Long-Term Deferred Tax Assets,88.13,87.1,82.02,82.03,73.72,73.4,69.54,70.6,44.81,44.77,44.5,44.82,38.2,38.32,34.79,34.89,54.85,54.14,54.1,22.35,Upgrade
16,Long-Term Deferred Charges,4.69,134.76,4.95,5.36,5.57,5.71,5.59,5.46,4.78,2.41,2.09,1.16,0.94,0.68,0.89,1.14,1.3,1.49,1.75,2.03,Upgrade
17,Other Long-Term Assets,180.05,181.58,183.15,184.75,172.92,174.31,175.84,191.57,179.15,180.88,182.61,184.33,185.07,186.79,109.26,160.27,111.27,112.28,113.29,114.3,Upgrade
18,Total Assets,4118,4142,4312,4519,4530,4382,4403,4397,4712,4578,4724,4823,4197,3549,3408,3585,3200,2942,3127,3062,Upgrade
19,Accounts Payable,335.34,351.99,346.86,395.66,422.47,329.59,333.29,336.82,313.48,230.27,316.32,268.14,160.98,164.46,174.83,168.62,164.37,150.28,173.44,299.87,Upgrade
20,Accrued Expenses,53,73.83,55.41,190.5,57.75,100.66,64.4,165.88,59.61,94.31,55.65,235.01,57.05,206.56,43.5,231.79,44.18,65.17,83.34,214.74,Upgrade
