,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8589,8816,6879,9165,10299,9974,11683,11455,9130,7545,9566,10315,14711,11725,9890,7709,8343,9049,11319,10187,8959,Upgrade
1,Market Cap Growth,-11.61%,-11.61%,-41.12%,-19.99%,12.80%,32.19%,22.14%,11.06%,-37.94%,-35.65%,-3.28%,33.79%,76.33%,29.57%,-12.63%,-24.32%,-6.88%,16.76%,70.37%,28.17%,8.73%,Upgrade
2,Enterprise Value,7578,7693,5434,7867,9001,8627,10232,9768,7886,6249,8044,8328,13401,10930,9150,6572,7875,8524,10970,9969,8741,Upgrade
3,Last Close Price,17.43,17.89,13.96,18.48,20.76,20.11,23.56,23.25,18.53,15.47,19.41,20.86,29.75,23.71,21.64,16.82,18.20,19.74,24.85,22.32,19.63,Upgrade
4,PE Ratio,185.46,-,51.70,63.30,67.71,-37.58,-49.49,-33.88,-,47.34,-,35.85,51.15,41.83,39.80,32.47,35.55,38.45,51.48,46.25,40.90,Upgrade
5,Forward PE,56.23,43.63,25.61,28.89,32.59,32.22,40.19,32.05,26.90,20.31,25.00,28.35,39.80,33.65,27.88,22.78,25.56,28.78,36.23,34.60,33.72,Upgrade
6,PS Ratio,4.81,5.32,3.57,4.62,5.20,5.36,6.35,7.10,5.72,4.39,5.63,5.48,7.85,6.46,5.78,4.65,5.18,5.52,6.99,5.85,5.16,Upgrade
7,PB Ratio,3.01,3.08,2.38,3.03,3.42,3.32,4.00,3.98,3.24,2.34,3.10,3.24,4.64,3.82,4.54,3.57,3.89,4.43,5.91,5.43,4.22,Upgrade
8,P/TBV Ratio,4.32,4.32,3.14,4.16,4.65,4.48,5.43,5.40,4.41,3.39,4.54,4.62,6.60,5.46,7.81,6.15,6.69,7.75,10.90,10.11,7.18,Upgrade
9,P/FCF Ratio,-,-,-,-,258.87,-,-,-,-50.03,-,-,-,131.20,-,-,-,53.83,39.49,-,-,51.17,Upgrade
