,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,63346,69427,63248,56719,56107,60804,75488,68382,60072,54883,60398,58367,49277,48291,53594,49531,47493,49493,46252,48585,47781,Upgrade
1,Market Cap Growth,14.18%,14.18%,-16.21%,-17.06%,-6.60%,10.79%,24.98%,17.16%,21.91%,13.65%,12.70%,17.84%,3.76%,-2.43%,15.87%,1.95%,-0.60%,5.54%,-2.25%,-8.68%,4.92%,Upgrade
2,Enterprise Value,89505,93734,93394,79762,80065,81761,99350,86908,81075,73360,79449,86393,76701,72529,79846,73290,71525,72787,69210,72089,70913,Upgrade
3,Last Close Price,19.11,21.15,18.64,16.51,16.32,17.64,21.22,19.29,16.88,15.63,16.72,22.66,18.37,17.69,19.07,17.70,17.33,18.33,16.21,17.21,16.20,Upgrade
4,PE Ratio,17.69,17.25,15.43,14.96,-,13.22,16.66,11.62,10.69,10.12,11.57,13.82,9.67,8.98,9.53,8.88,10.56,11.55,10.91,12.17,11.71,Upgrade
5,Forward PE,19.13,16.75,13.94,9.86,8.08,9.27,11.04,11.26,14.04,8.72,9.80,12.34,10.35,9.42,11.79,10.46,11.36,16.93,11.10,12.16,11.29,Upgrade
6,PS Ratio,0.26,0.25,0.24,0.21,0.22,0.24,0.30,0.28,0.26,0.24,0.27,0.26,0.23,0.23,0.26,0.24,0.25,0.27,0.26,0.27,0.26,Upgrade
7,PB Ratio,1.00,0.83,0.77,0.69,0.70,0.76,0.96,0.86,0.77,0.72,0.80,0.78,0.83,0.83,0.94,0.87,0.87,0.93,0.89,0.95,0.97,Upgrade
8,P/TBV Ratio,1.29,1.29,1.20,1.07,1.10,1.19,1.51,1.34,1.21,1.12,1.25,1.23,1.54,1.50,1.70,1.58,1.65,1.75,1.73,1.79,1.77,Upgrade
