,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,170,104,115,115,94,126,135,108,103,117,113,117,119,110,110,119,103,128,138,138,158,Upgrade
1,Market Cap Growth,-17.46%,-17.46%,-14.47%,6.56%,-8.62%,7.58%,18.75%,-7.58%,-13.43%,6.45%,3.23%,-1.49%,15.52%,-13.89%,-20.51%,-14.10%,-34.83%,-29.41%,-42.65%,-29.09%,-25.83%,Upgrade
2,Enterprise Value,316,270,281,244,224,184,192,214,215,246,242,321,322,321,321,309,286,972,1002,524,558,Upgrade
3,Last Close Price,0.48,0.29,0.30,0.30,0.25,0.33,0.32,0.26,0.25,0.28,0.27,0.28,0.28,0.26,0.26,0.28,0.25,0.30,0.33,0.33,0.38,Upgrade
4,PE Ratio,8.67,5.29,4.27,3.51,2.50,5.90,6.05,3.23,-,2.73,2.52,2.83,-0.78,-0.75,-0.83,-,6.33,11.74,-,-,36.34,Upgrade
5,PS Ratio,0.04,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.05,0.05,Upgrade
6,PB Ratio,0.18,0.10,0.11,0.11,0.09,0.12,0.12,0.10,-,0.10,0.09,0.10,-,0.09,0.10,0.10,-,0.11,0.12,0.11,-,Upgrade
7,P/TBV Ratio,0.11,0.11,0.12,0.12,0.10,0.13,0.13,0.11,-,0.11,0.11,0.11,-,0.11,0.11,0.12,-,0.12,0.13,0.13,-,Upgrade
8,P/FCF Ratio,-,3.81,8.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,3.74,8.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.07,0.06,0.07,0.06,0.06,0.05,0.05,0.06,0.07,0.07,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.33,0.38,0.17,0.18,Upgrade
11,EV/EBITDA Ratio,3.99,5.30,5.02,5.95,5.80,2.81,-,2.06,1.97,3.00,2.16,2.86,-4.74,-7.77,-9.24,-,3.04,12.92,16.09,-,6.33,Upgrade
