,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,636.91,655.09,648.5,879.15,857.74,781.87,597.3,233.19,245.23,264.08,241.56,206.09,189.66,173.42,201.76,225.64,168.23,118.17,212.3,146.69,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,36.67,73.77,-,-,Upgrade
2,Cash & Short-Term Investments,636.91,655.09,648.5,879.15,857.74,781.87,597.3,233.19,245.23,264.09,241.56,206.09,189.66,173.42,201.76,225.64,204.9,191.94,212.3,146.69,Upgrade
3,Cash Growth,-25.75%,-16.22%,8.57%,277.01%,249.77%,196.07%,147.26%,13.15%,29.30%,52.28%,19.73%,-8.67%,-7.44%,-9.65%,-4.96%,53.82%,10.80%,-30.82%,84.31%,-48.89%,Upgrade
4,Accounts Receivable,45.01,42.9,70.45,65.26,61.42,83.91,84.83,105.64,45.08,51.41,54.93,121.2,41.53,41.41,59.91,74.22,31.16,60.81,107.93,97.42,Upgrade
5,Other Receivables,2.54,3.21,1.93,2.87,250.46,1.97,3,0.94,0.53,2.13,104.97,94.91,0.59,0.54,0.5,2.37,1.68,5.29,34.24,179.43,Upgrade
6,Receivables,47.55,46.11,72.38,68.13,311.88,85.88,87.83,106.58,45.61,53.55,159.9,216.11,42.12,41.95,60.41,76.59,32.84,66.1,142.17,276.85,Upgrade
7,Inventory,154.04,131.26,114.37,118.02,129.97,134.36,120.08,112.27,121.72,92.9,77.78,75.18,67.62,72.15,76,74.36,72.96,78.21,68.62,78.08,Upgrade
8,Other Current Assets,15.86,6.43,1.94,17.49,28,50.84,17.64,2.82,19.71,8.62,5.12,1.2,5.34,14.63,10.01,6.79,5.11,6.46,7.24,3.37,Upgrade
9,Total Current Assets,854.35,838.89,837.18,1083,1328,1053,822.85,454.86,432.26,419.16,484.37,498.58,304.74,302.15,348.19,383.37,315.81,342.72,430.33,504.98,Upgrade
10,"Property, Plant & Equipment",97.73,98.57,95.06,95.33,95.88,96.81,99.45,101.69,132.98,134.66,105.69,107.19,150.65,143.36,157.61,160.14,150.81,152.64,155.69,158.29,Upgrade
11,Long-Term Investments,0.69,1.15,1.1,1.06,1.03,0.94,0.91,0.99,0.76,0.78,0.74,0.76,0.4,0.4,0.41,0.44,0.38,0.38,0.42,9.17,Upgrade
12,Other Intangible Assets,48.3,49.28,50.23,51.22,52.2,53.3,53.31,46.95,15.33,15.79,16.25,16.71,17.17,17.64,18.54,16.63,16.99,17.35,12.44,12.53,Upgrade
13,Long-Term Deferred Tax Assets,1.75,3.08,2.42,1.82,0.42,0.39,0.6,0.34,0.4,0.4,0.4,0.4,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,Upgrade
14,Long-Term Deferred Charges,12.37,10.59,8.55,7.93,5.51,4.47,3.68,10.12,9.4,9.46,7.98,7.14,6.27,5.85,2.87,3.2,1.76,2.33,7.76,8.19,Upgrade
15,Other Long-Term Assets,1.06,0.75,1.3,1.9,0.71,248.44,-,1.31,0.36,2.08,2.08,0.87,0.36,0.36,0.62,0.62,0.36,0.36,0.84,0.84,Upgrade
16,Total Assets,1016,1002,995.84,1242,1483,1457,980.81,616.25,591.49,582.31,617.5,631.63,479.6,469.77,528.27,564.44,486.13,515.8,607.5,694.03,Upgrade
