,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,613.12,492.94,434.01,565.75,730.91,509.73,473.53,496.52,643.88,511.23,512.64,527.47,715.86,579.85,550,548.61,645.82,526.94,403.85,437.45,Upgrade
1,Other Revenue,-43.66,43.66,-,47.82,-79.34,79.34,-,93.79,-85.45,-,-,92.71,-93.15,93.15,-,89.48,-81.94,81.94,-,104.86,Upgrade
2,Revenue,569.46,536.6,434.01,613.57,651.57,589.07,473.53,590.31,558.43,511.23,512.64,620.18,622.72,673,550,638.09,563.88,608.88,403.85,542.31,Upgrade
3,Revenue Growth (YoY),-12.60%,-8.91%,-8.34%,3.94%,16.68%,15.23%,-7.63%,-4.82%,-10.32%,-24.04%,-6.79%,-2.81%,10.43%,10.53%,36.19%,17.66%,18.08%,23.27%,-10.68%,27.46%,Upgrade
4,Cost of Revenue,448.53,423.75,343.91,468.41,512.81,471.03,386.05,487.48,455.46,413.09,435.27,500.84,519.64,556.75,464.27,507,449.81,495.99,333.5,424.03,Upgrade
5,Gross Profit,120.92,112.85,90.1,145.16,138.76,118.04,87.48,102.83,102.97,98.15,77.36,119.35,103.08,116.25,85.74,131.09,114.07,112.89,70.35,118.28,Upgrade
6,"Selling, General & Admin",93.7,89.18,75.15,78.51,92.68,85.33,67.96,70.11,80.36,67.81,54.37,69.31,82.79,77.97,61.48,80.15,84.45,79.26,46.41,72.21,Upgrade
7,Research & Development,7.06,4.17,1.23,11.83,7.83,1.63,0.86,12.32,4.3,0.98,0.73,6.25,2.03,0.84,0.21,6.55,2.3,0.78,0.26,7,Upgrade
8,Other Operating Expenses,4.7,7.72,-5.13,17.62,3.99,5.49,0.55,14.77,-0.22,2.99,4.24,9.75,5.16,2.36,3.64,10.55,2.84,5.22,1.72,15.36,Upgrade
