,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27,24,26,20,24,20,25,27,26,24,33,31,42,48,62,42,25,28,32,27,30,Upgrade
1,Market Cap Growth,18.18%,18.18%,3.70%,-24.14%,-7.14%,-15.38%,-25.00%,-12.12%,-37.78%,-50.00%,-46.27%,-26.67%,66.67%,73.33%,91.43%,55.17%,-15.63%,-45.45%,12.90%,-38.30%,-36.00%,Upgrade
2,Enterprise Value,8,5,6,4,8,-1,3,8,7,12,22,25,36,41,54,43,26,33,37,35,38,Upgrade
3,Last Close Price,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,Upgrade
4,PE Ratio,13.62,12.21,14.32,10.18,8.71,5.70,5.31,5.57,6.58,5.73,7.75,4.96,5.10,5.55,7.05,4.93,3.96,6.41,11.42,26.23,-60.36,Upgrade
5,PS Ratio,2.19,1.96,2.08,1.60,1.73,1.40,1.64,1.68,1.47,1.20,1.30,0.94,1.02,1.03,1.27,0.84,0.53,0.60,0.71,0.61,0.68,Upgrade
6,PB Ratio,1.49,1.34,1.44,1.06,1.35,1.14,1.15,1.23,-,1.29,1.48,1.35,-,2.37,2.95,1.98,-,1.67,2.50,2.07,-,Upgrade
7,P/TBV Ratio,1.34,1.34,1.44,1.06,1.35,1.14,1.15,1.23,-,1.29,1.48,1.35,-,2.37,2.95,1.98,-,1.67,2.50,2.07,-,Upgrade
8,P/FCF Ratio,7.76,26.10,56.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,6.94,26.10,56.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.65,0.37,0.52,0.30,0.55,-,0.23,0.49,0.39,0.62,0.84,0.78,0.89,0.87,1.11,0.86,0.56,0.71,0.82,0.80,0.88,Upgrade
11,EV/EBITDA Ratio,5.47,5.47,9.16,-,2.79,-,0.73,1.56,1.48,2.47,4.13,3.53,3.99,4.18,5.47,4.40,3.41,5.78,8.69,14.32,29.79,Upgrade
12,EV/EBIT Ratio,10.67,6.18,11.12,-,3.04,-,0.79,1.73,1.70,2.85,4.85,3.99,4.42,4.61,6.06,4.90,3.92,6.79,10.81,19.76,49.82,Upgrade
13,EV/FCF Ratio,2.29,4.98,13.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.02,0.04,0.06,0.06,0.06,0.06,-,0.03,0.07,0.07,-,0.14,0.19,0.19,-,0.49,0.92,0.92,-,Upgrade
15,Debt / EBITDA Ratio,0.25,0.18,0.18,-,0.35,1.34,0.59,0.31,-,0.09,0.44,0.46,-,0.45,0.36,0.36,-,1.09,1.17,4.09,-,Upgrade
16,Debt / FCF Ratio,0.11,0.40,0.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.54,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,5.23,5.23,5.23,5.83,-,5.25,-,5.11,-,4.20,-,2.29,-,1.57,-,1.51,-,1.04,-,0.86,-,Upgrade
19,Current Ratio,5.23,5.23,5.23,5.83,-,5.29,-,5.12,-,4.22,-,4.08,-,3.03,-,2.69,-,1.90,-,1.59,-,Upgrade
20,Return on Equity (ROE),7.02%,6.79%,14.52%,14.97%,3.11%,9.28%,-,-,24.91%,11.03%,-,-,26.80%,47.24%,-,-,40.78%,66.15%,-,-,Upgrade,
21,Return on Assets (ROA),3.76%,3.69%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),4.54%,4.35%,-7.86%,9.09%,2.00%,5.76%,-,-,15.07%,6.81%,-,-,14.71%,25.24%,-,-,16.24%,23.08%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),4.13%,4.13%,3.22%,-,-,18.10%,-,20.19%,-,23.29%,-,27.97%,-,41.12%,-,38.25%,-,24.93%,-,12.26%,-,Upgrade
24,Earnings Yield,7.35%,8.19%,6.98%,9.82%,11.48%,17.55%,18.83%,17.96%,15.19%,17.46%,12.91%,20.18%,19.61%,18.02%,14.19%,20.30%,25.23%,15.59%,8.76%,3.81%,-1.66%,Upgrade
25,FCF Yield,12.88%,3.83%,1.78%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Dividend Yield,6.90%,-,-,9.82%,-,-,-,22.07%,-,-,-,28.09%,-,-,-,18.78%,-,-,-,-,-,Upgrade
27,Payout Ratio,93.87%,293.34%,293.34%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Buyback Yield / Dilution,-20.20%,-,-,-3.24%,16.11%,-,-,-0.76%,0.52%,-,-,2.10%,1.97%,-,-,-2.98%,-1.70%,-,-,7.77%,Upgrade,
29,Total Shareholder Return,6.90%,-20.20%,-,9.82%,-3.24%,16.11%,-,22.07%,-0.76%,0.52%,-,28.09%,2.10%,1.97%,-,18.78%,-2.98%,-1.70%,-,-,7.77%,Upgrade
