,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,3,3,2.95,3.33,3.16,3.29,4.12,4,3.8,4.02,5.76,6.56,9.34,11,13.94,12.3,11.65,11.86,11.43,10.98,Upgrade
1,Revenue Growth (YoY),-5.02%,-8.95%,-28.32%,-16.96%,-16.84%,-18.09%,-28.43%,-38.94%,-59.36%,-63.47%,-58.69%,-46.69%,-19.85%,-7.23%,21.96%,12.05%,1.92%,12.88%,9.53%,145.48%,Upgrade
2,Cost of Revenue,1.05,1.05,1.19,1.01,1.15,1.24,0.94,1.36,2.1,1.97,3.04,2.93,5.85,7.16,9.85,8.28,7.94,7.29,7.68,7.82,Upgrade
3,Gross Profit,1.95,1.95,1.77,2.31,2.01,2.06,3.18,2.64,1.69,2.05,2.72,3.63,3.49,3.84,4.09,4.02,3.71,4.57,3.75,3.16,Upgrade
4,"Selling, General & Admin",1.97,1.97,1.54,2.17,2.08,1.83,1.84,2.13,2.24,2.09,2.34,2.02,2.74,2.38,2.58,2.33,2.31,3.36,3.73,2.91,Upgrade
5,Other Operating Expenses,-0.35,-0.35,0.83,-0.55,-0.24,-0.31,0.24,-0.98,-1.86,-0.7,-0.25,-0.16,-0.67,-1.06,-1.03,-0.64,-0.21,-1.08,-0.45,-0.18,Upgrade
6,Operating Expenses,1.62,1.62,2.38,1.63,1.84,1.52,2.08,1.15,0.39,1.39,2.09,1.86,2.07,1.32,1.56,1.69,2.1,2.28,3.28,2.72,Upgrade
7,Operating Income,0.33,0.33,-0.61,0.69,0.17,0.54,1.1,1.5,1.3,0.65,0.63,1.77,1.42,2.52,2.53,2.34,1.61,2.29,0.47,0.44,Upgrade
8,Interest Expense,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0,-0,-0.01,-0.02,-0.03,-0.03,-0.03,-0.04,-0.05,-0.09,-0.1,-0.15,-0.16,-0.16,Upgrade
9,Interest & Investment Income,-,-,0.56,-,-,-,0.24,-,-,-,0.02,-,-,-,0.05,-,-,-,0.07,-,Upgrade
10,EBT Excluding Unusual Items,0.33,0.33,-0.06,0.68,0.15,0.52,1.34,1.49,1.3,0.63,0.62,1.74,1.38,2.48,2.53,2.25,1.51,2.14,0.39,0.27,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,0,-,-,-,-0.07,-,-,-,-,-,-,-,0.02,-,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.08,-,-,-,0.15,-,-,-,0.09,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,0.72,-,-,-,-,-,-,-,-,-,-,-,0.02,-,-,-,-,-,Upgrade
14,Pretax Income,0.33,0.33,0.74,0.68,0.15,0.52,1.5,1.49,1.3,0.63,0.64,1.74,1.38,2.48,2.56,2.25,1.51,2.14,0.41,0.27,Upgrade
15,Income Tax Expense,0.01,0.01,0.07,0.01,-,0.01,0.06,0.01,0.01,0.01,0.09,-,-,-,-,-,-,-,-,-,Upgrade
16,Net Income,0.32,0.32,0.67,0.67,0.15,0.51,1.43,1.48,1.29,0.62,0.55,1.74,1.38,2.48,2.56,2.25,1.51,2.14,0.41,0.27,Upgrade
17,Net Income to Common,0.32,0.32,0.67,0.67,0.15,0.51,1.43,1.48,1.29,0.62,0.55,1.74,1.38,2.48,2.56,2.25,1.51,2.14,0.41,0.27,Upgrade
18,Net Income Growth,104.87%,-37.65%,-53.14%,-54.83%,-88.02%,-18.65%,160.34%,-15.15%,-7.15%,-74.96%,-78.45%,-22.50%,-8.10%,16.02%,526.33%,723.81%,9940.00%,554.74%,-,-,Upgrade
19,Shares Outstanding (Basic),926,926,926,954,770,926,926,924,918,926,926,917,923,926,926,937,941,926,926,910,Upgrade
20,Shares Outstanding (Diluted),926,926,926,954,770,926,926,924,918,926,926,917,923,926,926,937,941,926,926,910,Upgrade
21,Shares Change (YoY),20.20%,-,-,3.24%,-16.11%,-,-,0.76%,-0.52%,-,-,-2.10%,-1.97%,-,-,2.98%,1.70%,-,-,-7.77%,Upgrade
22,EPS (Basic),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
23,EPS (Diluted),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
24,EPS Growth,70.00%,-37.73%,-52.89%,-56.25%,-85.71%,-18.75%,158.99%,-15.79%,-6.67%,-74.95%,-78.20%,-20.83%,-6.25%,16.00%,518.82%,700.00%,9900.00%,555.24%,-,-,Upgrade
25,Free Cash Flow,0.46,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Per Share,-,-,0.002,-,-,-,0.005,-,-,-,0.006,-,-,-,0.005,-,-,-,-,-,Upgrade
28,Dividend Growth,-,-,-60.00%,-,-,-,-16.67%,-,-,-,20.00%,-,-,-,-,-,-,-,-,-,Upgrade
29,Gross Margin,65.00%,65.00%,59.78%,69.59%,63.62%,62.42%,77.25%,65.93%,44.61%,50.93%,47.25%,55.40%,37.38%,34.91%,29.33%,32.68%,31.83%,38.55%,32.82%,28.79%,Upgrade
30,Operating Margin,11.11%,11.11%,-20.69%,20.69%,5.35%,16.25%,26.66%,37.34%,34.36%,16.27%,10.93%,27.04%,15.17%,22.91%,18.14%,18.98%,13.81%,19.34%,4.15%,3.98%,Upgrade
31,Profit Margin,10.53%,10.53%,22.77%,20.09%,4.88%,15.37%,34.82%,36.94%,33.86%,15.48%,9.57%,26.58%,14.82%,22.58%,18.35%,18.28%,12.93%,18.05%,3.57%,2.49%,Upgrade
32,Free Cash Flow Margin,15.38%,15.38%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,EBITDA,0.34,0.34,-0.59,0.76,0.2,0.6,1.16,1.67,1.39,0.83,0.81,2.01,1.61,2.76,2.76,2.59,1.86,2.55,0.73,0.53,Upgrade
34,EBITDA Margin,11.24%,11.24%,-20.06%,22.78%,6.37%,18.36%,28.08%,41.75%,36.71%,20.67%,14.00%,30.63%,17.22%,25.06%,19.83%,21.04%,15.93%,21.47%,6.36%,4.78%,Upgrade
35,D&A For EBITDA,0,0,0.02,0.07,0.03,0.07,0.06,0.18,0.09,0.18,0.18,0.24,0.19,0.24,0.24,0.25,0.25,0.25,0.25,0.09,Upgrade
36,EBIT,0.33,0.33,-0.61,0.69,0.17,0.54,1.1,1.5,1.3,0.65,0.63,1.77,1.42,2.52,2.53,2.34,1.61,2.29,0.47,0.44,Upgrade
37,EBIT Margin,11.11%,11.11%,-20.69%,20.69%,5.35%,16.25%,26.66%,37.34%,34.36%,16.27%,10.93%,27.04%,15.17%,22.91%,18.14%,18.98%,13.81%,19.34%,4.15%,3.98%,Upgrade
