,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4852,4010,3608,2992,4035,4714,5757,5682,7593,6863,6009,8146,8180,10830,9544,10356,11429,11942,20606,23981,10256,Upgrade
1,Market Cap Growth,-14.93%,-14.93%,-37.34%,-47.35%,-46.85%,-31.32%,-4.18%,-30.25%,-7.19%,-36.63%,-37.04%,-21.34%,-28.43%,-9.31%,-53.68%,-56.81%,11.44%,39.65%,176.58%,342.28%,83.83%,Upgrade
2,Enterprise Value,12699,11857,13285,12346,13213,13892,14751,14112,15547,14817,13623,15304,14064,16714,14981,14782,14625,15137,23330,27317,12965,Upgrade
3,Last Close Price,3.86,3.19,2.87,2.38,3.21,3.75,4.58,4.52,6.04,5.46,4.78,6.48,6.46,8.56,7.46,8.09,8.93,9.33,16.10,18.73,9.36,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-153.97,-57.58,-,-,-,15.62,16.00,16.80,21.58,41.32,50.08,-,Upgrade
5,Forward PE,-,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,Upgrade
6,PS Ratio,1.77,1.46,1.30,1.01,1.31,1.46,1.67,1.54,2.01,1.77,1.47,1.92,1.78,2.29,1.99,2.19,2.58,2.98,5.63,7.08,3.24,Upgrade
7,PB Ratio,1.05,0.87,0.78,0.62,0.80,0.90,1.02,0.98,1.29,1.14,1.00,1.36,1.35,1.78,1.55,1.70,1.94,2.05,3.65,4.42,2.74,Upgrade
8,P/TBV Ratio,0.97,0.97,0.87,0.69,0.89,0.99,1.15,1.10,1.45,1.28,1.12,1.52,1.51,1.98,1.73,1.90,2.17,2.30,4.11,4.98,3.26,Upgrade
9,P/OCF Ratio,-,-,8.70,-,-,11.43,11.87,-,22.17,25.93,-,-,102.41,451.31,-,-,-,77.88,1301.90,78.03,-,Upgrade
10,EV/Sales Ratio,4.64,4.33,4.79,4.15,4.28,4.30,4.27,3.84,4.12,3.81,3.32,3.60,3.06,3.54,3.12,3.13,3.30,3.78,6.37,8.06,4.09,Upgrade
11,EV/EBITDA Ratio,-,-,68.64,51.05,38.00,32.04,23.01,18.77,18.18,16.23,18.47,16.21,12.20,13.03,9.44,9.35,9.61,11.27,20.01,24.46,12.68,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,35.51,48.73,32.27,20.32,20.62,13.58,13.22,13.41,16.21,29.96,36.63,19.24,Upgrade
13,Debt / Equity Ratio,2.01,2.01,2.01,2.26,2.21,1.93,1.80,1.77,1.59,1.57,1.59,1.53,1.36,1.19,1.18,1.21,1.10,0.55,0.91,0.89,1.07,Upgrade
14,Debt / EBITDA Ratio,-,-,49.44,36.09,906.52,13.75,26.71,12.44,26.27,5.13,11.59,6.29,14.10,5.28,4.42,3.94,5.85,1.86,3.16,2.95,10.19,Upgrade
15,Asset Turnover,-,0.15,0.18,0.11,0.18,0.19,0.21,0.15,0.23,0.24,0.23,0.18,0.29,0.30,0.34,0.24,0.37,0.36,0.38,0.18,Upgrade,
16,Inventory Turnover,-,-,6.99,7.89,6.07,9.28,8.46,8.31,6.68,9.90,7.48,6.15,5.77,7.61,6.88,7.40,6.27,9.05,6.97,6.13,3.70,Upgrade
17,Quick Ratio,-,-,1.07,0.92,0.87,0.90,1.18,1.12,1.10,1.16,1.21,1.03,0.94,0.94,0.96,1.02,1.15,1.10,1.12,1.19,0.78,Upgrade
18,Current Ratio,-,-,1.19,1.03,0.97,1.00,1.31,1.24,1.25,1.28,1.34,1.16,1.09,1.06,1.11,1.17,1.33,1.25,1.28,1.35,0.95,Upgrade
