,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Aug '24 Aug 31, 2024","Feb '24 Feb 29, 2024","Aug '23 Aug 31, 2023","Feb '23 Feb 28, 2023","Aug '22 Aug 31, 2022","Feb '22 Feb 28, 2022","Aug '21 Aug 31, 2021","Feb '21 Feb 28, 2021","Aug '20 Aug 31, 2020","Feb '20 Feb 29, 2020"
0,Revenue,1690,2042,1647,1935,1516,1527,1141,1183,437.49,870.63
1,Revenue Growth (YoY),2.62%,5.55%,8.62%,26.75%,32.90%,28.99%,160.77%,35.93%,-40.61%,46.39%
2,Cost of Revenue,1015,1143,939.2,962.25,895.55,752.01,606.34,541.96,328.4,413.3
3,Gross Profit,674.61,898.96,707.6,972.59,620.62,774.52,534.5,641.47,109.09,457.33
4,"Selling, General & Admin",399.72,442.67,398.96,436.29,330.18,327.14,250.24,229.71,86.79,145.53
5,Operating Expenses,399.72,442.67,398.96,436.29,330.18,327.14,250.24,229.71,86.79,145.53
6,Operating Income,274.89,456.29,308.64,536.3,290.45,447.38,284.26,411.76,22.3,311.8
7,Interest Expense,-112.32,-131.22,-154.23,-147.32,-138.3,-107.91,-139.13,-118.89,-99.47,-89.3
8,Interest & Investment Income,19.97,12.97,50.36,15.88,29.04,36.63,41.49,56.39,40.93,45.73
9,Earnings From Equity Investments,0.22,26.96,11.88,17.41,14.35,-1.75,-262.71,9.48,-7.88,7.66
10,Currency Exchange Gain (Loss),-2.39,18.72,-17.03,17.03,-38.26,38.26,19.4,-,2.96,-2.96
11,Other Non Operating Income (Expenses),2208,-2208,-214.19,76.03,-72.82,46.54,-425.66,202.29,-51.58,37.29
12,EBT Excluding Unusual Items,2389,-1825,-14.57,515.33,84.46,459.14,-482.36,561.03,-92.74,310.22
13,Merger & Restructuring Charges,-,-,-,-,-,-,-0.69,-,-,-
14,Gain (Loss) on Sale of Investments,-,-,0.02,7.64,-0.01,0.01,212.18,2.69,-0.19,19.4
15,Gain (Loss) on Sale of Assets,-2299,2305,0.7,19.29,0.3,42.17,1.1,0.35,-9.06,21
16,Other Unusual Items,333.03,-146.51,-137.11,-86.01,5.98,-2.59,378.17,-,-27.26,27.26
17,Pretax Income,422.85,334.22,-150.96,456.25,90.72,498.73,108.4,564.07,-129.25,377.87
18,Income Tax Expense,49.47,94.51,66.73,27.79,74.63,68.91,-18.89,86.23,25.5,44.1
19,Earnings From Continuing Operations,373.38,239.71,-217.69,428.46,16.09,429.82,127.29,477.83,-154.75,333.77
20,Minority Interest in Earnings,12.32,-15.84,-0.62,-0.05,-1.62,0.36,0.35,0.04,-0.01,-0.17
21,Net Income,385.7,223.87,-218.31,428.41,14.47,430.18,127.63,477.87,-154.76,333.6
22,Net Income to Common,385.7,223.87,-218.31,428.41,14.47,430.18,127.63,477.87,-154.76,333.6
23,Net Income Growth,-,-47.74%,-,-0.41%,-88.67%,-9.98%,-,43.25%,-,37.11%
24,Shares Outstanding (Basic),8225,8225,8133,8028,8028,8006,7976,7245,6806,6667
25,Shares Outstanding (Diluted),9494,8225,8175,8165,8028,8740,8645,7390,7031,6767
26,Shares Change (YoY),16.13%,0.73%,1.84%,-6.58%,-7.14%,18.26%,22.95%,9.22%,2.86%,1.29%
27,EPS (Basic),0.05,0.03,-0.03,0.05,0.00,0.05,0.02,0.07,-0.02,0.05
28,EPS (Diluted),0.02,0.03,-0.03,0.05,0.00,0.04,-0.03,0.06,-0.02,0.05
29,EPS Growth,-,-48.13%,-,16.60%,-,-30.77%,-,32.65%,-,36.11%
30,Free Cash Flow,998.45,-658.27,810.35,-311.77,246.69,-576.63,317.77,226.8,-535.69,-181.38
31,Free Cash Flow Per Share,0.11,-0.08,0.10,-0.04,0.03,-0.07,0.04,0.03,-0.08,-0.03
32,Operating Margin,16.27%,22.34%,18.74%,27.72%,19.16%,29.31%,24.92%,34.79%,5.10%,35.81%
33,Profit Margin,22.82%,10.96%,-13.26%,22.14%,0.95%,28.18%,11.19%,40.38%,-35.38%,38.32%
34,Free Cash Flow Margin,59.08%,-32.23%,49.21%,-16.11%,16.27%,-37.77%,27.85%,19.16%,-122.45%,-20.83%
35,EBITDA,495.86,712.12,523.32,766.62,526.18,618.58,433.28,530.46,118.14,417.72
36,D&A For EBITDA,220.97,255.84,214.68,230.33,235.74,171.2,149.03,118.71,95.84,105.92
37,EBIT,274.89,456.29,308.64,536.3,290.45,447.38,284.26,411.76,22.3,311.8
