,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,9535,4920,3961,5872,6487,7951,9024,4827,4044,4060,4758,4448,5477,4902,4704,3715,3752,3374,3064,3120,3225,Upgrade
1,Market Cap Growth,-38.12%,-38.12%,-56.10%,21.66%,60.42%,95.82%,89.64%,8.51%,-26.17%,-17.17%,1.15%,19.73%,45.97%,45.30%,53.54%,19.09%,16.35%,6.67%,-6.97%,-24.47%,-2.98%,Upgrade
2,Enterprise Value,10366,5722,4858,6875,7490,9088,9436,6213,5430,5191,5677,5487,6516,5859,5587,4714,4751,3946,4762,4811,4917,Upgrade
3,Last Close Price,14.38,7.42,5.99,8.88,9.81,11.97,13.60,7.28,6.10,6.12,7.21,6.67,8.27,7.84,7.49,5.90,5.96,5.36,4.86,4.92,5.09,Upgrade
4,PE Ratio,-,-,-7.59,-,-,-,-,-5.32,-,-,-,-,36.47,35.25,35.63,28.93,43.23,45.53,46.62,-,-,Upgrade
5,Forward PE,-,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.13,25.58,27.42,15.36,15.51,15.11,19.96,22.86,37.14,Upgrade
6,PS Ratio,3.12,1.60,1.25,1.86,1.92,2.43,2.79,1.51,1.31,1.14,1.25,1.06,1.28,1.16,1.10,0.88,0.95,0.89,0.85,0.90,0.91,Upgrade
7,PB Ratio,6.38,3.29,2.61,3.89,4.23,3.99,4.45,2.38,2.13,-,1.32,1.22,1.50,1.43,1.40,1.13,1.15,1.03,0.94,0.97,1.00,Upgrade
8,P/TBV Ratio,4.02,4.02,3.18,4.78,5.19,5.55,6.17,3.31,3.05,-,2.84,2.62,3.21,3.33,3.36,2.80,2.83,2.57,2.39,2.51,2.58,Upgrade
9,P/FCF Ratio,64.66,-,11.87,-,50.79,30.74,-,-,-10.94,-,-,-,70.81,-,16.35,-,27.98,-,20.00,-,22.72,Upgrade
10,P/OCF Ratio,29.95,-,10.99,-,40.53,24.93,-,-,-13.99,-,-,-,32.90,-,11.33,-,13.68,-,9.84,-,11.98,Upgrade
11,EV/Sales Ratio,3.38,1.86,1.54,2.17,2.21,2.77,2.92,1.95,1.75,1.45,1.49,1.31,1.53,1.38,1.30,1.12,1.20,1.04,1.32,1.40,1.39,Upgrade
12,EV/EBITDA Ratio,-,-45.19,-29.05,-40.32,-,-,-84.98,-64.36,-,97.71,40.40,24.94,-,18.95,20.44,17.06,20.97,15.55,18.99,22.00,21.29,Upgrade
13,EV/EBIT Ratio,-,-29.16,-20.24,-,-,-,-48.96,-34.73,-,-,90.25,-,-,25.14,28.59,23.57,-,21.90,26.67,32.47,30.41,Upgrade
14,EV/FCF Ratio,70.29,-,14.56,-,58.64,35.14,-,-,-14.69,-,-,-,84.24,-,19.41,-,35.43,-,31.09,-,34.63,Upgrade
15,Debt / Equity Ratio,0.94,0.94,1.03,1.00,0.83,0.73,0.74,0.98,0.84,-,0.38,0.37,0.37,0.45,0.45,0.44,0.48,0.48,0.42,0.53,0.54,Upgrade
16,Debt / EBITDA Ratio,-,14.71,10.19,289.38,-,-,11.37,12.27,-,-,7.01,21.26,-,3.85,3.19,4.57,32.37,6.17,2.81,14.97,11.02,Upgrade
17,Debt / FCF Ratio,9.52,-,4.69,-,9.99,5.61,-,-,-4.31,-,-,-,17.35,-,5.29,-,11.81,-,8.96,-,12.23,Upgrade
18,Asset Turnover,0.66,0.74,0.64,0.71,0.69,0.60,0.60,-,-,0.50,0.51,0.71,0.64,0.74,0.59,0.74,0.70,0.69,0.41,0.61,Upgrade,
19,Inventory Turnover,2.05,1.98,2.34,2.04,2.67,2.03,1.87,2.04,-,-,2.00,2.38,3.29,2.92,3.98,3.50,4.65,3.57,3.23,2.15,3.26,Upgrade
20,Quick Ratio,0.83,0.83,0.84,1.08,0.97,0.82,0.76,0.82,0.68,-,0.91,0.97,1.03,1.01,1.11,1.17,1.43,1.23,1.31,0.86,1.35,Upgrade
21,Current Ratio,1.32,1.32,1.32,1.72,1.51,1.40,1.29,1.20,1.17,-,1.51,1.54,1.51,1.55,1.57,1.63,1.97,1.88,1.88,1.89,1.80,Upgrade
22,Return on Equity (ROE),-6.27%,1.26%,-6.18%,-104.16%,-8.97%,-1.00%,26.46%,-,-,-0.56%,-2.09%,2.51%,5.27%,8.48%,3.93%,1.03%,3.91%,8.16%,-1.71%,-1.17%,Upgrade,
23,Return on Assets (ROA),0.34%,0.65%,-0.94%,-10.93%,-1.93%,0.25%,0.81%,-,-,0.77%,-0.19%,-1.34%,3.20%,3.92%,2.44%,-0.29%,1.82%,4.11%,0.42%,0.86%,Upgrade,
24,Return on Capital (ROIC),0.53%,0.94%,-1.39%,-15.82%,-2.69%,0.37%,1.31%,-,-,0.97%,-0.25%,-1.77%,4.25%,5.10%,3.08%,-0.36%,2.41%,5.35%,0.53%,1.09%,Upgrade,
25,Return on Capital Employed (ROCE),-,-10.41%,-12.56%,-,-,-,-8.99%,-8.32%,-,-,1.67%,-,-,5.99%,5.08%,5.30%,-,4.30%,4.28%,3.63%,3.96%,Upgrade
