,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,227.3,299.37,261.64,359.62,197.06,-,230.41,-,200.03,266.61,Upgrade
1,Revenue Growth (YoY),-13.13%,-16.75%,32.77%,-,-14.47%,-,15.18%,-,-9.93%,28.42%,Upgrade
2,Cost of Revenue,203.96,263.03,228.29,301.21,170.1,-,210.05,-,176.89,226.68,Upgrade
3,Gross Profit,23.34,36.34,33.36,58.41,26.96,-,20.35,-,23.15,39.93,Upgrade
4,"Selling, General & Admin",42.42,44.61,45.12,55.97,41.25,-,36.18,-,35.28,42.88,Upgrade
5,Other Operating Expenses,-,-1.62,-,-2.47,2.47,-,-,-,0.74,-1.22,Upgrade
6,Operating Expenses,43.33,40.19,46.73,58.52,43.72,-,36.23,-,36.02,45.3,Upgrade
7,Operating Income,-19.99,-3.85,-13.38,-0.12,-16.76,-,-15.87,-,-12.87,-5.38,Upgrade
8,Interest Expense,-6.23,-5.99,-4.72,-2.98,-1.27,-,-1.09,-,-1.62,-1.87,Upgrade
9,Interest & Investment Income,0.21,0.23,0.18,0.18,0.14,-,0.24,-,0.56,0.47,Upgrade
10,Currency Exchange Gain (Loss),-,-0.05,0.05,-,-,-,-,-,-,-0.14,Upgrade
11,Other Non Operating Income (Expenses),1.95,2.07,0.93,1.01,0.07,-,0.97,-,3,1.15,Upgrade
12,EBT Excluding Unusual Items,-24.06,-7.58,-16.94,-1.91,-17.81,-,-15.75,-,-10.93,-5.77,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-57.61,-,Upgrade
14,Gain (Loss) on Sale of Investments,-2.94,-0.42,-1.77,-10.15,4.3,-,0.97,-,0.58,-0.87,Upgrade
15,Gain (Loss) on Sale of Assets,-14.89,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-6.81,-,-3.24,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,0.02,Upgrade
18,Pretax Income,-41.9,-14.81,-18.71,-15.3,-13.51,-,-14.77,-,-67.97,-6.62,Upgrade
19,Income Tax Expense,-1.43,1.29,0.62,3.63,0.58,-,-1.25,-,0.97,2.24,Upgrade
20,Earnings From Continuing Operations,-40.47,-16.09,-19.33,-18.92,-14.1,-,-13.53,-,-68.94,-8.86,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-,1.33,-,0.33,-,Upgrade
22,Net Income to Company,-40.47,-16.09,-19.33,-18.92,-14.1,-,-12.2,-,-68.61,-8.86,Upgrade
23,Minority Interest in Earnings,-,-2,-3.81,-1.73,-1.13,-,2.64,-,2.01,0.83,Upgrade
24,Net Income,-40.47,-18.1,-23.13,-20.65,-15.23,-,-9.56,-,-66.6,-8.03,Upgrade
25,Net Income to Common,-40.47,-18.1,-23.13,-20.65,-15.23,-,-9.56,-,-66.6,-8.03,Upgrade
26,Shares Outstanding (Basic),193,168,141,163,106,-,76,-,70,70,Upgrade
27,Shares Outstanding (Diluted),193,168,141,163,106,-,76,-,70,70,Upgrade
28,Shares Change (YoY),37.09%,3.41%,32.55%,-,39.79%,-,8.36%,-,1.02%,20.01%,Upgrade
29,EPS (Basic),-0.21,-0.11,-0.16,-0.13,-0.14,-,-0.13,-,-0.95,-0.11,Upgrade
30,EPS (Diluted),-0.21,-0.11,-0.16,-0.13,-0.14,-,-0.13,-,-0.95,-0.11,Upgrade
31,Free Cash Flow,-35.48,-34.2,-3.33,-14.61,-21.43,-,-16.46,-,-9.82,22.48,Upgrade
32,Free Cash Flow Per Share,-0.18,-0.20,-0.02,-0.09,-0.20,-,-0.22,-,-0.14,0.32,Upgrade
33,Operating Margin,-8.79%,-1.29%,-5.11%,-0.03%,-8.50%,-,-6.89%,-,-6.43%,-2.02%,Upgrade
34,Profit Margin,-17.80%,-6.04%,-8.84%,-5.74%,-7.73%,-,-4.15%,-,-33.29%,-3.01%,Upgrade
35,Free Cash Flow Margin,-15.61%,-11.42%,-1.27%,-4.06%,-10.87%,-,-7.15%,-,-4.91%,8.43%,Upgrade
36,EBITDA,-9.3,6.81,-2.72,10.58,-6.16,-,-5.39,-,-2.2,5.35,Upgrade
37,D&A For EBITDA,10.69,10.66,10.66,10.7,10.6,10.63,10.49,10.66,10.67,10.72,Upgrade
38,EBIT,-19.99,-3.85,-13.38,-0.12,-16.76,-,-15.87,-,-12.87,-5.38,Upgrade
