,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,55.14,76.2,78.16,59.44,53.96,54.92,59.78,76.13,65.89,48.78,Upgrade
1,Short-Term Investments,-,11.86,-,20.04,-,11.16,-,8.81,-,12.51,Upgrade
2,Trading Asset Securities,4,8.23,8.96,14.72,24.97,15.41,13.76,14.05,15.18,15.11,Upgrade
3,Cash & Short-Term Investments,59.14,96.29,87.12,94.2,78.93,81.49,73.55,98.99,81.08,76.39,Upgrade
4,Cash Growth,-32.11%,2.22%,10.38%,15.60%,7.32%,-17.68%,-9.29%,29.58%,18.33%,-35.55%,Upgrade
5,Accounts Receivable,335.4,304.06,293.65,318.14,207.56,208.05,211.61,199.58,174.76,210.28,Upgrade
6,Other Receivables,-,-,-,0.07,-,1.21,-,1.83,0.06,3.87,Upgrade
7,Receivables,335.4,304.06,293.65,318.21,208.16,211,213.87,216.19,201.52,241.19,Upgrade
8,Inventory,12.74,16.05,16.89,20.34,29.72,17.32,23.66,12.65,37.33,12.88,Upgrade
9,Other Current Assets,81.15,48.23,82.85,62.91,89.42,68.6,45.25,38.52,64.63,68.73,Upgrade
10,Total Current Assets,488.43,464.63,480.5,495.65,406.22,378.41,356.33,366.34,384.56,399.19,Upgrade
11,"Property, Plant & Equipment",11.32,14.42,12.53,14.66,18.61,19.82,16.44,4.01,8.43,9.74,Upgrade
12,Long-Term Investments,12.57,12.94,17.57,18.37,23.17,40.09,51.52,111.08,252.69,382.57,Upgrade
13,Goodwill,134.95,134.95,134.95,134.95,134.95,134.95,134.95,134.95,134.95,192.56,Upgrade
14,Other Intangible Assets,27.84,37.96,48.08,58.2,68.33,78.45,88.57,98.69,108.81,118.94,Upgrade
15,Long-Term Deferred Tax Assets,3.84,3.93,3.52,3.5,3.72,3.72,3.65,3.65,3,3,Upgrade
16,Other Long-Term Assets,64.54,77.58,95.08,21.08,8.57,-,-,-,-,-,Upgrade
17,Total Assets,743.5,746.4,792.23,746.41,663.56,655.43,652.06,720.47,895.3,1110,Upgrade
18,Accounts Payable,167.2,168.66,197.31,215.23,185.67,174.83,153.91,161.71,157.15,170.92,Upgrade
19,Accrued Expenses,15.17,20.42,16.55,25.19,11.19,14.56,11.67,17.09,12.62,15.57,Upgrade
20,Short-Term Debt,198.19,188.14,138.51,59.38,31.92,27.68,31.47,33.97,40.13,33.76,Upgrade
21,Current Portion of Long-Term Debt,33.77,32.38,0.84,-,-,4.89,6.61,17.29,24.7,22.82,Upgrade
22,Current Portion of Leases,6.15,6.96,5.9,5.84,7,7.04,7.21,4.98,7.53,7.34,Upgrade
23,Current Income Taxes Payable,22.01,22.81,22.26,20.99,16.17,14.88,11.62,13.2,12.76,14.14,Upgrade
24,Current Unearned Revenue,24.34,18.93,32.28,48.41,17.55,25.83,40.78,23.28,22.9,24.93,Upgrade
25,Other Current Liabilities,32.37,8.71,8.35,7.58,8.85,7.22,10.25,8.28,8.55,11.96,Upgrade
26,Total Current Liabilities,499.18,467.01,422,382.62,278.34,276.94,273.51,279.79,286.34,301.44,Upgrade
27,Long-Term Debt,-,-,48.64,27.1,22.7,21.67,-,-,-,-,Upgrade
28,Long-Term Leases,4.18,6.86,5.85,7.87,10.69,12.92,11,1.99,4.66,6.97,Upgrade
29,Long-Term Unearned Revenue,-,-,6.39,-,-,2.83,6.53,3.34,4.02,2.3,Upgrade
30,Long-Term Deferred Tax Liabilities,4.18,5.69,7.21,8.73,10.25,11.77,13.29,14.81,16.32,17.84,Upgrade
31,Total Liabilities,507.54,479.57,490.1,426.32,321.99,326.13,304.33,299.93,311.34,328.54,Upgrade
32,Common Stock,13.43,9.22,7.55,7.55,7.55,5.46,188.71,188.71,188.71,188.71,Upgrade
33,Additional Paid-In Capital,866.63,861.09,858.99,858.99,858.99,822.23,625.01,625.01,625.01,625.01,Upgrade
34,Retained Earnings,-140.28,-99.81,-81.72,-58.58,-37.93,-22.7,-15.41,-5.85,10.6,77.2,Upgrade
35,Comprehensive Income & Other,-503.82,-503.66,-498.05,-498.73,-495.07,-482.25,-497.36,-436.77,-291.68,-162.83,Upgrade
36,Total Common Equity,235.96,266.83,286.78,309.24,333.54,322.75,300.95,371.1,532.65,728.09,Upgrade
37,Minority Interest,-,-,15.35,10.86,8.03,6.55,46.78,49.45,51.31,53.27,Upgrade
38,Shareholders' Equity,235.96,266.83,302.13,320.09,341.58,329.3,347.73,420.54,583.96,781.36,Upgrade
39,Total Liabilities & Equity,743.5,746.4,792.23,746.41,663.56,655.43,652.06,720.47,895.3,1110,Upgrade
40,Total Debt,242.29,234.34,199.74,100.19,72.31,74.2,56.29,58.23,77.03,70.89,Upgrade
41,Net Cash (Debt),-183.14,-138.06,-112.63,-6,6.61,7.29,17.26,40.76,4.05,5.5,Upgrade
42,Net Cash Growth,-,-,-,-,-61.68%,-82.12%,326.15%,640.61%,-60.84%,-,Upgrade
43,Net Cash Per Share,-0.95,-0.82,-0.80,-0.04,0.06,-,0.23,-,0.06,0.08,Upgrade
44,Filing Date Shares Outstanding,199.89,140.69,117.24,117.24,117.24,84.24,70.2,70.2,70.2,70.2,Upgrade
45,Total Common Shares Outstanding,199.89,140.69,117.24,117.24,117.24,84.24,70.2,70.2,70.2,70.2,Upgrade
