,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,1130,1408,1051,1389,1316,1203,1375,1325,1561,2020,1401,1464,1540,1375,1819,1757,1494,1048,1151,1164,Upgrade
1,Trading Asset Securities,305.76,30.71,382.76,182.13,391.61,467.83,376.83,517.47,591.09,60.59,800.59,615.38,819.43,810.18,475,500,500,950,1000,1000,Upgrade
2,Cash & Short-Term Investments,1435,1439,1433,1572,1708,1671,1751,1842,2152,2080,2201,2080,2360,2185,2294,2257,1994,1998,2151,2164,Upgrade
3,Cash Growth,-15.95%,-13.88%,-18.16%,-14.70%,-20.66%,-19.68%,-20.44%,-11.41%,-8.78%,-4.80%,-4.05%,-7.86%,18.36%,9.37%,6.65%,4.29%,72.07%,-16.05%,0.25%,122.62%,Upgrade
4,Accounts Receivable,1641,1457,1506,1298,1275,1024,832.28,951.71,911.76,896.07,823.97,963.69,863.86,726.73,749.21,750.97,835.53,669.98,482.95,629.57,Upgrade
5,Other Receivables,53.32,49.75,52.95,68.46,45.28,50.02,51.36,62.26,87.7,64.57,106.83,85.16,117.26,89.39,185.43,109.95,20.82,29.01,23.14,-,Upgrade
6,Receivables,1694,1507,1559,1366,1321,1074,883.64,1014,999.46,960.64,930.8,1049,981.12,816.12,934.64,860.93,856.36,698.99,506.09,629.57,Upgrade
7,Inventory,676,611.27,583.59,570.45,468.66,430.01,411.67,489.31,466.86,489.93,494.37,533.36,471.88,477.98,461.04,489.62,418.3,354.09,350.83,382.52,Upgrade
8,Other Current Assets,51.43,62.81,44.68,13.03,35.26,25.52,22.53,14.49,38.69,192.97,159.37,141.69,169.56,182.17,146.72,35.14,37.56,26.35,46.67,42.71,Upgrade
