,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,206.59,234.62,307.41,199.8,196.75,213.02,243.27,254.34,171.68,322.45,350.26,431.42,349.46,461.81,412.07,510.06,535.68,419.44,376.68,303.49,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,100,-,93,-,134,Upgrade
2,Trading Asset Securities,11.75,19.4,54.01,227.05,35.07,85.75,166.04,100,240,150,150,70,50,20,70,71.29,111.64,148.22,145.17,135.12,Upgrade
3,Cash & Short-Term Investments,218.35,254.02,361.42,426.85,231.83,298.77,409.31,354.34,411.68,472.45,500.26,501.42,399.46,581.81,482.07,681.36,647.32,660.66,521.85,572.61,Upgrade
4,Cash Growth,-5.82%,-14.98%,-11.70%,20.47%,-43.69%,-36.76%,-18.18%,-29.33%,3.06%,-18.80%,3.77%,-26.41%,-38.29%,-11.94%,-7.62%,18.99%,-4.56%,6.28%,156.86%,183.12%,Upgrade
5,Accounts Receivable,327.59,358.89,354.49,366.61,343.88,331.71,313.69,349.62,370.21,326.58,429.94,436.08,396.74,368.44,382.57,338.53,357.12,317.8,310.36,359.59,Upgrade
6,Other Receivables,1.65,1.43,1.21,1.41,0.46,0.55,0.55,0.54,8.47,11.56,12.25,13.26,1.98,10.59,2.44,3.22,2.45,5.79,3.28,8.43,Upgrade
7,Receivables,329.24,360.32,355.7,368.01,344.34,332.26,314.24,350.17,378.68,338.14,442.19,449.34,398.72,379.02,385.01,341.75,359.58,323.59,313.64,368.02,Upgrade
8,Inventory,481.06,491.08,411.24,390.61,352.24,397.66,368.42,370,397.42,430.98,374.79,363.3,384.24,359.52,252.19,247.59,233.14,245.07,220.91,201.6,Upgrade
9,Other Current Assets,246.13,263.58,275.91,224.2,106.44,89.14,120.34,94.93,97.87,142.78,167.17,207.19,276.91,164.48,303.98,223.8,159.05,136.66,338.55,179.6,Upgrade
10,Total Current Assets,1275,1369,1404,1410,1035,1118,1212,1169,1286,1384,1484,1521,1459,1485,1423,1494,1399,1366,1395,1322,Upgrade
11,"Property, Plant & Equipment",1163,1096,1129,1091,809.9,664.89,490.68,430.03,293,268.16,262.54,266.45,268.57,269.56,267.11,266.19,258.37,219.35,213.99,207.35,Upgrade
12,Long-Term Investments,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,Upgrade
13,Other Intangible Assets,64.46,64.88,65.24,65.65,84.56,85.14,85.72,86.29,86.87,73.31,73.81,74.32,73.83,74.25,74.67,75.09,75.52,75.94,75.98,76.4,Upgrade
14,Long-Term Deferred Tax Assets,43.38,33.46,33.56,24.43,23.97,14.37,5.67,5.03,3.41,3.24,3.73,3.52,2.79,4.68,3.27,3.3,3.21,3.25,4.15,3.51,Upgrade
15,Long-Term Deferred Charges,-,0.03,0.06,0.09,0.11,0.14,0.17,0.2,-,0.26,0.28,0.31,0.3,0.33,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,24.34,27.14,13.11,21.74,185.19,242.13,231.32,183.51,205.87,120.49,17.99,5.18,2.05,2.92,5.13,4.59,9.96,22.19,24.33,25,Upgrade
17,Total Assets,2573,2593,2648,2616,2141,2127,2029,1877,1877,1852,1845,1874,1810,1839,1776,1846,1749,1689,1716,1637,Upgrade
18,Accounts Payable,404.19,369.56,457.2,347.66,284.81,326.04,238.6,172.95,232.82,171.23,243.67,276.17,262.46,216.36,193.9,255.44,203.56,179.52,235.76,177.27,Upgrade
19,Accrued Expenses,9.3,11.23,6.48,15.59,10.85,129.32,3.96,15.92,8.14,10.96,4.57,15.64,9.59,8.41,5.04,12.58,6.13,3.7,2.87,12.18,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,34.87,35.53,43.59,10.01,10.01,10.01,10.01,10.01,20.02,40,20,28.03,10.01,Upgrade
21,Current Portion of Leases,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,6.94,5.41,24.54,19.49,24.55,13.63,8.93,9.27,11.19,9.35,11.21,9.04,9.19,9.9,11.89,9.33,16.19,7.49,2.97,5.42,Upgrade
23,Current Unearned Revenue,25.39,17.22,14.17,14.37,23.34,26.69,28.34,26.26,19.7,22.07,19.81,22.15,19.34,16.21,17.92,21.75,15.25,15.76,12.95,9.98,Upgrade
24,Other Current Liabilities,123.31,177.19,122.85,235.49,121.03,10.83,121.94,41.64,2.55,51.27,2.11,14.05,1.98,121.61,2.84,28.23,1.66,39.85,4.46,2.93,Upgrade
25,Total Current Liabilities,569.15,580.63,625.25,632.62,464.6,506.54,401.78,300.94,309.94,308.49,291.4,347.08,312.58,382.5,241.59,347.36,282.79,266.32,287.05,217.79,Upgrade
26,Long-Term Debt,260.86,257.97,255.26,252.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,-,0.01,0.01,0.01,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,114.76,112.55,112.7,76.85,76.38,40.37,40.64,4.77,1.11,1.15,1.08,1.22,1.26,1.29,1.33,1.24,0.54,0.56,0.57,0.59,Upgrade
29,Long-Term Deferred Tax Liabilities,9.79,10.51,11.4,11.95,-,-,-,-,-,-,-,-,-,-,-,0.11,-,-,-,-,Upgrade
30,Total Liabilities,954.56,961.69,1005,973.67,541,546.94,442.46,305.75,311.1,309.69,292.54,348.37,313.84,383.8,242.92,348.7,283.33,266.88,287.62,218.38,Upgrade
31,Common Stock,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,Upgrade
32,Additional Paid-In Capital,551.85,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,551.84,Upgrade
33,Retained Earnings,827.33,840.68,852.16,851,839.55,819.55,825.38,810.72,805.66,782.09,792.2,764.63,735.02,694.75,772.49,736.94,704.79,661.81,667.77,657.68,Upgrade
34,Comprehensive Income & Other,30.3,30.3,30.3,30.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Shareholders' Equity,1618,1632,1643,1642,1600,1580,1586,1571,1566,1543,1553,1525,1496,1455,1533,1498,1466,1423,1428,1418,Upgrade
36,Total Liabilities & Equity,2573,2593,2648,2616,2141,2127,2029,1877,1877,1852,1845,1874,1810,1839,1776,1846,1749,1689,1716,1637,Upgrade
37,Total Debt,260.89,258.01,255.3,252.28,0.05,0.05,0.06,34.94,35.6,43.66,10.1,10.1,10.01,10.01,10.01,20.02,40,20,28.03,10.01,Upgrade
38,Net Cash (Debt),-42.54,-4,106.12,174.57,231.78,298.72,409.24,319.4,376.08,428.79,490.17,491.32,389.45,571.8,472.06,661.33,607.32,640.66,493.81,562.6,Upgrade
39,Net Cash Growth,-,-,-74.07%,-45.34%,-38.37%,-30.33%,-16.51%,-34.99%,-3.43%,-25.01%,3.84%,-25.71%,-35.87%,-10.75%,-4.41%,17.55%,-9.12%,4.74%,155.65%,179.55%,Upgrade
40,Net Cash Per Share,-0.37,-0.02,0.51,0.79,1.17,1.40,1.95,1.48,1.90,2.03,2.31,2.33,1.83,2.78,2.26,3.08,3.00,2.97,2.45,2.61,Upgrade
41,Filing Date Shares Outstanding,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,Upgrade
42,Total Common Shares Outstanding,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,208.88,Upgrade
43,Working Capital,705.62,788.37,779.02,777.07,570.24,611.29,810.53,868.49,975.71,1076,1193,1174,1147,1102,1182,1147,1116,1100,1108,1104,Upgrade
44,Book Value Per Share,7.75,7.81,7.87,7.86,7.66,7.57,7.59,7.52,7.50,7.39,7.43,7.30,7.16,6.97,7.34,7.17,7.02,6.81,6.84,6.79,Upgrade
45,Tangible Book Value,1554,1567,1578,1576,1516,1495,1500,1485,1480,1470,1479,1451,1422,1381,1459,1423,1390,1347,1353,1342,Upgrade
46,Tangible Book Value Per Share,7.44,7.50,7.55,7.55,7.26,7.16,7.18,7.11,7.08,7.04,7.08,6.95,6.81,6.61,6.98,6.81,6.65,6.45,6.48,6.42,Upgrade
47,Buildings,-,428.97,-,330.67,-,183.99,-,184.59,-,184.59,-,184.57,-,174.15,-,174.15,-,80.21,-,80.05,Upgrade
48,Machinery,-,405.56,-,295.89,-,254.33,-,254,-,234.64,-,227.65,-,210.41,-,208.87,-,189.64,-,187.23,Upgrade
49,Construction In Progress,-,397.95,-,579.01,-,442.89,-,195.96,-,41.05,-,33.12,-,52.19,-,38.36,-,106.21,-,87.24,Upgrade
