,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,5094,4729,5496,5214,6784,9542,8867,9082,11974,9282,7873,7980,8257,11148,5776,9009,6433,7574,12883,18261,13461,Upgrade
1,Market Cap Growth,-50.44%,-50.44%,-38.02%,-42.59%,-43.35%,2.80%,12.62%,13.81%,45.02%,-16.74%,36.32%,-11.43%,28.36%,47.19%,-55.17%,-50.66%,-52.21%,19.41%,140.01%,734.39%,465.70%,Upgrade
2,Enterprise Value,3054,2606,3330,3091,4476,7832,7055,7256,10026,7563,6003,5884,6127,10429,5057,8190,5613,7071,12380,17738,12941,Upgrade
3,Last Close Price,9.00,8.54,9.20,8.12,8.86,11.74,11.52,14.33,17.50,14.72,10.92,12.41,8.55,13.74,15.15,23.64,16.88,19.87,33.80,47.91,35.30,Upgrade
4,PE Ratio,25.63,35.56,-,21.03,22.59,31.18,29.65,30.36,36.19,26.68,21.76,21.04,20.38,28.17,16.63,23.26,17.04,22.51,42.78,68.10,56.99,Upgrade
5,Forward PE,10.04,10.01,10.64,8.24,9.64,12.89,12.05,13.37,16.61,14.67,10.52,6.57,6.57,11.29,13.10,22.62,17.42,7.67,31.23,55.83,43.79,Upgrade
6,PS Ratio,3.97,5.51,5.37,4.63,5.29,7.17,6.70,7.18,8.80,6.83,6.21,5.69,5.87,8.20,4.86,7.39,5.39,6.80,12.37,18.76,14.90,Upgrade
7,PB Ratio,1.19,1.59,1.77,1.72,2.13,3.01,2.97,3.08,3.77,3.02,2.72,2.64,2.63,3.68,-,6.07,5.02,5.91,10.46,18.23,15.25,Upgrade
8,P/TBV Ratio,1.68,1.68,1.87,1.82,2.25,3.18,3.14,3.26,3.99,3.18,2.88,2.79,2.77,3.89,-,6.75,5.54,6.52,11.54,20.53,17.48,Upgrade
