,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,11912,5719,3495,4393,8588,1334,2013,5046,3727,8214,Upgrade
1,Short-Term Investments,2435,4598,3473,5042,3002,3544,3461,2611,2337,893.27,Upgrade
2,Trading Asset Securities,1269,1108,2916,2673,5192,4948,6697,5858,6351,2201,Upgrade
3,Cash & Short-Term Investments,15616,11425,9884,12108,16782,9826,12172,13515,12415,11308,Upgrade
4,Cash Growth,57.99%,-5.64%,-41.10%,23.22%,37.88%,-27.29%,-1.96%,19.51%,315.28%,217.77%,Upgrade
5,Accounts Receivable,10760,10080,10193,9943,15674,729.23,1062,1217,1552,1641,Upgrade
6,Other Receivables,3978,489.94,3239,390.07,76.18,267.58,441.3,397.59,599.84,721.46,Upgrade
7,Receivables,17132,13906,16731,13044,18989,3955,4315,4819,5927,5012,Upgrade
8,Inventory,46.94,71.42,74.53,95,105.08,-,-,-,-,-,Upgrade
9,Prepaid Expenses,-,631.73,-,754.1,-,91.56,231.39,48.16,45.31,40.02,Upgrade
10,Restricted Cash,305.02,285.4,351.93,215.67,248.95,3.64,84.03,88.36,43.74,64.92,Upgrade
11,Other Current Assets,742.97,880.05,809.92,1539,13.34,1255,-,24.33,58.12,58.15,Upgrade
12,Total Current Assets,33843,27200,27852,27755,36138,15131,16802,18494,18489,16484,Upgrade
13,"Property, Plant & Equipment",26846,27886,26089,25109,26314,104.22,96.57,52.38,55.26,37.07,Upgrade
14,Long-Term Investments,9030,9099,4671,5298,5442,4577,3968,4466,4644,3980,Upgrade
15,Goodwill,-,747.22,-,691.34,-,707.02,-,792.88,-,810.45,Upgrade
16,Other Intangible Assets,4979,4452,3608,2445,3656,425.46,1133,480.72,1315,459.26,Upgrade
17,Long-Term Accounts Receivable,-,-,-,29.91,111.48,367,377.83,547.55,809.16,1391,Upgrade
18,Long-Term Deferred Tax Assets,755.81,764.54,498.76,492.35,360.82,14.98,-,-,-,-,Upgrade
19,Other Long-Term Assets,2039,1784,3302,6127,5623,890,-,-,-,-,Upgrade
20,Total Assets,78842,72738,66821,68958,77646,22950,22677,24966,25313,23199,Upgrade
21,Accounts Payable,1091,1486,1697,1942,2344,-,-,-,-,-,Upgrade
22,Accrued Expenses,159.81,-,34.2,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,15833,16958,14710,13446,20157,10384,3847,7443,7855,5437,Upgrade
24,Current Portion of Leases,443.13,671.91,560.72,537.11,651.17,15.68,13.18,13.27,14.01,2.03,Upgrade
