,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9.67,5.91,3.04,6.27,9.1,7.59,24.54,18.4,16.37,18.74,Upgrade
1,Short-Term Investments,1.27,2.41,2.35,1.52,1.58,1.77,2.01,2.02,3.08,3.02,Upgrade
2,Trading Asset Securities,-,32.41,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,10.94,40.74,5.39,7.8,10.68,9.36,26.55,20.42,19.45,21.76,Upgrade
4,Cash Growth,103.06%,422.58%,-49.55%,-16.68%,-59.78%,-54.19%,36.48%,-6.13%,-30.04%,-32.18%,Upgrade
5,Accounts Receivable,118.61,125.43,124.82,77.92,41.9,35.8,42.08,44.04,28.43,34.05,Upgrade
6,Other Receivables,8.12,3.36,5.87,3.83,4.73,4.22,3.66,4.34,2.36,2.27,Upgrade
7,Receivables,126.73,128.78,130.69,81.75,46.63,40.02,45.74,48.37,30.79,36.32,Upgrade
8,Inventory,318.06,324.78,316.04,322.28,357.64,372.68,361.14,359.61,327.71,326.9,Upgrade
9,Prepaid Expenses,4.78,2.01,6.03,5.65,4.96,5.03,7.98,3.65,2.67,2.63,Upgrade
10,Other Current Assets,5,5,6.5,6.5,-,-,-,1.35,1.24,1.26,Upgrade
11,Total Current Assets,465.52,501.31,464.65,423.97,419.91,427.08,441.41,433.41,381.87,388.87,Upgrade
12,"Property, Plant & Equipment",49.31,57.11,59.72,23.09,33.86,39.42,39.98,40.33,28.48,26.45,Upgrade
13,Goodwill,27.09,27.93,42.18,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,55.2,59.39,66.87,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,7.26,7.36,7.32,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,2.9,2.9,1.89,0.88,0.88,0.88,1.51,0.96,-,-,Upgrade
17,Total Assets,607.28,656,642.61,447.95,454.65,467.38,482.89,474.7,410.35,415.31,Upgrade
