,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1299,1312,1667,1660,1735,-,1753,1720,1188,1040,1244,1267,1397,1291,1456,1438,1308,1022,1189,1028,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,500.44,-,-,-,-,-,21.98,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,404.51,502.96,500.64,500.64,-,-,-,500.44,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1299,1312,1667,1660,1735,-,1753,1720,1592,1543,1745,1768,1397,1791,1456,1938,1308,1022,1189,1050,Upgrade
4,Cash Growth,-25.14%,-,-4.88%,-3.51%,8.97%,-,0.48%,-2.67%,13.98%,-13.84%,19.86%,-8.80%,6.81%,75.17%,22.44%,84.59%,25.74%,-2.79%,23.70%,17.64%,Upgrade
5,Accounts Receivable,873.92,841.82,865.99,726.38,817.34,-,766.56,706.37,848.82,872.21,808.46,752.24,919.62,981.23,893.49,929.85,1118,1104,954.41,994.53,Upgrade
6,Other Receivables,54.02,45.64,33.57,15.41,43.85,-,100.77,70.84,78.64,80.13,31.17,17.66,18.26,26.74,36.69,18.19,36.48,25.96,40.1,2.96,Upgrade
7,Receivables,927.94,887.46,899.57,741.79,861.19,-,867.33,777.21,927.45,952.34,839.63,769.9,937.87,1008,930.18,948.05,1155,1130,994.51,997.49,Upgrade
8,Inventory,894.87,960.56,879.78,922.88,842.84,-,869.52,890.5,846.66,877.24,883.95,910.7,843.18,820.55,805.27,725.66,722.93,733.71,677.64,671.83,Upgrade
9,Other Current Assets,77.08,98.64,74.31,75.16,109.25,-,89.56,46.11,138.54,128.53,146.87,127.64,696.07,179.59,653.01,137.01,134.07,138.73,121.53,137.29,Upgrade
10,Total Current Assets,3199,3259,3521,3400,3548,-,3579,3434,3505,3501,3615,3576,3874,3799,3844,3749,3320,3025,2982,2857,Upgrade
11,"Property, Plant & Equipment",2446,2427,2418,2257,2121,-,2072,2038,1972,1950,2062,1997,1976,1942,1913,1925,1940,1907,1891,1880,Upgrade
12,Long-Term Investments,315.77,322.82,323.6,280.92,302.65,-,286.38,278.26,301.99,306.85,299.48,280.21,305.04,286.7,284.62,281.93,183.54,194.46,198.07,198.23,Upgrade
13,Goodwill,604.45,591.71,592.85,606.96,585.78,-,578.8,573.27,539.77,541.26,547.15,557.57,581.13,593.6,594.88,619.77,617.38,614.82,603.07,603.59,Upgrade
14,Other Intangible Assets,157.01,159.26,166.47,166.49,168.38,-,172.79,177.18,177.36,181.17,186.91,178.4,184.86,190.71,175.84,184,187.29,191.15,193.03,197.02,Upgrade
15,Long-Term Deferred Tax Assets,27.2,26.11,26.4,21.62,33.44,-,28.71,28.61,32.69,27.26,28.47,25.39,30.75,29.92,29.19,27.26,33.42,33.3,32.22,30.97,Upgrade
16,Long-Term Deferred Charges,11.64,10.93,10.85,10.16,10.37,-,9.75,10.19,10.38,11.38,11.88,12.55,13.43,14.12,14.87,15.83,16.95,17.33,20.09,17.54,Upgrade
17,Other Long-Term Assets,146.6,149.06,127.15,249.99,233.43,-,189.85,197.84,178.14,116.05,83.92,101.12,31.13,31.64,32.39,35.25,30.17,35.41,38.6,40.75,Upgrade
18,Total Assets,6908,6946,7187,6993,7003,-,6918,6738,6717,6635,6835,6728,6996,6888,6889,6838,6329,6019,5958,5824,Upgrade
19,Accounts Payable,289.55,425.29,507.65,484.51,524.65,-,427.68,354.78,373.7,437.5,409.28,385.31,478.1,492.33,403.85,417.72,544.35,573.51,424.94,362.38,Upgrade
20,Accrued Expenses,65.76,100.51,93.77,127.86,69.7,-,85.59,124.54,61.92,95.5,82.5,175.4,57.89,91.75,64.23,165.61,51.37,104.37,43.11,144.67,Upgrade
21,Short-Term Debt,5.02,1.06,1.57,1.03,1.02,-,34.1,37.4,75.56,50.85,135.5,65.59,230.79,346.89,346.64,310.77,641.33,631.54,681.82,535.3,Upgrade
22,Current Portion of Long-Term Debt,58.84,129.87,159.16,166.36,147.52,-,99.08,102.4,43.32,185.26,330.65,346.8,456.06,314.7,275.43,293.07,276.1,276.45,272.35,276.37,Upgrade
23,Current Portion of Leases,-,3.2,-,3.47,-,-,-,6.37,-,6.22,-,6.22,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,73.08,37.51,38.09,11,84.05,-,39.69,28.43,98.39,18.61,57.7,21.94,66.55,41.58,95.98,42.35,127.76,41.75,61.55,35.67,Upgrade
25,Current Unearned Revenue,33.75,22.24,72.3,31.33,70.33,-,38.17,46.89,46.86,43.56,42.46,41.9,30.94,24.55,25.56,16.12,33.41,29.8,20.56,27.37,Upgrade
