,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9795,9456,11558,7546,8747,8697,8268,4456,5746,4154,Upgrade
1,Short-Term Investments,844.64,476.09,967.05,1248,981.16,987.06,3889,2552,2311,2012,Upgrade
2,Trading Asset Securities,439.56,313.31,454.62,339.2,2186,1600,425.9,87.81,65.29,49.47,Upgrade
3,Cash & Short-Term Investments,11080,10245,12980,9133,11915,11285,12583,7097,8123,6216,Upgrade
4,Cash Growth,-14.64%,12.18%,8.94%,-19.07%,-5.31%,59.01%,54.90%,14.17%,29.42%,5.29%,Upgrade
5,Accounts Receivable,4145,3576,3607,3595,2745,1619,1370,930.72,1134,645.58,Upgrade
6,Other Receivables,1265,779.76,950.46,841.66,979.88,580.66,800.61,435.15,626.21,381.49,Upgrade
7,Receivables,6175,5456,5569,5367,4364,2403,2248,1401,1843,1027,Upgrade
8,Inventory,10244,8390,9028,8307,8869,6456,6972,4876,4375,3740,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,1432,996.89,799.05,490.64,Upgrade
10,Other Current Assets,6361,5250,4088,3732,3324,2943,1761,1305,1086,1291,Upgrade
11,Total Current Assets,33860,29340,31664,26539,28472,23087,24996,15674,16225,12765,Upgrade
12,"Property, Plant & Equipment",14716,14405,10932,9736,8609,7604,6559,6249,5595,5377,Upgrade
13,Long-Term Investments,647.91,674.26,591.71,552.31,408.38,303.6,285.43,347.77,387.45,285.48,Upgrade
14,Goodwill,0.5,0.5,0.5,0.5,23.31,23.31,23.31,23.31,0.5,0.5,Upgrade
15,Long-Term Deferred Tax Assets,811.66,916.29,967.52,790.92,783.71,688.26,530.21,459.6,455.46,451.75,Upgrade
16,Other Long-Term Assets,4034,1118,2724,2184,970.3,748.41,577.44,257.48,414.92,250.46,Upgrade
17,Total Assets,54288,46751,47257,40136,39634,32739,33359,23200,23244,19130,Upgrade
18,Accounts Payable,10608,8886,9245,8971,8343,6522,5901,5107,5331,4772,Upgrade
19,Accrued Expenses,1849,2037,1333,1861,-,1608,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,9329,6241,9952,4558,6228,2875,4725,919.12,2161,1659,Upgrade
21,Current Portion of Leases,4.51,7.22,11.48,11.61,5.06,8.73,7.22,8.69,6.7,7.08,Upgrade
22,Current Income Taxes Payable,301.45,455.72,355.89,499.54,232.17,348.75,355.7,403.79,157.53,205.78,Upgrade
23,Current Unearned Revenue,3030,2714,3372,2332,3285,2171,3086,2980,3667,1783,Upgrade
24,Other Current Liabilities,3178,2945,2944,2140,3461,1754,2767,3013,2650,2645,Upgrade
25,Total Current Liabilities,28299,23286,27213,20374,21554,15288,16842,12432,13973,11072,Upgrade
26,Long-Term Debt,4993,2827,1369,1624,1391,1409,1322,718.92,841.91,252.75,Upgrade
27,Long-Term Leases,5.02,6.32,17.1,13.44,10.56,13.64,16.09,16.27,11.25,15.5,Upgrade
28,Long-Term Unearned Revenue,1126,1094,937.27,864.06,755.54,591.7,509.92,509.83,428.89,425.15,Upgrade
29,Long-Term Deferred Tax Liabilities,77.64,90.03,80.95,94.42,40.31,60.41,70.62,63.83,112.51,78.1,Upgrade
30,Other Long-Term Liabilities,1043,1004,-,-,-,-,-,-,18.12,-,Upgrade
31,Total Liabilities,35544,28306,29617,22970,23752,17362,18761,13741,15386,11844,Upgrade
32,Common Stock,109.85,109.85,109.85,109.85,109.85,109.85,109.85,109.85,109.85,109.91,Upgrade
33,Additional Paid-In Capital,778.57,778.57,778.57,778.57,778.57,778.57,778.57,778.57,778.57,783.4,Upgrade
34,Retained Earnings,11967,11446,10542,10024,8986,8611,7970,7683,6041,5608,Upgrade
35,Comprehensive Income & Other,3135,3525,3529,3532,3481,3482,3516,174.25,219.98,163.61,Upgrade
36,Total Common Equity,15990,15860,14960,14444,13356,12980,12374,8746,7150,6665,Upgrade
37,Minority Interest,2755,2585,2680,2722,2526,2396,2225,713.13,708.23,621.91,Upgrade
38,Shareholders' Equity,18745,18445,17640,17166,15882,15377,14598,9459,7858,7287,Upgrade
39,Total Liabilities & Equity,54288,46751,47257,40136,39634,32739,33359,23200,23244,19130,Upgrade
40,Total Debt,14332,9081,11350,6207,7635,4306,6070,1663,3021,1935,Upgrade
41,Net Cash (Debt),-3252,1164,1630,2926,4280,6979,6512,5434,5102,4281,Upgrade
42,Net Cash Growth,-,-60.21%,-61.90%,-58.08%,-34.28%,28.44%,27.64%,26.92%,90.23%,33.74%,Upgrade
43,Net Cash Per Share,-2.85,1.02,1.42,2.55,3.73,6.06,5.64,4.69,4.44,3.74,Upgrade
44,Filing Date Shares Outstanding,1126,1126,1126,1126,1126,1126,1126,1126,1126,1127,Upgrade
45,Total Common Shares Outstanding,1126,1126,1126,1126,1126,1126,1126,1126,1126,1127,Upgrade
46,Working Capital,5561,6054,4451,6166,6918,7799,8153,3242,2252,1693,Upgrade
47,Book Value Per Share,14.20,14.08,13.28,12.83,11.86,11.53,10.99,7.77,6.35,5.92,Upgrade
48,Tangible Book Value,15990,15859,14959,14444,13333,12957,12350,8723,7149,6664,Upgrade
49,Tangible Book Value Per Share,14.20,14.08,13.28,12.83,11.84,11.51,10.97,7.75,6.35,5.91,Upgrade
50,Buildings,-,6097,-,4166,-,3601,-,3137,-,2842,Upgrade
51,Machinery,-,7752,-,6065,-,5051,-,4417,-,3949,Upgrade
52,Construction In Progress,-,3532,-,1963,-,1011,-,584.27,-,283.87,Upgrade
