,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10959,12623,13860,8111,11591,13983,9533,6290,10441,9944,7386,5647,4001,3123,1633,3379,3235,3248,2338,2301,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,910,-,590,Upgrade
2,Trading Asset Securities,7.75,11.79,24.67,3.12,5.1,3.41,0.77,13.6,350.33,110.53,200.05,1.26,1077,509.84,564.36,20.67,226.71,51.45,1.53,2.76,Upgrade
3,Cash & Short-Term Investments,10967,12635,13885,8114,11596,13986,9534,6304,10791,10055,7587,5648,5078,3633,2198,3399,3462,4209,2339,2894,Upgrade
4,Cash Growth,-5.43%,-9.66%,45.64%,28.72%,7.46%,39.10%,25.66%,11.61%,112.51%,176.76%,245.20%,66.14%,46.68%,-13.69%,-6.06%,17.46%,107.19%,108.60%,23.42%,10.00%,Upgrade
5,Accounts Receivable,1508,1466,1402,1325,1360,1536,1608,832.69,1038,1077,1128,535.23,976.19,1145,989.57,844.63,487.41,543.86,682.17,673.84,Upgrade
6,Other Receivables,111.47,96.02,141.45,143.17,171.9,25.3,25.23,18.12,27.77,33.25,19.96,638.89,18.38,1.42,69.73,87.05,34.74,18.26,42.9,45.5,Upgrade
7,Receivables,1619,1562,1543,1468,1532,1561,1633,850.81,1065,1110,1148,1174,994.57,1147,1059,931.68,522.16,562.11,725.07,719.34,Upgrade
8,Inventory,4912,7086,6676,4309,5063,4299,5343,3719,5365,6678,5807,3222,3054,2802,3362,1673,2062,2187,3337,1453,Upgrade
