,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,8863,12755,20946,-,14775,-,8803,7494,7177,9248,Upgrade
1,Revenue Growth (YoY),-57.69%,-,41.77%,-,67.83%,-,22.66%,-18.97%,-28.24%,-3.00%,Upgrade
2,Cost of Revenue,9416,9840,12168,-,7692,-,5179,5563,5355,6924,Upgrade
3,Gross Profit,-552.65,2914,8778,-,7083,-,3624,1931,1822,2324,Upgrade
4,"Selling, General & Admin",814.8,1264,1261,-,800.19,-,814.63,1105,803.33,973.82,Upgrade
5,Other Operating Expenses,764.68,938.4,863.83,-,676.49,-,597.59,171.99,260.38,538.58,Upgrade
6,Operating Expenses,1591,2194,2124,-,1492,-,1382,1102,1286,1585,Upgrade
7,Operating Income,-2144,720.22,6654,-,5591,-,2242,828.6,536.55,739.07,Upgrade
8,Interest Expense,-304.85,-202.55,-215.28,-,-92.56,-,-1153,-1487,-1691,-1965,Upgrade
9,Interest & Investment Income,132.6,114.81,125.4,-,44.4,-,105.67,-,248.09,156.24,Upgrade
10,Earnings From Equity Investments,-90.48,-848.36,1039,-,2109,-,905.69,112.46,55.55,233.69,Upgrade
11,Currency Exchange Gain (Loss),3.61,-40.1,15,-,86.69,-,-5.07,466.1,-92.65,-119.63,Upgrade
12,Other Non Operating Income (Expenses),171.13,589.69,382.34,-,268.5,-,287.3,-436.46,190.21,74.61,Upgrade
13,EBT Excluding Unusual Items,-2232,333.71,8000,-,8007,-,2382,-516.28,-752.79,-880.7,Upgrade
14,Gain (Loss) on Sale of Investments,24.2,-3152,217.13,-,156.03,-,-92,-97.96,-188.52,37.37,Upgrade
15,Gain (Loss) on Sale of Assets,-5.99,25.95,4.74,-,-103.11,-,309.39,-169.34,-187.04,4467,Upgrade
16,Asset Writedown,-,-326.23,-801.91,-,-,-,-,-3592,-740.6,-2330,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,0.05,30.3,2.89,-237.42,Upgrade
18,Pretax Income,-2213,-3118,7420,-,8059,-,2599,-4295,-1866,1063,Upgrade
19,Income Tax Expense,-191.89,-200.33,1175,-,960.56,-,73.36,51.74,58.76,200.4,Upgrade
20,Earnings From Continuing Operations,-2021,-2918,6245,-,7099,-,2526,-4346,-1925,862.2,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-410.4,-,-,-,-,-,Upgrade
22,Net Income to Company,-2021,-2918,6245,-,6688,-,2526,-4346,-1925,862.2,Upgrade
23,Minority Interest in Earnings,541.81,-90.17,-726.86,-,220.13,-,-119.32,674.56,-71.18,-61.87,Upgrade
24,Net Income,-1480,-3008,5518,-,6909,-,2407,-3672,-1996,800.32,Upgrade
25,Net Income to Common,-1480,-3008,5518,-,6909,-,2407,-3672,-1996,800.32,Upgrade
26,Net Income Growth,-,-,-20.12%,-,187.05%,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),26445,26482,26545,-,26776,-,24306,20825,19568,19530,Upgrade
28,Shares Outstanding (Diluted),26445,26492,26593,-,26839,-,24342,20825,19568,19530,Upgrade
29,Shares Change (YoY),-0.56%,-,-0.92%,-,10.26%,-,24.40%,6.63%,8.02%,8.47%,Upgrade
30,EPS (Basic),-0.06,-0.11,0.21,-,0.26,-,0.10,-0.18,-0.10,0.04,Upgrade
31,EPS (Diluted),-0.06,-0.11,0.21,-,0.26,-,0.10,-0.18,-0.10,0.04,Upgrade
32,EPS Growth,-,-,-19.39%,-,160.26%,-,-,-,-,-,Upgrade
33,Free Cash Flow,-6266,-14645,-8869,-,-2966,-,-29.15,-874.07,363.72,-2941,Upgrade
34,Free Cash Flow Per Share,-0.24,-0.55,-0.33,-,-0.11,-,-0.00,-0.04,0.02,-0.15,Upgrade
35,Operating Margin,-24.19%,5.65%,31.77%,-,37.84%,-,25.46%,11.06%,7.48%,7.99%,Upgrade
36,Profit Margin,-16.69%,-23.59%,26.35%,-,46.76%,-,27.34%,-49.00%,-27.81%,8.65%,Upgrade
37,Free Cash Flow Margin,-70.70%,-114.82%,-42.34%,-,-20.07%,-,-0.33%,-11.66%,5.07%,-31.80%,Upgrade
38,EBITDA,-224.9,2167,8389,-,6285,-,3346,2417,2253,2831,Upgrade
39,D&A For EBITDA,1919,1447,1735,1085,694.37,141.58,1104,1588,1717,2092,Upgrade
40,EBIT,-2144,720.22,6654,-,5591,-,2242,828.6,536.55,739.07,Upgrade
