,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3985,6821,7907,6636,5631,6702,2105,1710,1057,1548,Upgrade
1,Short-Term Investments,1696,1694,708.25,253.85,300.17,421.79,522.16,800.76,878.05,477.26,Upgrade
2,Trading Asset Securities,0.41,2.69,1.89,3.04,1.82,1.47,1.91,3.45,4.27,4.34,Upgrade
3,Cash & Short-Term Investments,5682,8518,8617,6893,5933,7126,2629,2514,1939,2030,Upgrade
4,Cash Growth,-34.06%,23.58%,45.24%,-3.27%,125.67%,183.46%,35.59%,23.86%,-49.38%,-54.60%,Upgrade
5,Accounts Receivable,9594,12054,21890,18975,16902,11728,11827,13605,15413,11123,Upgrade
6,Other Receivables,4455,5771,3288,3022,6254,5777,4712,3172,3221,3914,Upgrade
7,Receivables,15323,19602,26778,23627,23157,17504,16588,16835,18740,15051,Upgrade
8,Inventory,2700,2884,2792,2587,1104,950.58,1010,488.63,653.08,751.19,Upgrade
9,Prepaid Expenses,-,1366,-,920.38,907.81,686.46,459.51,252.67,412.7,518.57,Upgrade
10,Other Current Assets,5565,2322,6216,3543,2289,3549,12857,7390,8604,5797,Upgrade
11,Total Current Assets,29270,34691,44403,37571,33390,29815,33543,27481,30349,24148,Upgrade
12,"Property, Plant & Equipment",36985,36325,32988,28102,24439,20592,25303,40139,51379,56942,Upgrade
13,Long-Term Investments,8390,7222,16815,15924,12536,10637,9021,7956,8551,8746,Upgrade
14,Other Intangible Assets,99.56,116.43,133.93,150.94,163.07,179.87,196.6,213.34,230.07,247.72,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,47.86,40.94,441.8,1228,735.08,5640,Upgrade
16,Long-Term Deferred Tax Assets,874.19,597.89,390.61,575.87,115.1,107.99,228.79,289.81,283.74,291.71,Upgrade
17,Other Long-Term Assets,3384,3816,2711,3241,3494,2725,1507,2448,2978,3721,Upgrade
18,Total Assets,79002,82768,97442,85564,74186,64098,70941,80503,95262,100437,Upgrade
19,Accounts Payable,5768,7396,10629,11779,8617,8456,7602,6100,7596,8117,Upgrade
20,Accrued Expenses,866.57,1530,1266,1784,1410,1520,704.14,2702,2190,1684,Upgrade
21,Short-Term Debt,2857,6127,574.81,8202,76.47,3679,2549,16034,5245,16409,Upgrade
22,Current Portion of Long-Term Debt,5935,221.58,9907,1584,5110,1945,8686,11001,23676,11734,Upgrade
23,Current Portion of Leases,91.91,70.49,56.29,104.9,106.51,316.82,412,531.26,413.85,530.66,Upgrade
24,Current Income Taxes Payable,52.36,49.14,403.18,181.89,272.23,155.77,129.24,134.48,189.11,144.92,Upgrade
25,Current Unearned Revenue,484.94,554.09,1046,1143,1609,986.88,1705,477.84,229.9,389.85,Upgrade
26,Other Current Liabilities,5512,6190,11558,9541,9590,7156,10912,7667,7551,7044,Upgrade
27,Total Current Liabilities,21568,22139,35439,34318,26791,24217,32699,44649,47091,46054,Upgrade
28,Long-Term Debt,8949,9951,7483,3806,3276,6208,2774,13472,20634,24788,Upgrade
29,Long-Term Leases,117.25,75.88,182.19,46.18,1791,468.3,7023,1359,1696,1911,Upgrade
30,Long-Term Unearned Revenue,107.69,272.62,311.31,221.72,673.75,491.18,522.56,518.45,657.46,776.18,Upgrade
31,Long-Term Deferred Tax Liabilities,1880,2012,1862,1617,761.59,411.96,112.71,113.99,123.54,186.75,Upgrade
32,Total Liabilities,32622,34450,45278,40010,33294,31796,43131,60112,70202,73716,Upgrade
33,Common Stock,2343,2344,2357,2360,2359,2359,2192,1863,1862,1743,Upgrade
34,Additional Paid-In Capital,15301,15321,15490,15544,17517,17505,13587,10384,10376,10257,Upgrade
35,Retained Earnings,28191,29669,32691,28573,19398,12489,9730,7291,11036,13011,Upgrade
36,Treasury Stock,-,-,-118.84,-57.97,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,-4694,-4747,-3885,-3737,-3243,-3327,-2897,-2949,-2757,-2761,Upgrade
38,Total Common Equity,41140,42587,46534,42682,36031,29026,22612,16589,20518,22250,Upgrade
39,Minority Interest,5240,5731,5630,2873,4862,3276,5198,3802,4542,4471,Upgrade
40,Shareholders' Equity,46380,48318,52164,45555,40892,32302,27810,20391,25060,26721,Upgrade
41,Total Liabilities & Equity,79002,82768,97442,85564,74186,64098,70941,80503,95262,100437,Upgrade
42,Total Debt,17951,16446,18203,13743,10360,12618,21443,42397,51665,55373,Upgrade
43,Net Cash (Debt),-12269,-7929,-9586,-6851,-4427,-5492,-18814,-39883,-49726,-53343,Upgrade
44,Net Cash Per Share,-0.46,-0.30,-0.36,-,-0.16,-,-0.77,-1.92,-2.54,-2.73,Upgrade
45,Filing Date Shares Outstanding,26921,26939,26993,27077,27104,27099,25062,21144,21141,19841,Upgrade
46,Total Common Shares Outstanding,26921,26939,26993,27077,27104,27099,25062,21144,21141,19841,Upgrade
47,Working Capital,7702,12552,8964,3252,6599,5598,843.58,-17168,-16742,-21906,Upgrade
48,Book Value Per Share,1.53,1.58,1.72,1.58,1.33,1.07,0.90,0.78,0.97,1.12,Upgrade
49,Tangible Book Value,41041,42471,46400,42531,35868,28846,22416,16376,20288,22002,Upgrade
50,Tangible Book Value Per Share,1.52,1.58,1.72,1.57,1.32,1.06,0.89,0.77,0.96,1.11,Upgrade
51,Buildings,-,10018,-,8131,-,6852,-,7943,-,8359,Upgrade
52,Machinery,-,41720,-,34861,-,35201,-,60155,-,69811,Upgrade
53,Construction In Progress,-,3569,-,6058,-,2290,-,1440,-,1905,Upgrade
