,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4468,5385,5321,5845,6084,5653,4913,5277,4556,5106,3884,3880,3244,2871,2814,2886,2105,1855,1509,1738,Upgrade
1,Other Revenue,-57.45,57.45,-,94.15,-50,50,-,53.74,-24.9,24.9,-,48.49,-30.01,30.01,-,37.69,-12.21,12.21,-,49.69,Upgrade
2,Revenue,4411,5442,5321,5939,6034,5703,4913,5331,4531,5131,3884,3928,3214,2901,2814,2924,2093,1867,1509,1787,Upgrade
3,Revenue Growth (YoY),-26.90%,-4.57%,8.32%,11.40%,33.16%,11.15%,26.48%,35.71%,40.98%,76.85%,38.02%,34.35%,53.55%,55.38%,86.51%,63.57%,29.84%,36.89%,-6.54%,27.76%,Upgrade
4,Cost of Revenue,3782,4523,4508,5027,5231,4767,4309,5178,3693,3971,3248,2768,2603,2281,1999,1892,1470,1476,1179,1408,Upgrade
5,Gross Profit,628.45,919.43,813.07,912.33,802.58,935.63,603.68,153.55,838.16,1160,635.85,1161,610.54,619.84,815.19,1032,622.91,391.33,329.62,379.51,Upgrade
6,"Selling, General & Admin",112.25,95.99,82.19,131.52,78.03,81.07,60.85,114.59,64.11,63.67,49.53,-21.46,81.35,78.48,64.4,116.01,51.44,50.59,44.15,47.2,Upgrade
7,Research & Development,160.44,178.31,179.27,277.26,172.15,175.88,166.73,182.04,141.55,181.98,139.22,145.46,121.79,90.54,95.8,119.37,73.47,66.48,49.76,50.35,Upgrade
8,Other Operating Expenses,-21.96,3.72,-12.83,-9.19,-18.26,-1.47,0.46,61.86,-4.27,-1.2,-3.78,33.5,4.46,-3.08,7.06,27.72,2.25,0.53,4.41,29.35,Upgrade
9,Operating Expenses,69.57,500.32,221.27,694.44,221.68,397.77,192.88,160.94,529.01,286.4,250.2,155.71,246.49,92.43,273.82,234.77,190.93,11.47,174.96,141.13,Upgrade
10,Operating Income,558.88,419.12,591.79,217.89,580.9,537.85,410.79,-7.38,309.15,873.67,385.65,1005,364.05,527.41,541.37,796.99,431.98,379.85,154.67,238.38,Upgrade
11,Interest Expense,-26.85,-23.31,-18.83,-16.51,-25.95,-18.13,-16.48,-12.78,-6.99,-1.23,-0.15,-,-1.73,-3.16,-3.28,-5.62,-2.57,-0.58,-0.32,-,Upgrade
12,Interest & Investment Income,31.48,18.92,31.56,59.2,28.43,47.29,29.54,76.16,33.87,18.43,9.25,13.35,12.39,12.83,14.22,34.69,13.85,11.02,13.65,9.76,Upgrade
13,Currency Exchange Gain (Loss),-5.59,5.59,-,-30.85,-1.48,1.48,-,54.26,-56.31,56.31,-,22.61,-12.56,12.56,-,-2.64,-2.94,2.94,-,-6.61,Upgrade
14,Other Non Operating Income (Expenses),-95.46,-23.51,21.52,-8.51,6.9,-3.6,3.01,-77.19,78.25,1.5,-4.13,-29.09,28.65,-15.4,13.43,-7.36,12.96,-17.84,10.9,11.94,Upgrade
15,EBT Excluding Unusual Items,462.46,396.8,626.04,221.23,588.79,564.9,426.86,33.07,357.98,948.67,390.61,1012,390.8,534.24,565.75,816.06,453.28,375.4,178.9,253.47,Upgrade
16,Gain (Loss) on Sale of Investments,-5.68,-13.78,-,-0.21,-,-0.02,0.02,-4.87,-,-,-,0.18,-,-,2.3,-2.61,-,-,0.3,0.48,Upgrade
17,Gain (Loss) on Sale of Assets,0.06,-0.44,-0.57,-0.54,-4.63,-0.14,-0.03,-8.32,0.02,-0.02,0,0.29,0.02,0,-0.03,-0.85,-0.05,0.01,-,-1.92,Upgrade
18,Asset Writedown,-62.06,3.25,-3.25,-42.73,1.98,29.53,-29.53,1.65,-0.54,4.17,-5.27,-0.55,-0.42,0.5,-0.51,-4.78,3.81,-1.74,1.74,3.58,Upgrade
19,Other Unusual Items,-40.68,43.68,1.64,293.43,24.51,-24.51,-,-15.13,116.69,-116.69,-,-35.2,51.68,-51.68,-,-37.7,25.35,-25.35,-,144.56,Upgrade
20,Pretax Income,354.1,429.52,623.86,471.17,610.65,569.76,397.32,6.4,474.15,836.13,385.34,976.42,442.07,483.06,567.52,770.13,482.38,348.33,180.94,400.17,Upgrade
21,Income Tax Expense,25.59,22.24,102.79,53.82,64.64,48.93,32.64,-38.7,-2.91,118.64,45.76,116.63,9.28,73.48,71.95,76.46,66.59,46.98,26.47,35.91,Upgrade
