,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3.95,1.98,0.84,7.42,10.04,0.62,13.54,0.74,4.23,0.3,Upgrade
1,Short-Term Investments,0.43,0.24,0.1,0.07,0.09,0.28,0.09,0.21,0.18,0.22,Upgrade
2,Trading Asset Securities,70.91,112.44,87.47,118.86,106.3,136.62,129.97,114.87,79.15,98.22,Upgrade
3,Cash & Short-Term Investments,75.29,114.66,88.4,126.35,116.43,137.53,143.6,115.82,83.56,98.74,Upgrade
4,Cash Growth,-14.84%,-9.25%,-24.07%,-8.12%,-18.92%,18.74%,71.84%,17.30%,-27.82%,-33.99%,Upgrade
5,Other Receivables,35.33,35.33,42.64,42.64,49.66,19.46,23.12,12.26,13.39,15.39,Upgrade
6,Receivables,35.33,35.33,42.64,42.64,49.66,19.46,23.12,12.26,13.39,15.39,Upgrade
7,Other Current Assets,0.06,3,4.68,0.4,2.37,2.23,0.34,1.43,7.47,3.91,Upgrade
8,Total Current Assets,110.67,152.99,135.72,169.39,168.45,159.22,167.05,129.52,104.42,118.04,Upgrade
9,Long-Term Investments,18.76,18.16,16.5,17.1,20.33,58.5,81.59,100.59,142.04,148.32,Upgrade
10,Total Assets,129.43,171.15,152.22,186.49,188.78,217.72,248.64,230.11,246.46,266.36,Upgrade
11,Accrued Expenses,-,0.8,-,1.3,-,0.67,-,-,-,-,Upgrade
12,Short-Term Debt,-,0,0.46,0,0,0,0,0,-,-,Upgrade
13,Other Current Liabilities,0.46,0.05,0,0.1,1.82,-,0.23,0.62,0.35,1.29,Upgrade
14,Total Current Liabilities,0.46,0.84,0.46,1.4,1.82,0.67,0.23,0.62,0.35,1.29,Upgrade
15,Total Liabilities,0.46,0.84,0.46,1.4,1.82,0.67,0.23,0.62,0.35,1.29,Upgrade
16,Common Stock,0.3,0.28,0.28,0.28,0.28,0.28,0.28,0.22,0.22,186.23,Upgrade
17,Additional Paid-In Capital,1258,1252,1252,1252,1251,1250,1250,1243,1243,1052,Upgrade
18,Retained Earnings,-1140,-1096,-1115,-1082,-1080,-1038,-1006,-1016,-998.89,-973.54,Upgrade
19,Comprehensive Income & Other,9.98,14.31,14.31,14.77,14.77,4.08,4.08,1.87,1.87,0.81,Upgrade
20,Shareholders' Equity,128.97,170.3,151.75,185.09,186.96,217.05,248.41,229.49,246.12,265.07,Upgrade
21,Total Liabilities & Equity,129.43,171.15,152.22,186.49,188.78,217.72,248.64,230.11,246.46,266.36,Upgrade
22,Total Debt,-,0,0.46,0,0,0,0,0,-,-,Upgrade
23,Net Cash (Debt),75.29,114.66,87.94,126.35,116.42,137.53,143.59,115.82,83.56,98.74,Upgrade
24,Net Cash Growth,-14.39%,-9.25%,-24.46%,-8.12%,-18.92%,18.74%,71.84%,17.30%,-27.82%,-18.58%,Upgrade
25,Net Cash Per Share,0.26,0.41,0.31,0.45,0.42,0.50,0.55,0.51,0.44,0.53,Upgrade
26,Filing Date Shares Outstanding,295.68,281.18,281.18,281.18,281.18,275.6,275.6,223.47,223.47,186.23,Upgrade
27,Total Common Shares Outstanding,295.68,281.18,281.18,281.18,281.18,275.6,275.6,223.47,223.47,186.23,Upgrade
28,Working Capital,110.21,152.15,135.26,167.99,166.64,158.55,166.82,128.9,104.07,116.75,Upgrade
29,Book Value Per Share,0.44,0.61,0.54,0.66,0.66,0.79,0.90,1.03,1.10,1.42,Upgrade
30,Tangible Book Value,128.97,170.3,151.75,185.09,186.96,217.05,248.41,229.49,246.12,265.07,Upgrade
31,Tangible Book Value Per Share,0.44,0.61,0.54,0.66,0.66,0.79,0.90,1.03,1.10,1.42,Upgrade
